% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:pl_1_S21,im:pl_1_S21,
2.516400000000000E+009,-5.610713958740234E-001,7.055427432060242E-001,-5.614709717941284E-001,7.045930810737611E-001,
2.517360000000000E+009,-5.595485568046570E-001,7.081124186515808E-001,-5.600752098274231E-001,7.068778904533388E-001,
2.518320000000000E+009,-5.580935478210449E-001,7.104506492614746E-001,-5.585628648757935E-001,7.093110512542725E-001,
2.519280000000000E+009,-5.567456483840942E-001,7.129865884780884E-001,-5.570396239471436E-001,7.117065624237062E-001,
2.520240000000000E+009,-5.548807978630066E-001,7.150442004203796E-001,-5.553934854316713E-001,7.139995528793336E-001,
2.521200000000000E+009,-5.534771084785461E-001,7.172306180000305E-001,-5.539501580810549E-001,7.159466605377198E-001,
2.522160000000000E+009,-5.519348382949829E-001,7.192595005035400E-001,-5.525268079566956E-001,7.180749464035034E-001,
2.523120000000000E+009,-5.503803491592407E-001,7.211377620697022E-001,-5.507806250762940E-001,7.201379611396792E-001,
2.524080000000000E+009,-5.487670898437500E-001,7.232688069343567E-001,-5.491859334945679E-001,7.222163977050782E-001,
2.525040000000000E+009,-5.472044348716736E-001,7.253646850585938E-001,-5.475551941490174E-001,7.242732840538025E-001,
2.526000000000000E+009,-5.455760955810547E-001,7.271223068237305E-001,-5.462581140899658E-001,7.261899115943911E-001,
2.526960000000000E+009,-5.442075133323669E-001,7.290913462638855E-001,-5.448511343574525E-001,7.280698645401001E-001,
2.527920000000000E+009,-5.431495308876038E-001,7.307596206665039E-001,-5.433189287376405E-001,7.298884347534180E-001,
2.528880000000000E+009,-5.415377020835877E-001,7.329534888267517E-001,-5.419180733299256E-001,7.319391570091249E-001,
2.529840000000000E+009,-5.400176048278809E-001,7.349539995193481E-001,-5.405940805435181E-001,7.340443853759767E-001,
2.530800000000000E+009,-5.385606884956360E-001,7.365475296974182E-001,-5.390064205551148E-001,7.354805704879761E-001,
2.531760000000000E+009,-5.368373990058899E-001,7.379322052001953E-001,-5.374254638290406E-001,7.369369164848328E-001,
2.532720000000000E+009,-5.355902314186096E-001,7.393243312835693E-001,-5.360078829193116E-001,7.384003041267395E-001,
2.533680000000000E+009,-5.343259572982788E-001,7.407648563385010E-001,-5.344917046165467E-001,7.400432873916627E-001,
2.534640000000000E+009,-5.324300527572632E-001,7.425022721290588E-001,-5.332199173927308E-001,7.418312845230104E-001,
2.535600000000000E+009,-5.311328172683716E-001,7.442868947982788E-001,-5.315938686561587E-001,7.435438249397277E-001,
2.536560000000000E+009,-5.298182964324951E-001,7.462293505668640E-001,-5.300369540214539E-001,7.451458473014833E-001,
2.537520000000000E+009,-5.280346870422363E-001,7.478151321411133E-001,-5.284926643562318E-001,7.468578311347962E-001,
2.538480000000000E+009,-5.262043476104736E-001,7.492919564247131E-001,-5.267778178024294E-001,7.483677814674379E-001,
2.539440000000000E+009,-5.247620344161987E-001,7.509660124778748E-001,-5.251686612129212E-001,7.500061500167848E-001,
2.540400000000000E+009,-5.229559540748596E-001,7.523572444915772E-001,-5.235819686698915E-001,7.516108200836182E-001,
2.541360000000000E+009,-5.215585827827454E-001,7.539278268814087E-001,-5.220291817092897E-001,7.532392537689211E-001,
2.542320000000000E+009,-5.201563239097595E-001,7.554544806480408E-001,-5.205177389335634E-001,7.547151713562014E-001,
2.543280000000000E+009,-5.184497237205505E-001,7.569795846939087E-001,-5.189411677742004E-001,7.561718956565859E-001,
2.544240000000000E+009,-5.167714953422546E-001,7.582272291183472E-001,-5.173322651100160E-001,7.576428788375856E-001,
2.545200000000000E+009,-5.156486034393311E-001,7.596511840820313E-001,-5.160552504730225E-001,7.589187508773806E-001,
2.546160000000000E+009,-5.151215791702271E-001,7.600687146186829E-001,-5.153974154472352E-001,7.596427877044680E-001,
2.547120000000000E+009,-5.131889581680298E-001,7.624567151069641E-001,-5.138207864952089E-001,7.617654906463625E-001,
2.548080000000000E+009,-5.116318464279175E-001,7.643511295318604E-001,-5.119876412200930E-001,7.637585505485538E-001,
2.549040000000000E+009,-5.100386738777161E-001,7.664114832878113E-001,-5.102880053329468E-001,7.657478266143800E-001,
2.550000000000000E+009,-5.080237984657288E-001,7.682576775550842E-001,-5.085073586654665E-001,7.677103395080567E-001,
2.550960000000000E+009,-5.065103769302368E-001,7.699215412139893E-001,-5.070654418182374E-001,7.693690545654299E-001,
2.551920000000000E+009,-5.053049325942993E-001,7.717798948287964E-001,-5.056160909080507E-001,7.711717189216615E-001,
2.552880000000000E+009,-5.036988258361816E-001,7.733414769172669E-001,-5.040251686286927E-001,7.726435544586184E-001,
2.553840000000000E+009,-5.019428730010986E-001,7.746657729148865E-001,-5.025294520187380E-001,7.740731921768190E-001,
2.554800000000000E+009,-5.006443858146668E-001,7.760251164436340E-001,-5.010569396591188E-001,7.755025635147095E-001,
2.555760000000000E+009,-4.988604784011841E-001,7.778713703155518E-001,-4.995810668468476E-001,7.773744964981081E-001,
2.556720000000000E+009,-4.973732233047485E-001,7.794619798660278E-001,-4.980168327045441E-001,7.789355084037782E-001,
2.557680000000000E+009,-4.963232576847076E-001,7.809436321258545E-001,-4.965667639541627E-001,7.803928548431398E-001,
2.558640000000000E+009,-4.944024085998535E-001,7.824625372886658E-001,-4.950820241260530E-001,7.818014264106753E-001,
2.559600000000000E+009,-4.930123388767242E-001,7.834763526916504E-001,-4.935372580051423E-001,7.831360905647280E-001,
2.560560000000000E+009,-4.921398162841797E-001,7.843039035797119E-001,-4.924485133266450E-001,7.840525265884401E-001,
2.561520000000000E+009,-4.909673035144806E-001,7.850533723831177E-001,-4.915378981685639E-001,7.844889470291140E-001,
2.562480000000000E+009,-4.895149767398834E-001,7.867507338523865E-001,-4.899847359466554E-001,7.861126536750794E-001,
2.563440000000000E+009,-4.873961508274078E-001,7.893833518028259E-001,-4.877575986099244E-001,7.889685424423221E-001,
2.564400000000000E+009,-4.853202104568481E-001,7.919664382934570E-001,-4.856638722991944E-001,7.916496761703493E-001,
2.565360000000000E+009,-4.829835295677185E-001,7.943821549415588E-001,-4.836482874107362E-001,7.939404177474978E-001,
2.566320000000000E+009,-4.817474484443665E-001,7.960137128829956E-001,-4.821373587989808E-001,7.957479677581789E-001,
2.567280000000000E+009,-4.801412522792816E-001,7.976733446121216E-001,-4.806234240722657E-001,7.973063073921205E-001,
2.568240000000000E+009,-4.784208238124847E-001,7.994246482849121E-001,-4.789273237228394E-001,7.989612329864503E-001,
2.569200000000000E+009,-4.770068526268005E-001,8.009847402572632E-001,-4.773873608016969E-001,8.004336474990847E-001,
2.570160000000000E+009,-4.752452671527863E-001,8.025091290473938E-001,-4.757826272964479E-001,8.018947837829591E-001,
2.571120000000000E+009,-4.733653664588928E-001,8.040217161178589E-001,-4.740639384269715E-001,8.037101627540589E-001,
2.572080000000000E+009,-4.720484614372253E-001,8.054575920104981E-001,-4.724432926845551E-001,8.052817518806459E-001,
2.573040000000000E+009,-4.703666567802429E-001,8.071154952049255E-001,-4.706866928005219E-001,8.069618957710267E-001,
2.574000000000000E+009,-4.683128893375397E-001,8.088602423667908E-001,-4.689221949291230E-001,8.084632604789734E-001,
2.574960000000000E+009,-4.669435322284699E-001,8.103738427162170E-001,-4.672058469486238E-001,8.100920696449282E-001,
2.575920000000000E+009,-4.652490317821503E-001,8.124507665634155E-001,-4.654613913154603E-001,8.120249389839174E-001,
2.576880000000000E+009,-4.630642235279083E-001,8.143604993820190E-001,-4.636975855064393E-001,8.140785847473147E-001,
2.577840000000000E+009,-4.612517654895783E-001,8.162481784820557E-001,-4.619191545772553E-001,8.159532765197756E-001,
2.578800000000000E+009,-4.599525630474091E-001,8.173127770423889E-001,-4.604912741851808E-001,8.170751662445069E-001,
2.579760000000000E+009,-4.585035443305969E-001,8.179612159729004E-001,-4.588972621726991E-001,8.178504552841188E-001,
2.580720000000000E+009,-4.567897915840149E-001,8.192576766014099E-001,-4.573260344886780E-001,8.190592106628420E-001,
2.581680000000000E+009,-4.550501704216003E-001,8.207812905311585E-001,-4.554665402412416E-001,8.203220461654666E-001,
2.582640000000000E+009,-4.533241391181946E-001,8.221570849418640E-001,-4.537315157890320E-001,8.216369336891176E-001,
2.583600000000000E+009,-4.513704180717468E-001,8.231019973754883E-001,-4.518695092582704E-001,8.227623818778994E-001,
2.584560000000000E+009,-4.499076306819916E-001,8.243150115013123E-001,-4.501884866809847E-001,8.241977234840395E-001,
2.585520000000000E+009,-4.481270313262940E-001,8.258402347564697E-001,-4.484239981555940E-001,8.254655758666994E-001,
2.586480000000000E+009,-4.464114904403687E-001,8.269259929656982E-001,-4.467708798599244E-001,8.266638405227663E-001,
2.587440000000000E+009,-4.446233510971069E-001,8.283016681671143E-001,-4.450177318763734E-001,8.279732892036440E-001,
2.588400000000000E+009,-4.428597092628479E-001,8.292551040649414E-001,-4.432986145305634E-001,8.292050094985964E-001,
2.589360000000000E+009,-4.412031471729279E-001,8.307148218154907E-001,-4.415935939598084E-001,8.305919803619386E-001,
2.590320000000000E+009,-4.392608106136322E-001,8.320911526679993E-001,-4.397060515022279E-001,8.320153371620179E-001,
2.591280000000000E+009,-4.377269744873047E-001,8.336852788925171E-001,-4.377989235496522E-001,8.334473798561098E-001,
2.592240000000000E+009,-4.355372786521912E-001,8.352522850036621E-001,-4.359317943382264E-001,8.349736907005312E-001,
2.593200000000000E+009,-4.335046708583832E-001,8.367123603820801E-001,-4.339538268089296E-001,8.364608457756044E-001,
2.594160000000000E+009,-4.319092631340027E-001,8.376056551933289E-001,-4.321161674213411E-001,8.376460512733461E-001,
2.595120000000000E+009,-4.312677979469299E-001,8.376683592796326E-001,-4.313616204357149E-001,8.374665422821048E-001,
2.596080000000000E+009,-4.293979108333588E-001,8.386979699134827E-001,-4.297142615413667E-001,8.386313616371156E-001,
2.597040000000000E+009,-4.277159869670868E-001,8.397603034973145E-001,-4.280796171188356E-001,8.397798584556582E-001,
2.598000000000000E+009,-4.264007508754730E-001,8.411771059036255E-001,-4.263916916751863E-001,8.410770060348514E-001,
2.598960000000000E+009,-4.246446192264557E-001,8.426485061645508E-001,-4.246955052471163E-001,8.422469115257265E-001,
2.599920000000000E+009,-4.226113259792328E-001,8.439549207687378E-001,-4.230585477352143E-001,8.435243855285647E-001,
2.600880000000000E+009,-4.210317134857178E-001,8.446056842803955E-001,-4.213196712207795E-001,8.445126742744449E-001,
2.601840000000000E+009,-4.194489121437073E-001,8.456070423126221E-001,-4.195587746238709E-001,8.455776562881472E-001,
2.602800000000000E+009,-4.175232350826263E-001,8.469060063362122E-001,-4.177536297035218E-001,8.465501104927065E-001,
2.603760000000000E+009,-4.157103002071381E-001,8.479019999504089E-001,-4.158697413444520E-001,8.475797172355652E-001,
2.604720000000000E+009,-4.141558706760407E-001,8.489995598793030E-001,-4.141676578998567E-001,8.486575030708315E-001,
2.605680000000000E+009,-4.119695425033569E-001,8.498302698135376E-001,-4.126014324760438E-001,8.497161216735842E-001,
2.606640000000000E+009,-4.105111956596375E-001,8.509693741798401E-001,-4.109321433353425E-001,8.507459470939639E-001,
2.607600000000000E+009,-4.091473221778870E-001,8.520616292953491E-001,-4.093415526962281E-001,8.518044127464296E-001,
2.608560000000000E+009,-4.075659811496735E-001,8.533983230590820E-001,-4.076302812290193E-001,8.529579848861696E-001,
2.609520000000000E+009,-4.058450758457184E-001,8.544921875000000E-001,-4.062754601764680E-001,8.541740493202211E-001,
2.610480000000000E+009,-4.042406082153320E-001,8.553944230079651E-001,-4.044646842861177E-001,8.552233601188661E-001,
2.611440000000000E+009,-4.024126827716827E-001,8.565042614936829E-001,-4.027941588878633E-001,8.563696841239932E-001,
2.612400000000000E+009,-4.004901349544525E-001,8.578808903694153E-001,-4.009197291564943E-001,8.575425321197512E-001,
2.613360000000000E+009,-3.990230262279511E-001,8.586828112602234E-001,-3.991544185256958E-001,8.585476866149904E-001,
2.614320000000000E+009,-3.971885442733765E-001,8.597233295440674E-001,-3.974248790359498E-001,8.595944707107546E-001,
2.615280000000000E+009,-3.953302204608917E-001,8.609818220138550E-001,-3.957660448169710E-001,8.607865363311770E-001,
2.616240000000000E+009,-3.937532305717468E-001,8.619749546051025E-001,-3.940677278995515E-001,8.619950657272339E-001,
2.617200000000000E+009,-3.921888172626495E-001,8.632376194000244E-001,-3.924033544254304E-001,8.631077364540103E-001,
2.618160000000000E+009,-3.904045224189758E-001,8.643350005149841E-001,-3.908927195549012E-001,8.643010198211671E-001,
2.619120000000000E+009,-3.887600898742676E-001,8.652901053428650E-001,-3.892192258644105E-001,8.653493446922302E-001,
2.620080000000000E+009,-3.876188397407532E-001,8.665012717247009E-001,-3.876552907085419E-001,8.663823185920717E-001,
2.621040000000000E+009,-3.859938383102417E-001,8.676974177360535E-001,-3.860426063537599E-001,8.673661626625062E-001,
2.622000000000000E+009,-3.842267990112305E-001,8.686722517013550E-001,-3.845581096935273E-001,8.684150816535953E-001,
2.622960000000000E+009,-3.827286660671234E-001,8.696555495262146E-001,-3.829232417488099E-001,8.694495945549013E-001,
2.623920000000000E+009,-3.810642659664154E-001,8.702802658081055E-001,-3.814644447326662E-001,8.704287176704408E-001,
2.624880000000000E+009,-3.793942928314209E-001,8.714722990989685E-001,-3.799024257087708E-001,8.713190070915223E-001,
2.625840000000000E+009,-3.793239593505859E-001,8.716095685958862E-001,-3.794487974357606E-001,8.714967399978640E-001,
2.626800000000000E+009,-3.775935173034668E-001,8.731556534767151E-001,-3.776719795513154E-001,8.727669025802614E-001,
2.627760000000000E+009,-3.756170868873596E-001,8.743802309036255E-001,-3.756934788703920E-001,8.743213411521913E-001,
2.628720000000000E+009,-3.733110427856445E-001,8.757487535476685E-001,-3.738388996505738E-001,8.755939762687686E-001,
2.629680000000000E+009,-3.717000782489777E-001,8.773219585418701E-001,-3.718514739418030E-001,8.769715947723391E-001,
2.630640000000000E+009,-3.699515759944916E-001,8.783721327781677E-001,-3.702199687576295E-001,8.780816330718997E-001,
2.631600000000000E+009,-3.680994212627411E-001,8.790910243988037E-001,-3.686020048999787E-001,8.789892069053652E-001,
2.632560000000000E+009,-3.649536967277527E-001,8.806881904602051E-001,-3.654950542736054E-001,8.805798799705507E-001,
2.633520000000000E+009,-3.640851676464081E-001,8.815961480140686E-001,-3.642017724990845E-001,8.814654970359804E-001,
2.634480000000000E+009,-3.627814352512360E-001,8.825206756591797E-001,-3.626982951068878E-001,8.822444592094423E-001,
2.635440000000000E+009,-3.609213531017304E-001,8.834576010704041E-001,-3.611811137485504E-001,8.832425027847292E-001,
2.636400000000000E+009,-3.597593605518341E-001,8.843618631362915E-001,-3.599367995548249E-001,8.840940155220033E-001,
2.637360000000000E+009,-3.583945631980896E-001,8.851981759071350E-001,-3.585745850276947E-001,8.848865036010744E-001,
2.638320000000000E+009,-3.567224442958832E-001,8.857277631759644E-001,-3.571043042755128E-001,8.857746467781069E-001,
2.639280000000000E+009,-3.551295697689056E-001,8.866459727287293E-001,-3.556504864788056E-001,8.865681463241579E-001,
2.640240000000000E+009,-3.540727198123932E-001,8.876687884330750E-001,-3.540141326332092E-001,8.875036630058291E-001,
2.641200000000000E+009,-3.519906103610992E-001,8.886568546295166E-001,-3.522159381961824E-001,8.884077526092532E-001,
2.642160000000000E+009,-3.500103056430817E-001,8.896608352661133E-001,-3.503297779655457E-001,8.893261489295961E-001,
2.643120000000000E+009,-3.485378026962280E-001,8.899817466735840E-001,-3.488622392272950E-001,8.900126637077332E-001,
2.644080000000000E+009,-3.470423221588135E-001,8.906025290489197E-001,-3.469912533378602E-001,8.905816610336306E-001,
2.645040000000000E+009,-3.449226915836334E-001,8.912960290908814E-001,-3.452215714645386E-001,8.911766814422608E-001,
2.646000000000000E+009,-3.433258533477783E-001,8.922089934349060E-001,-3.436202395534516E-001,8.920651066589358E-001,
2.646960000000000E+009,-3.419812917709351E-001,8.934535384178162E-001,-3.420170672321320E-001,8.929928124618531E-001,
2.647920000000000E+009,-3.401381373405457E-001,8.940356969833374E-001,-3.403994196796417E-001,8.939275291252139E-001,
2.648880000000000E+009,-3.385463058948517E-001,8.950464725494385E-001,-3.386488379001618E-001,8.948037637519839E-001,
2.649840000000000E+009,-3.370241522789002E-001,8.953912258148193E-001,-3.366639845943452E-001,8.951343856811526E-001,
2.650800000000000E+009,-3.347465693950653E-001,8.960456252098084E-001,-3.345992475223542E-001,8.958141877365115E-001,
2.651760000000000E+009,-3.332037031650543E-001,8.967489600181580E-001,-3.333296301937104E-001,8.967310606384280E-001,
2.652720000000000E+009,-3.311506509780884E-001,8.975021243095398E-001,-3.314521391201020E-001,8.975440822601319E-001,
2.653680000000000E+009,-3.294619023799896E-001,8.983696699142456E-001,-3.295739588737488E-001,8.983654332542421E-001,
2.654640000000000E+009,-3.274832069873810E-001,8.992947936058044E-001,-3.277760580348968E-001,8.991147499847413E-001,
2.655600000000000E+009,-3.252694904804230E-001,9.002344012260437E-001,-3.254395769023896E-001,8.999540733528140E-001,
2.656560000000000E+009,-3.230141401290894E-001,9.009875655174255E-001,-3.229581733131409E-001,9.007681852531435E-001,
2.657520000000000E+009,-3.200835287570953E-001,9.017835259437561E-001,-3.202566313362122E-001,9.016051218795778E-001,
2.658480000000000E+009,-3.184539675712585E-001,9.023672938346863E-001,-3.187664738845826E-001,9.020816046524049E-001,
2.659440000000000E+009,-3.180293738842011E-001,9.023243784904480E-001,-3.182659512424470E-001,9.022988256073001E-001,
2.660400000000000E+009,-3.174039423465729E-001,9.029258489608765E-001,-3.174568242454530E-001,9.027033634567262E-001,
2.661360000000000E+009,-3.156967461109161E-001,9.035980105400085E-001,-3.158737483310700E-001,9.033110030746462E-001,
2.662320000000000E+009,-3.137769699096680E-001,9.040173888206482E-001,-3.140878271293641E-001,9.038726129722597E-001,
2.663280000000000E+009,-3.121377527713776E-001,9.047703146934509E-001,-3.122437097263336E-001,9.044751723861697E-001,
2.664240000000000E+009,-3.103010952472687E-001,9.052975177764893E-001,-3.102990902996063E-001,9.050444722747806E-001,
2.665200000000000E+009,-3.086330294609070E-001,9.057752490043640E-001,-3.085341126346589E-001,9.056099887466433E-001,
2.666160000000000E+009,-3.065957427024841E-001,9.062746763229370E-001,-3.069515280437469E-001,9.061677952194215E-001,
2.667120000000000E+009,-3.045529723167419E-001,9.067479372024536E-001,-3.049484627819062E-001,9.066731812667850E-001,
2.668080000000000E+009,-3.029028177261353E-001,9.072222709655762E-001,-3.031480704307557E-001,9.072680879974368E-001,
2.669040000000000E+009,-3.012860715389252E-001,9.077864289283752E-001,-3.012673453521729E-001,9.077016856193543E-001,
2.670000000000000E+009,-2.995975315570831E-001,9.084507822990418E-001,-2.993703331661224E-001,9.081780917549135E-001,
2.670960000000000E+009,-2.974487543106079E-001,9.088340997695923E-001,-2.975002514648438E-001,9.086989925384523E-001,
2.671920000000000E+009,-2.950649857521057E-001,9.093738794326782E-001,-2.955852082252503E-001,9.092430651092531E-001,
2.672880000000000E+009,-2.932912111282349E-001,9.096319675445557E-001,-2.937846778869629E-001,9.095819695472720E-001,
2.673840000000000E+009,-2.918475866317749E-001,9.102257490158081E-001,-2.918607778644562E-001,9.101276669120790E-001,
2.674800000000000E+009,-2.902324497699738E-001,9.105699062347412E-001,-2.903471434783936E-001,9.103351758766176E-001,
2.675760000000000E+009,-2.883542776107788E-001,9.109987020492554E-001,-2.887648187541962E-001,9.109526392364504E-001,
2.676720000000000E+009,-2.865360379219055E-001,9.113198518753052E-001,-2.869902999401093E-001,9.114691943359377E-001,
2.677680000000000E+009,-2.851101756095886E-001,9.120905399322510E-001,-2.852282312774659E-001,9.119555870246889E-001,
2.678640000000000E+009,-2.833460569381714E-001,9.127701520919800E-001,-2.834475358963013E-001,9.126516412544252E-001,
2.679600000000000E+009,-2.815562188625336E-001,9.131332635879517E-001,-2.816360385036469E-001,9.131313456726078E-001,
2.680560000000000E+009,-2.797417342662811E-001,9.139500856399536E-001,-2.797360223007203E-001,9.135441501235964E-001,
2.681520000000000E+009,-2.779583036899567E-001,9.141705036163330E-001,-2.782646669197083E-001,9.141440936660770E-001,
2.682480000000000E+009,-2.763828933238983E-001,9.145432710647583E-001,-2.763750539398194E-001,9.145740097618104E-001,
2.683440000000000E+009,-2.744140923023224E-001,9.151315093040466E-001,-2.748057254123688E-001,9.151458527755740E-001,
2.684400000000000E+009,-2.730933725833893E-001,9.157133102416992E-001,-2.731078217124939E-001,9.156036889839173E-001,
2.685360000000000E+009,-2.710915803909302E-001,9.163777232170105E-001,-2.716894078254700E-001,9.159971376037599E-001,
2.686320000000000E+009,-2.696564197540283E-001,9.167531728744507E-001,-2.698946019649506E-001,9.165610593032838E-001,
2.687280000000000E+009,-2.682101726531982E-001,9.170196652412415E-001,-2.682452522659302E-001,9.170108901405336E-001,
2.688240000000000E+009,-2.667628228664398E-001,9.177580475807190E-001,-2.668019447135926E-001,9.174258497238160E-001,
2.689200000000000E+009,-2.651005387306213E-001,9.180920124053955E-001,-2.652872504234314E-001,9.180067877960207E-001,
2.690160000000000E+009,-2.632707655429840E-001,9.183032512664795E-001,-2.637514509296417E-001,9.185045086288455E-001,
2.691120000000000E+009,-2.619168460369110E-001,9.194926023483276E-001,-2.619527563285828E-001,9.192027500724793E-001,
2.692080000000000E+009,-2.596672773361206E-001,9.198408126831055E-001,-2.600947896003724E-001,9.197295635986331E-001,
2.693040000000000E+009,-2.578464746475220E-001,9.206093549728394E-001,-2.584147714900971E-001,9.204348219490053E-001,
2.694000000000000E+009,-2.563715577125549E-001,9.212094545364380E-001,-2.568443114662171E-001,9.211611657333375E-001,
2.694960000000000E+009,-2.551748156547546E-001,9.221377372741699E-001,-2.551836043930054E-001,9.217603759384158E-001,
2.695920000000000E+009,-2.533077597618103E-001,9.224779009819031E-001,-2.534600755310059E-001,9.223821909141542E-001,
2.696880000000000E+009,-2.515137493610382E-001,9.228271842002869E-001,-2.517297100257874E-001,9.228253367805482E-001,
2.697840000000000E+009,-2.496665567159653E-001,9.233832359313965E-001,-2.501388249301911E-001,9.232000662040711E-001,
2.698800000000000E+009,-2.479742318391800E-001,9.235926270484924E-001,-2.484914396381379E-001,9.236538689804079E-001,
2.699760000000000E+009,-2.467357367277145E-001,9.243789315223694E-001,-2.471031194305421E-001,9.241595816612247E-001,
2.700720000000000E+009,-2.449246942996979E-001,9.249379634857178E-001,-2.451665184497834E-001,9.247094507026675E-001,
2.701680000000000E+009,-2.429791688919067E-001,9.253132939338684E-001,-2.431595848560334E-001,9.252345396423343E-001,
2.702640000000000E+009,-2.410222440958023E-001,9.257203340530396E-001,-2.413597613954545E-001,9.257324362754823E-001,
2.703600000000000E+009,-2.392602860927582E-001,9.261303544044495E-001,-2.395377680206300E-001,9.260704875564576E-001,
2.704560000000000E+009,-2.372744381427765E-001,9.267346858978272E-001,-2.376328958511353E-001,9.264853599166872E-001,
2.705520000000000E+009,-2.368621230125427E-001,9.269117712974548E-001,-2.371041251039506E-001,9.268698672676088E-001,
2.706480000000000E+009,-2.355495542287827E-001,9.273222684860230E-001,-2.359136841583253E-001,9.272688849639894E-001,
2.707440000000000E+009,-2.331656515598297E-001,9.277770519256592E-001,-2.334042753362656E-001,9.277712163734438E-001,
2.708400000000000E+009,-2.308079153299332E-001,9.282268285751343E-001,-2.310002261543274E-001,9.281736136627200E-001,
2.709360000000000E+009,-2.281188666820526E-001,9.284005165100098E-001,-2.285836809062958E-001,9.285828026771548E-001,
2.710320000000000E+009,-2.261310666799545E-001,9.290974140167236E-001,-2.264390496253968E-001,9.290826206207277E-001,
2.711280000000000E+009,-2.241341173648834E-001,9.294232130050659E-001,-2.244277468013764E-001,9.294010367393495E-001,
2.712240000000000E+009,-2.226440757513046E-001,9.298327565193176E-001,-2.225190045452119E-001,9.297511335563661E-001,
2.713200000000000E+009,-2.203074842691422E-001,9.300135970115662E-001,-2.205480208158493E-001,9.300176699829104E-001,
2.714160000000000E+009,-2.181892693042755E-001,9.305462837219238E-001,-2.188325284671784E-001,9.303578219223024E-001,
2.715120000000000E+009,-2.166219800710678E-001,9.306134581565857E-001,-2.169619199180604E-001,9.306253210258486E-001,
2.716080000000000E+009,-2.148563861846924E-001,9.304203391075134E-001,-2.148131676054002E-001,9.307626983833315E-001,
2.717040000000000E+009,-2.124460041522980E-001,9.310828447341919E-001,-2.128051175308228E-001,9.308862895965578E-001,
2.718000000000000E+009,-2.104386389255524E-001,9.308802485466003E-001,-2.108867878532410E-001,9.309076659011842E-001,
2.718960000000000E+009,-2.086952030658722E-001,9.309753179550171E-001,-2.090469636535645E-001,9.311213750648500E-001,
2.719920000000000E+009,-2.068888247013092E-001,9.310541152954102E-001,-2.070387353992463E-001,9.311776527404787E-001,
2.720880000000000E+009,-2.046709060668945E-001,9.313228726387024E-001,-2.048167290639878E-001,9.316808543968203E-001,
2.721840000000000E+009,-2.020194828510284E-001,9.322398304939270E-001,-2.023215834856034E-001,9.323703380012515E-001,
2.722800000000000E+009,-2.005403935909271E-001,9.323717951774597E-001,-2.007327129364014E-001,9.322761796188356E-001,
2.723760000000000E+009,-1.990363746881485E-001,9.322406053543091E-001,-1.992922193002701E-001,9.320575106239321E-001,
2.724720000000000E+009,-1.976392716169357E-001,9.319853782653809E-001,-1.977966915702820E-001,9.319874778556826E-001,
2.725680000000000E+009,-1.961656212806702E-001,9.318883419036865E-001,-1.962633800697327E-001,9.319828506278994E-001,
2.726640000000000E+009,-1.940996050834656E-001,9.319607615470886E-001,-1.944846077156067E-001,9.320603835105898E-001,
2.727600000000000E+009,-1.921914219856262E-001,9.322533607482910E-001,-1.924684097290040E-001,9.320857912445071E-001,
2.728560000000000E+009,-1.902465671300888E-001,9.322063326835632E-001,-1.905788653802872E-001,9.322459056854249E-001,
2.729520000000000E+009,-1.882101148366928E-001,9.322534203529358E-001,-1.884264791584016E-001,9.322568641281130E-001,
2.730480000000000E+009,-1.863799393177033E-001,9.324389100074768E-001,-1.866522242832184E-001,9.322543229484559E-001,
2.731440000000000E+009,-1.849204301834106E-001,9.323189854621887E-001,-1.852165481901169E-001,9.324294527244571E-001,
2.732400000000000E+009,-1.830892562866211E-001,9.324194192886353E-001,-1.835533267450333E-001,9.326282661628724E-001,
2.733360000000000E+009,-1.821083724498749E-001,9.324029684066773E-001,-1.817579133987427E-001,9.327316205406191E-001,
2.734320000000000E+009,-1.801271587610245E-001,9.329506754875183E-001,-1.800051920366287E-001,9.328108953857425E-001,
2.735280000000000E+009,-1.773838102817535E-001,9.327340722084045E-001,-1.776215522861481E-001,9.328396537017826E-001,
2.736240000000000E+009,-1.743591725826263E-001,9.330992698669434E-001,-1.746982293128968E-001,9.331449455642702E-001,
2.737200000000000E+009,-1.715524792671204E-001,9.331868886947632E-001,-1.714904365491867E-001,9.332171158599856E-001,
2.738160000000000E+009,-1.688112318515778E-001,9.333874583244324E-001,-1.689516786766053E-001,9.335043343544008E-001,
2.739120000000000E+009,-1.688989847898483E-001,9.328331351280212E-001,-1.693605714130402E-001,9.331092658233645E-001,
2.740080000000000E+009,-1.689945459365845E-001,9.326103925704956E-001,-1.694027712488175E-001,9.327044085311892E-001,
2.741040000000000E+009,-1.675647795200348E-001,9.327549338340759E-001,-1.678165112257004E-001,9.328315128326418E-001,
2.742000000000000E+009,-1.660397946834564E-001,9.329775571823120E-001,-1.661867797851563E-001,9.329063011550905E-001,
2.742960000000000E+009,-1.641831099987030E-001,9.330176711082459E-001,-1.643145336341858E-001,9.330016913414003E-001,
2.743920000000000E+009,-1.622689366340637E-001,9.328052997589111E-001,-1.622729327201843E-001,9.329913572311404E-001,
2.744880000000000E+009,-1.603254675865173E-001,9.330716729164124E-001,-1.603333170795441E-001,9.329142144012453E-001,
2.745840000000000E+009,-1.587426215410233E-001,9.330958127975464E-001,-1.587449540710449E-001,9.329091475296022E-001,
