% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap1_duto1_0_1plstc_S21,im:Cap1_duto1_0_1plstc_S21,re:Cap1_duto1_0_5plstc_S21,im:Cap1_duto1_0_5plstc_S21,re:Cap1_duto1_0_75plstc_S21,im:Cap1_duto1_0_75plstc_S21,re:Cap1_duto1_1plstc_S21,im:Cap1_duto1_1plstc_S21,
3.530000000000000E+009,8.485571596088496E-001,3.466217804902211E-001,8.507471256628543E-001,3.425909270353515E-001,8.458413442128839E-001,3.495779580739182E-001,8.485454226733017E-001,3.428730644283831E-001,8.463342350654604E-001,3.449472334556580E-001,
3.535000000000000E+009,8.500465041688901E-001,3.384160880453571E-001,8.515892701295413E-001,3.340983454014832E-001,8.467482197705603E-001,3.416006344794195E-001,8.495042611285748E-001,3.347795549555277E-001,8.476686586265567E-001,3.370184726848603E-001,
3.540000000000000E+009,8.505145027716520E-001,3.291660677253293E-001,8.514345114621157E-001,3.247151176563233E-001,8.468028572597404E-001,3.329846041445268E-001,8.495564115701140E-001,3.255302164751529E-001,8.480446199607850E-001,3.279804966640473E-001,
3.545000000000000E+009,8.515475636391315E-001,3.202592312333544E-001,8.518175508120609E-001,3.158865172933564E-001,8.475130803646671E-001,3.246802880197738E-001,8.501897340956122E-001,3.167920720920094E-001,8.489065397377017E-001,3.192918541870118E-001,
3.550000000000000E+009,8.511670379629704E-001,3.119508218917809E-001,8.509970046460452E-001,3.077256589191010E-001,8.470666432805060E-001,3.169261924890223E-001,8.495270507265018E-001,3.087040051004616E-001,8.485108764953615E-001,3.110816692790985E-001,
3.555000000000000E+009,8.510129137845531E-001,3.036795388827112E-001,8.506154296349612E-001,2.997124418842713E-001,8.470246530808554E-001,3.093731640203605E-001,8.491420241045686E-001,3.006484053497771E-001,8.483174203109742E-001,3.029864580917359E-001,
3.560000000000000E+009,8.510258175102232E-001,2.947167519345605E-001,8.503923393579044E-001,2.909511973728150E-001,8.473184102050587E-001,3.010765497776724E-001,8.490200364417627E-001,2.919124267488060E-001,8.482589531707767E-001,2.941620861473084E-001,
3.565000000000000E+009,8.508782752025913E-001,2.868916663200403E-001,8.501377687290285E-001,2.831925398166199E-001,8.475157031868316E-001,2.937278431729199E-001,8.487148403374984E-001,2.842805267981924E-001,8.479213777275089E-001,2.863710088291169E-001,
3.570000000000000E+009,8.496489661696961E-001,2.782987435365982E-001,8.489947773570985E-001,2.747115010561769E-001,8.467996999129765E-001,2.855116113744702E-001,8.475664028462951E-001,2.758806487997624E-001,8.465654839859012E-001,2.780807134628296E-001,
3.575000000000000E+009,8.480842667312805E-001,2.696697311666335E-001,8.475057185607119E-001,2.657675069129639E-001,8.457393177399692E-001,2.770890212784444E-001,8.460396072268726E-001,2.672565896663858E-001,8.448194260749818E-001,2.698401007061005E-001,
3.580000000000000E+009,8.457511597862123E-001,2.615421661652962E-001,8.452600227272463E-001,2.572144390174440E-001,8.439328465235964E-001,2.689686321744421E-001,8.438346636826173E-001,2.589001842128158E-001,8.423787947769168E-001,2.619822689704896E-001,
3.585000000000000E+009,8.429426569856630E-001,2.538127920872843E-001,8.423276910934695E-001,2.488170130886643E-001,8.416356869623247E-001,2.612682888163994E-001,8.410012291193665E-001,2.507987220623254E-001,8.394513883666994E-001,2.546003299694062E-001,
3.590000000000000E+009,8.390592458375986E-001,2.463162868442706E-001,8.378939231856815E-001,2.403925109344147E-001,8.380508573787170E-001,2.533967896340603E-001,8.367092887649206E-001,2.428808800234557E-001,8.354853152389528E-001,2.476731373291017E-001,
3.595000000000000E+009,8.341457012557330E-001,2.412845474093821E-001,8.320098815905824E-001,2.345669628191254E-001,8.331750076047916E-001,2.482321939245869E-001,8.311430336610584E-001,2.375122008361783E-001,8.305877178916933E-001,2.434827287845612E-001,
3.600000000000000E+009,8.280946870811563E-001,2.361418512593918E-001,8.244780768642824E-001,2.284860953127381E-001,8.270647136929999E-001,2.427772262024802E-001,8.241446854046807E-001,2.320139470704576E-001,8.249928032798770E-001,2.392673576402665E-001,
3.605000000000000E+009,8.231661664598513E-001,2.338320581016287E-001,8.171754965686222E-001,2.257005173352967E-001,8.215635595235593E-001,2.401700054650113E-001,8.175793889245826E-001,2.296095714271705E-001,8.207077222480774E-001,2.376967899255753E-001,
3.610000000000000E+009,8.180323581600484E-001,2.345652765506327E-001,8.089348750972293E-001,2.272246063040589E-001,8.156593410025292E-001,2.414140325885397E-001,8.104481319819462E-001,2.313950227098345E-001,8.167886360397341E-001,2.390605827865601E-001,
3.615000000000000E+009,8.148935064430735E-001,2.362918391016368E-001,8.031098060086611E-001,2.317583789987580E-001,8.120766564085883E-001,2.445079453181259E-001,8.060385976026074E-001,2.355125429854773E-001,8.149528500137331E-001,2.410057906436921E-001,
3.620000000000000E+009,8.151818153107571E-001,2.382653742667390E-001,8.025242324627075E-001,2.375114401787003E-001,8.128820891113071E-001,2.480262172633922E-001,8.065384143693896E-001,2.402471163487323E-001,8.166922389831546E-001,2.426988339757920E-001,
3.625000000000000E+009,8.170002472679612E-001,2.405983084003227E-001,8.051450724833010E-001,2.434392408149522E-001,8.160386638636971E-001,2.515981117784060E-001,8.094791509592577E-001,2.448897632470488E-001,8.197000879936220E-001,2.441334801931382E-001,
3.630000000000000E+009,8.206220494369628E-001,2.420807771099875E-001,8.108185085852481E-001,2.476777330462296E-001,8.214539428616863E-001,2.534412675372462E-001,8.152068308329703E-001,2.480006084591819E-001,8.242005679092410E-001,2.446405400562287E-001,
3.635000000000000E+009,8.249167429298312E-001,2.428825606676812E-001,8.176510149338075E-001,2.499523929112489E-001,8.272907957225063E-001,2.537099021716054E-001,8.217897826839617E-001,2.492583366282158E-001,8.289204856033328E-001,2.441301003379822E-001,
3.640000000000000E+009,8.311891975046397E-001,2.431451859650656E-001,8.266651873925295E-001,2.507672688147004E-001,8.347210587748835E-001,2.532232575408144E-001,8.301269956458404E-001,2.491218029799286E-001,8.353342215576175E-001,2.432394639778138E-001,
3.645000000000000E+009,8.375788102366216E-001,2.419344409348812E-001,8.355116113621401E-001,2.489236504828080E-001,8.418072440455549E-001,2.508553626593278E-001,8.380703008127688E-001,2.468870145137322E-001,8.414100272064211E-001,2.407977545318604E-001,
3.650000000000000E+009,8.446178775495737E-001,2.393239380493772E-001,8.442627333417910E-001,2.452420112400483E-001,8.489525233450583E-001,2.472552856018644E-001,8.461318183466797E-001,2.431129751033420E-001,8.479515976448061E-001,2.372679278697968E-001,
3.655000000000000E+009,8.525543487964913E-001,2.363440585785927E-001,8.533021737903322E-001,2.407523897511552E-001,8.567470891991680E-001,2.436066101163579E-001,8.545272533506724E-001,2.388359614000060E-001,8.552931429824833E-001,2.336010029325486E-001,
3.660000000000000E+009,8.604950577053685E-001,2.314276982270268E-001,8.616383983822147E-001,2.343329036493501E-001,8.644024438478246E-001,2.381269941893083E-001,8.625483457680416E-001,2.327683360982824E-001,8.627331810073855E-001,2.281585522565842E-001,
3.665000000000000E+009,8.687537062015387E-001,2.260223561396596E-001,8.698301786626528E-001,2.275400285896958E-001,8.722712322032641E-001,2.323797850403953E-001,8.704504172695379E-001,2.263164432872577E-001,8.701348969650271E-001,2.222855168018341E-001,
3.670000000000000E+009,8.769807656621054E-001,2.198767144247196E-001,8.776503686410035E-001,2.204736770037690E-001,8.801370479611050E-001,2.263368022199803E-001,8.782841918962869E-001,2.194996169856044E-001,8.776747769050599E-001,2.160327849874497E-001,
3.675000000000000E+009,8.843330497678817E-001,2.110866873500286E-001,8.844727522533145E-001,2.110427707524155E-001,8.872504392550634E-001,2.177821390585227E-001,8.851923463180290E-001,2.102788090239052E-001,8.843651205368044E-001,2.072793919172288E-001,
3.680000000000000E+009,8.903136676246299E-001,2.027260959494280E-001,8.898474842369570E-001,2.022297597418687E-001,8.931032124259667E-001,2.095986237903696E-001,8.906379039967244E-001,2.015809388743866E-001,8.897361512107851E-001,1.988454197969437E-001,
3.685000000000000E+009,8.959285743340110E-001,1.927252401939138E-001,8.948725909193117E-001,1.918104820339723E-001,8.988434135816026E-001,1.999741039018170E-001,8.959382296972380E-001,1.914048023158188E-001,8.948682958946230E-001,1.889996868305207E-001,
3.690000000000000E+009,9.013440526991869E-001,1.836878856594763E-001,8.996483227508912E-001,1.828166820602723E-001,9.043416747934931E-001,1.913578140956697E-001,9.009851407752841E-001,1.823209774559391E-001,8.998790907783510E-001,1.800884318351746E-001,
3.695000000000000E+009,9.051771715592294E-001,1.728723384243919E-001,9.030039008060732E-001,1.719969143206864E-001,9.085817859292767E-001,1.809104321931848E-001,9.045410331298461E-001,1.713432539786344E-001,9.034557395210268E-001,1.695163161048889E-001,
3.700000000000000E+009,9.090002583610374E-001,1.628815075611746E-001,9.062893136729920E-001,1.621873660962190E-001,9.127592976524330E-001,1.713142685590459E-001,9.079686553347605E-001,1.613408514872785E-001,9.069275721282962E-001,1.597812015295029E-001,
3.705000000000000E+009,9.119683303069837E-001,1.529414578204022E-001,9.088138640685671E-001,1.523130350366699E-001,9.162533692545124E-001,1.615597761589650E-001,9.106167868515445E-001,1.513698123317622E-001,9.095828742370609E-001,1.499532513046265E-001,
3.710000000000000E+009,9.149917704214647E-001,1.428162682722933E-001,9.113950334166201E-001,1.424649428981140E-001,9.199476162527760E-001,1.517183052468117E-001,9.133195115129160E-001,1.412164211459870E-001,9.123532351074222E-001,1.399446274938584E-001,
3.715000000000000E+009,9.171509106263959E-001,1.320139557181686E-001,9.131246052067141E-001,1.320492577988572E-001,9.228357924684505E-001,1.411348268773218E-001,9.150630423160127E-001,1.304217882978486E-001,9.143115990715030E-001,1.294043374881745E-001,
3.720000000000000E+009,9.187025199653897E-001,1.223254798454360E-001,9.143709650404175E-001,1.227098350136582E-001,9.251386278242902E-001,1.314565980099345E-001,9.162837952409735E-001,1.210153133807578E-001,9.156606038436892E-001,1.198539618630410E-001,
3.725000000000000E+009,9.191718879128633E-001,1.121545040611109E-001,9.145472676337527E-001,1.130713616720673E-001,9.264870349643876E-001,1.211882599609596E-001,9.165348945076217E-001,1.110153118272959E-001,9.159161462173464E-001,1.098748343997002E-001,
3.730000000000000E+009,9.194905646125187E-001,1.024534220108541E-001,9.146579135604921E-001,1.038007516401978E-001,9.276462051332715E-001,1.113572951930594E-001,9.165816332814262E-001,1.015291263367145E-001,9.160645468750002E-001,1.002496797757149E-001,
3.735000000000000E+009,9.202782630764798E-001,9.269103210923040E-002,9.152872284917359E-001,9.459729882317736E-002,9.293248916187293E-001,1.013909731369457E-001,9.171826635057288E-001,9.197862263777164E-002,9.165802358245850E-001,9.074420182991030E-002,
3.740000000000000E+009,9.197810188853605E-001,8.364258213997418E-002,9.146802202132875E-001,8.628155365645449E-002,9.297727498659716E-001,9.188881433525345E-002,9.163863568101017E-001,8.323897503032919E-002,9.157707121200563E-001,8.202184883022311E-002,
3.745000000000000E+009,9.203055050540636E-001,7.475774712795179E-002,9.151699951503726E-001,7.802229973969803E-002,9.311365181957041E-001,8.260823442909775E-002,9.165659046791139E-001,7.459940882497244E-002,9.160737051696779E-001,7.343190675878526E-002,
3.750000000000000E+009,9.202743901073403E-001,6.616338377857541E-002,9.152879793126101E-001,7.008102217480240E-002,9.318947283798579E-001,7.325691662575745E-002,9.162077497297061E-001,6.642655219680245E-002,9.157363026809694E-001,6.512188464927675E-002,
3.755000000000000E+009,9.190566964792819E-001,5.769113956077594E-002,9.143269173970461E-001,6.223451911500436E-002,9.314663506668812E-001,6.394897278484976E-002,9.148519002998904E-001,5.850099857259918E-002,9.143654741363527E-001,5.687192187833787E-002,
3.760000000000000E+009,9.186033156412093E-001,4.806007050957797E-002,9.141671399915041E-001,5.329998364809611E-002,9.317495847715542E-001,5.364438653892853E-002,9.143121214831322E-001,4.957436382619411E-002,9.136817735633853E-001,4.780746159315111E-002,
3.765000000000000E+009,9.179973401879992E-001,4.127426006969982E-002,9.139427473467104E-001,4.699103079473764E-002,9.319188590918422E-001,4.588994655173237E-002,9.137832642458743E-001,4.340839905306312E-002,9.129345944099427E-001,4.153067515873909E-002,
3.770000000000000E+009,9.168264583563477E-001,3.307093765257176E-002,9.131828758047242E-001,3.946553435945893E-002,9.313751644502571E-001,3.659386712358855E-002,9.129181579379441E-001,3.587504663177515E-002,9.117111887626651E-001,3.395650570368768E-002,
3.775000000000000E+009,9.164888223862512E-001,2.496331571308365E-002,9.135269843883425E-001,3.197332018913537E-002,9.315506802985284E-001,2.748512367549162E-002,9.129068570211160E-001,2.845985873944727E-002,9.114965190238954E-001,2.664980923116208E-002,
3.780000000000000E+009,9.161084340014640E-001,1.776695645635607E-002,9.137908252293154E-001,2.525544648403550E-002,9.316535862437093E-001,1.913873818262645E-002,9.129517178015673E-001,2.179063185970041E-002,9.113587086601258E-001,2.000612249827386E-002,
3.785000000000000E+009,9.159143582364183E-001,1.067968382035800E-002,9.143227027867252E-001,1.862597052548505E-002,9.319775290779060E-001,1.086119289554860E-002,9.134366323707922E-001,1.528527950227343E-002,9.115075034294131E-001,1.350012084615231E-002,
3.790000000000000E+009,9.152645075033384E-001,3.316111026666623E-003,9.145970605408632E-001,1.161163965024415E-002,9.318069038503298E-001,2.125323734369036E-003,9.136286744697705E-001,8.211614125281661E-003,9.113789051628114E-001,6.672937694907191E-003,
3.795000000000000E+009,9.146725950754543E-001,-4.206583149213305E-003,9.150495357047062E-001,4.255126316058732E-003,9.315610325808563E-001,-7.017494417957539E-003,9.138784710894843E-001,7.612276454731823E-004,9.114920423583985E-001,-4.998449790924788E-004,
3.800000000000000E+009,9.143390574710928E-001,-1.147376013891236E-002,9.157843075061403E-001,-3.060348852735711E-003,9.314562949109664E-001,-1.612516951575646E-002,9.143745526209229E-001,-6.438213242422762E-003,9.117965450019839E-001,-7.603310930013658E-003,
3.805000000000000E+009,9.141887378660185E-001,-1.849935198379434E-002,9.168018061430117E-001,-1.022183218403302E-002,9.313008864421123E-001,-2.510403362479605E-002,9.151768933682789E-001,-1.370181210848083E-002,9.123829428710940E-001,-1.444350723206997E-002,
3.810000000000000E+009,9.134511608666628E-001,-2.561241320991889E-002,9.172165158373721E-001,-1.775260491955739E-002,9.301915607845298E-001,-3.439831738976241E-002,9.153594978565475E-001,-2.122277875353261E-002,9.123871363220216E-001,-2.159769194173813E-002,
3.815000000000000E+009,9.131168531558770E-001,-3.298095059409423E-002,9.179432474602602E-001,-2.598659069542924E-002,9.290678584605063E-001,-4.405999461037607E-002,9.157259524119469E-001,-2.943985361249077E-002,9.127884549522402E-001,-2.931652074837686E-002,
3.820000000000000E+009,9.135667796308767E-001,-4.016307015362442E-002,9.191303782801820E-001,-3.412714859466973E-002,9.283171041550109E-001,-5.334863743436505E-002,9.165540194623634E-001,-3.747529623357358E-002,9.137124723396304E-001,-3.693880561947822E-002,
3.825000000000000E+009,9.141212830567338E-001,-4.782367765929271E-002,9.202001007060550E-001,-4.282254885692674E-002,9.272747712749057E-001,-6.313911787170874E-002,9.171813373224543E-001,-4.599019109248766E-002,9.146444774360658E-001,-4.516708348870278E-002,
3.830000000000000E+009,9.139643162808868E-001,-5.473100677072344E-002,9.202753691345402E-001,-5.083455638944857E-002,9.250514012944023E-001,-7.184834294159155E-002,9.170380406957797E-001,-5.362536827851153E-002,9.146587281837466E-001,-5.265461863160135E-002,
3.835000000000000E+009,9.136557947059041E-001,-6.238463620521580E-002,9.199486034213747E-001,-5.957434589807931E-002,9.223343060197775E-001,-8.081358268860038E-002,9.164835092191123E-001,-6.203186369229964E-002,9.144396965980531E-001,-6.082307227015497E-002,
3.840000000000000E+009,9.138372876793601E-001,-7.026171308933576E-002,9.199592805526552E-001,-6.827851685125277E-002,9.199695619658804E-001,-8.978660673417069E-002,9.163178952611824E-001,-7.039649916677900E-002,9.145469647674562E-001,-6.908053418540956E-002,
3.845000000000000E+009,9.143218272544956E-001,-7.783455691959744E-002,9.202101377044863E-001,-7.667604579399799E-002,9.177264499817714E-001,-9.807993183665578E-002,9.164695794227245E-001,-7.841378095202325E-002,9.148905232887271E-001,-7.701522744989398E-002,
3.850000000000000E+009,9.139492355837225E-001,-8.612063963225154E-002,9.195628923318484E-001,-8.560149827301941E-002,9.145504437646266E-001,-1.065554831641217E-001,9.158006373040812E-001,-8.697465245142130E-002,9.143327291183473E-001,-8.549236416196825E-002,
3.855000000000000E+009,9.138851775753910E-001,-9.378349584803272E-002,9.190361307124028E-001,-9.372445041984637E-002,9.116721235374683E-001,-1.137166371439332E-001,9.152691423794727E-001,-9.482303313613895E-002,9.141177508277895E-001,-9.327094315195084E-002,
3.860000000000000E+009,9.142693130762660E-001,-1.013823683579390E-001,9.190129421816897E-001,-1.018484644203942E-001,9.094386261240329E-001,-1.206641182131440E-001,9.154012854238107E-001,-1.026039677162503E-001,9.143951708717348E-001,-1.011424709696770E-001,
3.865000000000000E+009,9.135169626549559E-001,-1.097918504721734E-001,9.179180231840518E-001,-1.106157843281464E-001,9.060779474937040E-001,-1.279621515029338E-001,9.143420327755982E-001,-1.111964586907837E-001,9.134755893173219E-001,-1.097375916585923E-001,
3.870000000000000E+009,9.127160396053986E-001,-1.173357983504781E-001,9.166309366000003E-001,-1.185610436058228E-001,9.029769449785281E-001,-1.340478077446493E-001,9.130746727820271E-001,-1.188349414128882E-001,9.124452199325565E-001,-1.173269879179001E-001,
3.875000000000000E+009,9.123323590459613E-001,-1.255283013621416E-001,9.158101734362428E-001,-1.268557414346161E-001,9.005654227541783E-001,-1.402449122467802E-001,9.123031140827375E-001,-1.269705599035437E-001,9.119437720909120E-001,-1.254211821546555E-001,
3.880000000000000E+009,9.117114989565727E-001,-1.336028464179391E-001,9.147934805316959E-001,-1.351929882414322E-001,8.982625650656824E-001,-1.463499355815875E-001,9.113496916728592E-001,-1.351201546044278E-001,9.112377563400270E-001,-1.336048261766434E-001,
3.885000000000000E+009,9.104267121339089E-001,-1.419462959612484E-001,9.130406415539004E-001,-1.434997490072556E-001,8.957475253884756E-001,-1.523571238970533E-001,9.096576062175957E-001,-1.433394220911283E-001,9.098301598014833E-001,-1.419143139781952E-001,
3.890000000000000E+009,9.095311743955563E-001,-1.500831349721543E-001,9.117145536631961E-001,-1.517198687919464E-001,8.938506120855542E-001,-1.582188184588922E-001,9.084786011919214E-001,-1.511927112922349E-001,9.088044276161196E-001,-1.500158421039582E-001,
3.895000000000000E+009,9.085874318426565E-001,-1.579527220623091E-001,9.104205264583620E-001,-1.595614518378632E-001,8.923889465068573E-001,-1.636440328982657E-001,9.073824797301400E-001,-1.587422813297376E-001,9.077564276275636E-001,-1.578978876352311E-001,
3.900000000000000E+009,9.072284678030470E-001,-1.665263949965797E-001,9.087464134924624E-001,-1.679441655130204E-001,8.909451388709085E-001,-1.696665373649792E-001,9.059873740334734E-001,-1.670452705130635E-001,9.063760268478395E-001,-1.663477147464753E-001,
3.905000000000000E+009,9.061901041285189E-001,-1.739747461143584E-001,9.075774393894106E-001,-1.752901044774018E-001,8.903961455905437E-001,-1.748127798029024E-001,9.050633074149195E-001,-1.742057270767166E-001,9.053218356246950E-001,-1.737385060091019E-001,
3.910000000000000E+009,9.047149822441083E-001,-1.822814315679454E-001,9.058525225017277E-001,-1.834681516631425E-001,8.895804528656421E-001,-1.812822251226743E-001,9.036108056166055E-001,-1.824792237188163E-001,9.038646607856753E-001,-1.820552545614242E-001,
3.915000000000000E+009,9.032232504995242E-001,-1.901063978165592E-001,9.044009316772890E-001,-1.911787038694947E-001,8.890278365154876E-001,-1.872793103793393E-001,9.022164290749860E-001,-1.902340646596551E-001,9.024369083213808E-001,-1.898742139453889E-001,
3.920000000000000E+009,9.015862139374689E-001,-1.978581222439599E-001,9.026353231476565E-001,-1.989024200028947E-001,8.885258175305630E-001,-1.936806458182443E-001,9.005849623825931E-001,-1.980285921312513E-001,9.007036751289371E-001,-1.977215531997681E-001,
3.925000000000000E+009,9.004137978373146E-001,-2.060972539417776E-001,9.014529885723209E-001,-2.071567493707261E-001,8.883753203900120E-001,-2.008813116816574E-001,8.993673368531895E-001,-2.062646201416914E-001,8.995233851509096E-001,-2.059660921745301E-001,
3.930000000000000E+009,8.990401523272794E-001,-2.140762878073214E-001,8.999867419911928E-001,-2.152005100182053E-001,8.879599665329041E-001,-2.079724790566614E-001,8.979324943550801E-001,-2.142923686848084E-001,8.980795467529298E-001,-2.139804170370103E-001,
3.935000000000000E+009,8.977876647247518E-001,-2.223024097405199E-001,8.985691115137271E-001,-2.234262132610199E-001,8.876542586044208E-001,-2.154488088574803E-001,8.966421874468078E-001,-2.224025274421962E-001,8.968412578010562E-001,-2.221594214582444E-001,
3.940000000000000E+009,8.967603609956336E-001,-2.311657251896956E-001,8.974079560204897E-001,-2.322826362392014E-001,8.875242071555332E-001,-2.237924053081491E-001,8.955263649775652E-001,-2.312882744781994E-001,8.957519714126589E-001,-2.310456774835587E-001,
3.945000000000000E+009,8.942399483924279E-001,-2.392824490563096E-001,8.946490836183414E-001,-2.404364453306931E-001,8.858072366640849E-001,-2.313452815577312E-001,8.928517914299132E-001,-2.393473067295862E-001,8.931335354843142E-001,-2.391625559940339E-001,
3.950000000000000E+009,8.925525451588104E-001,-2.478739576143157E-001,8.927825760459902E-001,-2.489300361370453E-001,8.850540042228983E-001,-2.393645836075789E-001,8.911805894475033E-001,-2.477951836574091E-001,8.914616871833804E-001,-2.478158102741242E-001,
3.955000000000000E+009,8.906462772502874E-001,-2.564182103375075E-001,8.906880048853274E-001,-2.574188000231354E-001,8.838707172334733E-001,-2.474852002527612E-001,8.891810688949510E-001,-2.562391389991557E-001,8.894630151939393E-001,-2.563680552234650E-001,
3.960000000000000E+009,8.880830433681015E-001,-2.643271975849210E-001,8.879512943323245E-001,-2.652382722052186E-001,8.821021530802030E-001,-2.549828041194120E-001,8.865952157746480E-001,-2.640859440370692E-001,8.868345343437197E-001,-2.642826125144959E-001,
3.965000000000000E+009,8.855526767166621E-001,-2.733159391262776E-001,8.852182698694705E-001,-2.739743287532685E-001,8.805008890924444E-001,-2.635907383463305E-001,8.840408740219478E-001,-2.727933557337627E-001,8.842210729293826E-001,-2.731747926559449E-001,
3.970000000000000E+009,8.825517393497019E-001,-2.817102127024710E-001,8.822462595813112E-001,-2.822501471139070E-001,8.784542004493855E-001,-2.719288256595442E-001,8.811488960124115E-001,-2.811596969973542E-001,8.812163597908022E-001,-2.815637485790253E-001,
3.975000000000000E+009,8.788756009083270E-001,-2.931719256500984E-001,8.784933816292055E-001,-2.935627331918549E-001,8.756142160761995E-001,-2.831802000255944E-001,8.774196280697943E-001,-2.925448563935720E-001,8.775034331512452E-001,-2.929865896682739E-001,
3.980000000000000E+009,8.761666805126602E-001,-3.016170546639577E-001,8.757549047741092E-001,-3.019203781496247E-001,8.737416626786545E-001,-2.916589031908050E-001,8.747896161874048E-001,-3.009508335715362E-001,8.747292729759219E-001,-3.014940372238160E-001,
3.985000000000000E+009,8.728621910715406E-001,-3.091928590053540E-001,8.724211573531009E-001,-3.092873206604280E-001,8.711170986334340E-001,-2.991393813609188E-001,8.715596505984338E-001,-3.084217424577240E-001,8.713353505096438E-001,-3.090377174530030E-001,
3.990000000000000E+009,8.690758483008837E-001,-3.181547766252847E-001,8.686080295581606E-001,-3.181257034001954E-001,8.681289999217414E-001,-3.082253034448712E-001,8.678980819255056E-001,-3.174079896529317E-001,8.675645221900943E-001,-3.179384952869416E-001,
3.995000000000000E+009,8.661453483923844E-001,-3.259427008902448E-001,8.657320845114198E-001,-3.257426681647004E-001,8.659338715993130E-001,-3.160134493474995E-001,8.650659607922745E-001,-3.250711362833918E-001,8.646117095565798E-001,-3.256633624153137E-001,
4.000000000000000E+009,8.617901566271992E-001,-3.329671981708274E-001,8.613856483520022E-001,-3.325900963254884E-001,8.622813509208018E-001,-3.234050475866331E-001,8.607193295003367E-001,-3.321721303324487E-001,8.602275774917605E-001,-3.326370352916718E-001,
4.005000000000000E+009,8.574754363362921E-001,-3.403198112610706E-001,8.571494895566530E-001,-3.398428099757935E-001,8.585914719866162E-001,-3.310579189465988E-001,8.563517547516877E-001,-3.394826208362924E-001,8.558284189987184E-001,-3.399434275188447E-001,
4.010000000000000E+009,8.544654354016651E-001,-3.479608481844876E-001,8.542569868120242E-001,-3.473074951477418E-001,8.561207253490880E-001,-3.390597618514478E-001,8.534054660942458E-001,-3.470843331631557E-001,8.527990279617312E-001,-3.475241109561921E-001,
4.015000000000000E+009,8.507909559799451E-001,-3.550572859126324E-001,8.506676132831119E-001,-3.544544915535035E-001,8.527940278310466E-001,-3.466150266748546E-001,8.497491529561090E-001,-3.541674332648689E-001,8.490700053901674E-001,-3.546737458591461E-001,
4.020000000000000E+009,8.473022248777994E-001,-3.622104824974708E-001,8.473095069698001E-001,-3.614953374037720E-001,8.496395470320818E-001,-3.540134160403958E-001,8.463387075491279E-001,-3.612241952936164E-001,8.455850475082399E-001,-3.616273105659486E-001,
4.025000000000000E+009,8.441953792941734E-001,-3.693984475669802E-001,8.442028250417788E-001,-3.686784897837159E-001,8.467535109890355E-001,-3.616238727078140E-001,8.433713503397997E-001,-3.684073748683379E-001,8.424982254676821E-001,-3.688093406410218E-001,
4.030000000000000E+009,8.406699488908035E-001,-3.763112553843369E-001,8.408011822246219E-001,-3.755463843919801E-001,8.433190313028566E-001,-3.689576116092203E-001,8.398732858384372E-001,-3.754369984352285E-001,8.389775306701662E-001,-3.756932818260194E-001,
4.035000000000000E+009,8.369798592201347E-001,-3.838481371108598E-001,8.371836639083803E-001,-3.831018305885743E-001,8.397298174788637E-001,-3.767711925849531E-001,8.361928475902962E-001,-3.829604934567796E-001,8.352622394905093E-001,-3.832152344703675E-001,
4.040000000000000E+009,8.337462540174970E-001,-3.913766378189761E-001,8.339983443892032E-001,-3.905035469589632E-001,8.364434706259948E-001,-3.845183750632700E-001,8.328932829880272E-001,-3.906604602349837E-001,8.319213196372988E-001,-3.906486742019655E-001,
4.045000000000000E+009,8.304473707637661E-001,-3.984267444537182E-001,8.307989981648684E-001,-3.976459993960084E-001,8.330369760975784E-001,-3.917483072237506E-001,8.295443238597822E-001,-3.977205642178709E-001,8.286642073707583E-001,-3.977492670097352E-001,
4.050000000000000E+009,8.264519324164055E-001,-4.057633051062117E-001,8.269473845758730E-001,-4.048662758457642E-001,8.289332712137838E-001,-3.989740842441849E-001,8.254466204770637E-001,-4.051112632871774E-001,8.246058885040286E-001,-4.050321252403260E-001,
4.055000000000000E+009,8.230275922767114E-001,-4.133927090421845E-001,8.237262511579104E-001,-4.125634117183473E-001,8.253456113714959E-001,-4.063748777171249E-001,8.219798749499006E-001,-4.125738271074667E-001,8.212647465820315E-001,-4.125582526988984E-001,
4.060000000000000E+009,8.191151350451836E-001,-4.208916121910249E-001,8.199726390173953E-001,-4.201733544965730E-001,8.215301663355439E-001,-4.135001134719033E-001,8.181445145486141E-001,-4.199389140393705E-001,8.173057056121829E-001,-4.199446849403383E-001,
4.065000000000000E+009,8.147678802395466E-001,-4.279915283990954E-001,8.156968183527956E-001,-4.274984552869386E-001,8.174669939609276E-001,-4.201936913543266E-001,8.138255468731648E-001,-4.271199260009478E-001,8.129970145034793E-001,-4.270024535751344E-001,
4.070000000000000E+009,8.105292624553583E-001,-4.353661600964683E-001,8.115088751591066E-001,-4.349261055327180E-001,8.136994793221173E-001,-4.271921554318949E-001,8.095112542396432E-001,-4.345266511368348E-001,8.087682594299319E-001,-4.343419187088013E-001,
4.075000000000000E+009,8.068753952104750E-001,-4.422493458885576E-001,8.078024863480533E-001,-4.419829579062562E-001,8.105824756969584E-001,-4.338858077860930E-001,8.057582485264486E-001,-4.414271785276940E-001,8.050678537788394E-001,-4.412610393905641E-001,
