% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap2_duto1_0_1plstc_S21,im:Cap2_duto1_0_1plstc_S21,re:Cap2_duto1_0_5plstc_S21,im:Cap2_duto1_0_5plstc_S21,re:Cap2_duto1_1plstc_S21,im:Cap2_duto1_1plstc_S21,
3.545000000000000E+009,8.519514385778220E-001,3.182729283525132E-001,8.509607011987546E-001,3.139258188258189E-001,8.452544986850943E-001,3.167880195702685E-001,8.507269828304540E-001,3.178607446138969E-001,
3.550000000000000E+009,8.514210567811653E-001,3.101325540646588E-001,8.499654258974777E-001,3.056598788599123E-001,8.442752372249167E-001,3.090776811446713E-001,8.501117415046834E-001,3.098434562678724E-001,
3.555000000000000E+009,8.512992355553174E-001,3.019543451890597E-001,8.493573215379853E-001,2.973713961521446E-001,8.437652368321844E-001,3.014408668876396E-001,8.499164416114182E-001,3.018344518478440E-001,
3.560000000000000E+009,8.512826609407176E-001,2.932630079004689E-001,8.488250288070958E-001,2.886142983663538E-001,8.434139773763689E-001,2.932558660539200E-001,8.498635765050354E-001,2.932106471761801E-001,
3.565000000000000E+009,8.512413099057905E-001,2.855865720216061E-001,8.480541450616390E-001,2.807594969369902E-001,8.430137406353035E-001,2.859089490590804E-001,8.498012131007453E-001,2.855172686451954E-001,
3.570000000000000E+009,8.503896858408976E-001,2.770230838828674E-001,8.464975167264224E-001,2.721812709314476E-001,8.416055196070086E-001,2.779862826692932E-001,8.488669031644098E-001,2.771951144059411E-001,
3.575000000000000E+009,8.491727845133028E-001,2.682070960376779E-001,8.444582951988615E-001,2.635141599697610E-001,8.396678919779336E-001,2.699203804372580E-001,8.476947536671660E-001,2.685135589666771E-001,
3.580000000000000E+009,8.472517515808289E-001,2.596723205218330E-001,8.414797844905374E-001,2.549773782378267E-001,8.368292745111978E-001,2.624349553193225E-001,8.456860736669468E-001,2.600747399675719E-001,
3.585000000000000E+009,8.447886190542474E-001,2.512746089833118E-001,8.377116212323705E-001,2.469989279621648E-001,8.335423818522549E-001,2.555191314418105E-001,8.432037093888753E-001,2.519220871719503E-001,
3.590000000000000E+009,8.411256437072175E-001,2.426527047822534E-001,8.325411221223800E-001,2.394222269123181E-001,8.290584056741249E-001,2.493465404030266E-001,8.395648468475885E-001,2.435658686910546E-001,
3.595000000000000E+009,8.359466015786621E-001,2.364630903179370E-001,8.259376571689332E-001,2.347959821581426E-001,8.238621941563982E-001,2.460048422682909E-001,8.344620450295570E-001,2.375748954425881E-001,
3.600000000000000E+009,8.291180653155175E-001,2.297290325196139E-001,8.182067308714851E-001,2.304086339967082E-001,8.179239036874418E-001,2.428439905861053E-001,8.278003013143285E-001,2.311564870812252E-001,
3.605000000000000E+009,8.223017076608192E-001,2.257899765099661E-001,8.112679720737984E-001,2.294330601963140E-001,8.135764813639606E-001,2.428047250378636E-001,8.211675278314689E-001,2.276413988510787E-001,
3.610000000000000E+009,8.140947468596411E-001,2.259377592797648E-001,8.045090962257014E-001,2.327078435518732E-001,8.100500189641960E-001,2.457986072710537E-001,8.135913258282571E-001,2.281215053721014E-001,
3.615000000000000E+009,8.077780594019364E-001,2.291176644732601E-001,8.007922330270432E-001,2.379221641435483E-001,8.095063598082875E-001,2.495333126125431E-001,8.079088659306706E-001,2.314727270639138E-001,
3.620000000000000E+009,8.061539308660588E-001,2.336907308358950E-001,8.022431209769183E-001,2.433772153483843E-001,8.130732215018450E-001,2.522133836841774E-001,8.070726445878316E-001,2.359382824215476E-001,
3.625000000000000E+009,8.074100659678954E-001,2.390136823729991E-001,8.062483408318001E-001,2.483209624728076E-001,8.179871962231361E-001,2.542399324088591E-001,8.089883861692260E-001,2.407281720435022E-001,
3.630000000000000E+009,8.117392075831234E-001,2.432377887962286E-001,8.127652639737073E-001,2.512604495879010E-001,8.244763690296630E-001,2.545978135156626E-001,8.137085148438654E-001,2.442408057295297E-001,
3.635000000000000E+009,8.175126478246472E-001,2.460278204080591E-001,8.197430535990065E-001,2.525250996734154E-001,8.309375503641415E-001,2.535292939956108E-001,8.195065291918574E-001,2.461250453744491E-001,
3.640000000000000E+009,8.255564033303038E-001,2.474395679981227E-001,8.286592696402528E-001,2.524742860390109E-001,8.388908141965503E-001,2.516799580366504E-001,8.274578556530788E-001,2.468993691781931E-001,
3.645000000000000E+009,8.338001838766189E-001,2.464261820593275E-001,8.371877270223982E-001,2.500352589250027E-001,8.463798717595132E-001,2.478829018654183E-001,8.354017039005875E-001,2.454134021636167E-001,
3.650000000000000E+009,8.422975405004919E-001,2.436103078379382E-001,8.457522843321776E-001,2.460426017771162E-001,8.536717855073501E-001,2.429095352121424E-001,8.435341217286703E-001,2.422376684732698E-001,
3.655000000000000E+009,8.512626978084706E-001,2.398754966928480E-001,8.546858937842619E-001,2.413372434388474E-001,8.614811831007830E-001,2.375777951627572E-001,8.521319353625136E-001,2.383245667166577E-001,
3.660000000000000E+009,8.597923470911975E-001,2.342773888120156E-001,8.630415467637310E-001,2.346839672874092E-001,8.687426101939468E-001,2.306265507420632E-001,8.603111237933609E-001,2.325659372763450E-001,
3.665000000000000E+009,8.682779584231268E-001,2.281479789254502E-001,8.712135520752493E-001,2.276864760383153E-001,8.758552394374859E-001,2.234245581773099E-001,8.684694282157822E-001,2.262002180369906E-001,
3.670000000000000E+009,8.765913306700607E-001,2.216075865632073E-001,8.789501285117740E-001,2.202289865111929E-001,8.827628161454488E-001,2.158817156402182E-001,8.763843903748783E-001,2.195343946745480E-001,
3.675000000000000E+009,8.838719790533944E-001,2.125213515507709E-001,8.855662460434554E-001,2.105846905755704E-001,8.885573100929348E-001,2.063219196260878E-001,8.833645416456276E-001,2.104612163174646E-001,
3.680000000000000E+009,8.898093163353315E-001,2.039239559424265E-001,8.907214618749788E-001,2.015502779045851E-001,8.930186929857916E-001,1.973739303673420E-001,8.888928032553433E-001,2.019428380242066E-001,
3.685000000000000E+009,8.954050985202515E-001,1.936116013544346E-001,8.955930841244242E-001,1.909611511023064E-001,8.972463849884378E-001,1.871173611226657E-001,8.941572104201000E-001,1.918901458906938E-001,
3.690000000000000E+009,9.007028720420373E-001,1.845909400593109E-001,9.000952630677657E-001,1.816793373824009E-001,9.012790363772951E-001,1.780507600780254E-001,8.992600265658508E-001,1.829798931555906E-001,
3.695000000000000E+009,9.046194830257019E-001,1.737966498604746E-001,9.033309209217499E-001,1.708247777443032E-001,9.039461684428238E-001,1.675517596792984E-001,9.029209348164888E-001,1.721860887454407E-001,
3.700000000000000E+009,9.084851048555304E-001,1.638975021202556E-001,9.063864977828753E-001,1.608914501304760E-001,9.066481960490184E-001,1.578961751523435E-001,9.065067061025471E-001,1.624204399987349E-001,
3.705000000000000E+009,9.115493670702035E-001,1.539262124960194E-001,9.086731743231132E-001,1.509242325908596E-001,9.087100942466591E-001,1.483891190899200E-001,9.093203668080016E-001,1.525515785464469E-001,
3.710000000000000E+009,9.147086076928279E-001,1.437862445900872E-001,9.109650814479368E-001,1.410154474913795E-001,9.108560871963227E-001,1.388282423184121E-001,9.122783118164783E-001,1.425197729265417E-001,
3.715000000000000E+009,9.169578345158868E-001,1.329529075743702E-001,9.124113136689634E-001,1.305655557144551E-001,9.121945576005902E-001,1.286674724322546E-001,9.143030852040429E-001,1.319178283891756E-001,
3.720000000000000E+009,9.186670528960982E-001,1.231593315488847E-001,9.133943105647565E-001,1.211307903047097E-001,9.130119504833708E-001,1.195183421670073E-001,9.157978852429980E-001,1.223322775239835E-001,
3.725000000000000E+009,9.194059304595115E-001,1.129848273908640E-001,9.133867464182712E-001,1.114937707981307E-001,9.128244963091833E-001,1.102081535379237E-001,9.161813713487412E-001,1.123711647722963E-001,
3.730000000000000E+009,9.199535056590478E-001,1.031089563054094E-001,9.131649136494864E-001,1.023504192020269E-001,9.125890514833881E-001,1.014615347255922E-001,9.163990214462937E-001,1.028548397844073E-001,
3.735000000000000E+009,9.210117680730139E-001,9.329848017820612E-002,9.134675355969579E-001,9.319810768434982E-002,9.130509881635700E-001,9.271512706224815E-002,9.172423570725826E-001,9.337399468594837E-002,
3.740000000000000E+009,9.209151095199515E-001,8.405029717956938E-002,9.126392326660351E-001,8.485043452817177E-002,9.124175146519017E-001,8.471798394293309E-002,9.168309155470209E-001,8.444590079428603E-002,
3.745000000000000E+009,9.216348999722359E-001,7.488583303494223E-002,9.128618915057247E-001,7.671741983763548E-002,9.126502513252104E-001,7.692679644601688E-002,9.173579878168512E-001,7.572849980777108E-002,
3.750000000000000E+009,9.217534548497885E-001,6.578774781573649E-002,9.126003402907652E-001,6.900093493393991E-002,9.126730481972544E-001,6.948465038498045E-002,9.174111290850258E-001,6.732531229335972E-002,
3.755000000000000E+009,9.208544993037431E-001,5.689579529518402E-002,9.112941789800003E-001,6.141116321465218E-002,9.118205736450603E-001,6.220860414035425E-002,9.163453398961191E-001,5.901365105548874E-002,
3.760000000000000E+009,9.205494205934353E-001,4.684827375721496E-002,9.109639929157831E-001,5.290726549251702E-002,9.118972103114156E-001,5.381255784765108E-002,9.160899239258659E-001,4.969379595773717E-002,
3.765000000000000E+009,9.201089965282906E-001,3.930814687541619E-002,9.106136011891668E-001,4.693422664473804E-002,9.119387433984564E-001,4.802257304574997E-002,9.157349289320471E-001,4.289416965992075E-002,
3.770000000000000E+009,9.191345426874538E-001,3.049079950557990E-002,9.097690268184713E-001,3.967044460375535E-002,9.116714021165533E-001,4.069720678461511E-002,9.149052289635711E-001,3.481720820056040E-002,
3.775000000000000E+009,9.188939922680858E-001,2.159168826443941E-002,9.098791490055354E-001,3.246704078249465E-002,9.123806025934999E-001,3.336568704223721E-002,9.148877309160836E-001,2.663648041473896E-002,
3.780000000000000E+009,9.182805080277018E-001,1.348305551453937E-002,9.099845735146198E-001,2.613498518485796E-002,9.130309056039911E-001,2.669499199704169E-002,9.148231870467224E-001,1.927422437265778E-002,
3.785000000000000E+009,9.178800387817249E-001,5.519156654941723E-003,9.104107047984162E-001,1.991153840554688E-002,9.140428854328051E-001,2.002425069408247E-002,9.149207795688334E-001,1.202023036313872E-002,
3.790000000000000E+009,9.167809319873759E-001,-2.685638824992791E-003,9.106066674722492E-001,1.339713128652867E-002,9.147371477024588E-001,1.286011250615299E-002,9.145703757978572E-001,4.309254711368004E-003,
3.795000000000000E+009,9.158367574438636E-001,-1.126450816961099E-002,9.111661959165107E-001,6.605999204046071E-003,9.155331830730740E-001,5.225812516791445E-003,9.142480195121133E-001,-3.677493505260964E-003,
3.800000000000000E+009,9.147122235250609E-001,-1.983267178955411E-002,9.120801791472482E-001,-1.038308261705140E-004,9.165019128712209E-001,-2.389278937058727E-003,9.140552217625958E-001,-1.150562748527856E-002,
3.805000000000000E+009,9.136245235136837E-001,-2.806817560895729E-002,9.133071347558183E-001,-6.976828330138520E-003,9.175549144416266E-001,-1.008469953170748E-002,9.138681094586267E-001,-1.922944642269926E-002,
3.810000000000000E+009,9.113586729753972E-001,-3.631599429245559E-002,9.139976482098685E-001,-1.400123445563732E-002,9.178300084550788E-001,-1.793557102468413E-002,9.128682344704386E-001,-2.697163751878783E-002,
3.815000000000000E+009,9.091914489017028E-001,-4.466674837630701E-002,9.150335956618354E-001,-2.172791078303851E-002,9.183915816199558E-001,-2.641591347058262E-002,9.120511976580661E-001,-3.522060133197513E-002,
3.820000000000000E+009,9.075162723158832E-001,-5.237946121166363E-002,9.165996586648217E-001,-2.950125262818290E-002,9.192868318118683E-001,-3.489423477743565E-002,9.116880000626806E-001,-4.301347193470679E-002,
3.825000000000000E+009,9.053671633497715E-001,-6.014457539000966E-002,9.181560717474361E-001,-3.777621588457767E-002,9.199661348143124E-001,-4.365141342084725E-002,9.112066516848054E-001,-5.101640679161933E-002,
3.830000000000000E+009,9.027850359145154E-001,-6.662829961445907E-002,9.188661354132932E-001,-4.550640616859362E-002,9.198088818729098E-001,-5.155089542806202E-002,9.099912157127580E-001,-5.796528179211850E-002,
3.835000000000000E+009,9.000462466951473E-001,-7.332546973997699E-002,9.191847234669137E-001,-5.407301852079156E-002,9.191822913859125E-001,-6.010549663091884E-002,9.086559086567013E-001,-6.536043807269662E-002,
3.840000000000000E+009,8.977186220784139E-001,-7.973557799215947E-002,9.198319665510756E-001,-6.292851087925559E-002,9.190427198230604E-001,-6.864318076876286E-002,9.077934315134508E-001,-7.281220517490046E-002,
3.845000000000000E+009,8.960584012094546E-001,-8.538728731370880E-002,9.205590091753947E-001,-7.121964310894061E-002,9.190637114232574E-001,-7.663186498323016E-002,9.074506636688303E-001,-7.964619840154498E-002,
3.850000000000000E+009,8.939285977355033E-001,-9.116266861478233E-002,9.204440848024286E-001,-8.037160192877833E-002,9.183460566716100E-001,-8.525462959047052E-002,9.063714974629279E-001,-8.706869533249387E-002,
3.855000000000000E+009,8.925461025486465E-001,-9.583914073593225E-002,9.203479980612179E-001,-8.877766022401351E-002,9.179548184031318E-001,-9.293659830177146E-002,9.057603150229693E-001,-9.357378443742444E-002,
3.860000000000000E+009,8.923823439052159E-001,-1.005885252579995E-001,9.207084670263609E-001,-9.691750897564214E-002,9.182498204081533E-001,-1.007125260795760E-001,9.060750539370130E-001,-1.003641774355512E-001,
3.865000000000000E+009,8.915172426252185E-001,-1.061333345915776E-001,9.199089319533559E-001,-1.059361149683277E-001,9.174783225971985E-001,-1.092696024265123E-001,9.052573829119892E-001,-1.078366445924103E-001,
3.870000000000000E+009,8.909158787389979E-001,-1.109155764297706E-001,9.189478140849483E-001,-1.140412500612922E-001,9.166588860131943E-001,-1.171182001096334E-001,9.044468976687073E-001,-1.144502931074399E-001,
3.875000000000000E+009,8.911921515153969E-001,-1.162811843492810E-001,9.185045310023832E-001,-1.225358886193943E-001,9.162856885274278E-001,-1.254815946409148E-001,9.043188900442304E-001,-1.216769328057488E-001,
3.880000000000000E+009,8.918038623521786E-001,-1.218086672785038E-001,9.178459414310033E-001,-1.310339629026890E-001,9.155825352974276E-001,-1.339702557253971E-001,9.040337332717500E-001,-1.290953910930550E-001,
3.885000000000000E+009,8.920890588942483E-001,-1.278189418890297E-001,9.165261105506383E-001,-1.396932059089006E-001,9.141335614128535E-001,-1.426420507101504E-001,9.031276112281081E-001,-1.367792452201120E-001,
3.890000000000000E+009,8.930559113155525E-001,-1.340485990239477E-001,9.156464732911216E-001,-1.481737721823588E-001,9.131068450769110E-001,-1.510851219517023E-001,9.026425722928743E-001,-1.443556424019497E-001,
3.895000000000000E+009,8.939199493155546E-001,-1.403559328614337E-001,9.146259166894358E-001,-1.563392620312448E-001,9.119877213255037E-001,-1.592588473614762E-001,9.020669770873103E-001,-1.517357993517230E-001,
3.900000000000000E+009,8.947333285050121E-001,-1.476270625616925E-001,9.132810032422116E-001,-1.653831534069761E-001,9.103397742927571E-001,-1.681471917303576E-001,9.012553092401452E-001,-1.597212674170989E-001,
3.905000000000000E+009,8.959487262284929E-001,-1.543942795388893E-001,9.122175263321095E-001,-1.732485250991553E-001,9.090794109907037E-001,-1.759125293674613E-001,9.009032603556995E-001,-1.668285297531835E-001,
3.910000000000000E+009,8.964986502636484E-001,-1.622879474775316E-001,9.105639408917789E-001,-1.819568339044115E-001,9.072975934935688E-001,-1.843600592712323E-001,8.999947550194746E-001,-1.748695407268732E-001,
3.915000000000000E+009,8.969964213158499E-001,-1.698421914083348E-001,9.089755476367302E-001,-1.900942157125260E-001,9.055455672694464E-001,-1.924564776604123E-001,8.990814713093718E-001,-1.824452374737199E-001,
3.920000000000000E+009,8.972888384294049E-001,-1.776810372047388E-001,9.071283124743007E-001,-1.982841690339377E-001,9.035153504257070E-001,-2.003635518465066E-001,8.980255011361239E-001,-1.902689387059805E-001,
3.925000000000000E+009,8.978535310540065E-001,-1.861347996969905E-001,9.058775248411379E-001,-2.067855643165971E-001,9.020602075929001E-001,-2.087848804939155E-001,8.973308184913527E-001,-1.985810983682555E-001,
3.930000000000000E+009,8.980265295680830E-001,-1.944309839001798E-001,9.042507790466032E-001,-2.150758040368971E-001,9.002339149683343E-001,-2.168680233381704E-001,8.962691507044831E-001,-2.066451164848633E-001,
3.935000000000000E+009,8.981242995551326E-001,-2.032226948219241E-001,9.027180401601412E-001,-2.236669445107695E-001,8.984801307302670E-001,-2.251753463039142E-001,8.952733944732489E-001,-2.148635390060338E-001,
3.940000000000000E+009,8.982988196927277E-001,-2.127426705285723E-001,9.013537755479465E-001,-2.328666516017210E-001,8.969818831102101E-001,-2.340043503768106E-001,8.944014069643000E-001,-2.238221134702086E-001,
3.945000000000000E+009,8.968795441101641E-001,-2.214290345204200E-001,8.984261206932380E-001,-2.411712601497216E-001,8.939638130083429E-001,-2.420124354908777E-001,8.919527404996652E-001,-2.318550916178842E-001,
3.950000000000000E+009,8.963900832955555E-001,-2.305159851447116E-001,8.964492234944601E-001,-2.498988302317461E-001,8.918998298053499E-001,-2.503231363715218E-001,8.904941996856933E-001,-2.402369552365201E-001,
3.955000000000000E+009,8.954155687407481E-001,-2.396486059894339E-001,8.942149648528732E-001,-2.584894300278539E-001,8.896598789145588E-001,-2.586358192099776E-001,8.887951544320745E-001,-2.486483955215893E-001,
3.960000000000000E+009,8.936489395172351E-001,-2.483356016564793E-001,8.913221288597255E-001,-2.665600188300908E-001,8.868137443549219E-001,-2.661826945725232E-001,8.863939189038577E-001,-2.563737261740895E-001,
3.965000000000000E+009,8.918431348293988E-001,-2.579468282894815E-001,8.883913077318562E-001,-2.754531262488973E-001,8.839872695192489E-001,-2.747700519260435E-001,8.842140697611963E-001,-2.649845552528803E-001,
3.970000000000000E+009,8.896926840559484E-001,-2.670376757000080E-001,8.851746235608503E-001,-2.838213291531515E-001,8.809913040918735E-001,-2.828229932692912E-001,8.817726712989249E-001,-2.732168054540065E-001,
3.975000000000000E+009,8.867482777879139E-001,-2.792205945182385E-001,8.812866544400525E-001,-2.953238811653067E-001,8.772237010987438E-001,-2.940553898582722E-001,8.786296509421088E-001,-2.846248701591491E-001,
3.980000000000000E+009,8.846923756517992E-001,-2.884804599754718E-001,8.783603971537392E-001,-3.038138781975698E-001,8.743751623133236E-001,-3.022590408372670E-001,8.763746271180019E-001,-2.930394273474818E-001,
3.985000000000000E+009,8.819596656791509E-001,-2.967589312100287E-001,8.748988726754944E-001,-3.112936406528719E-001,8.710740709863596E-001,-3.094925558347244E-001,8.736015142709048E-001,-3.006801520309314E-001,
3.990000000000000E+009,8.787062418933365E-001,-3.064659162368724E-001,8.710408838067463E-001,-3.201815119140585E-001,8.673759876778886E-001,-3.180783087120062E-001,8.702267244403096E-001,-3.097673845300634E-001,
3.995000000000000E+009,8.761953378630759E-001,-3.151259621744335E-001,8.680301638935180E-001,-3.277219137027960E-001,8.646440429676991E-001,-3.254425436517095E-001,8.677749090289494E-001,-3.175824336681530E-001,
4.000000000000000E+009,8.722329360055564E-001,-3.230331181907019E-001,8.636675460630749E-001,-3.347182806415378E-001,8.605771317757105E-001,-3.322686778338887E-001,8.638855023690067E-001,-3.247293238209523E-001,
4.005000000000000E+009,8.681685318641910E-001,-3.313697018607280E-001,8.593221522345235E-001,-3.420104345864749E-001,8.564821369779885E-001,-3.395561176308009E-001,8.599658517895286E-001,-3.324478502740115E-001,
4.010000000000000E+009,8.653968551120480E-001,-3.397772052873428E-001,8.564680092333993E-001,-3.496987436345137E-001,8.538039853511239E-001,-3.471319392478084E-001,8.574614946130674E-001,-3.404160586662077E-001,
4.015000000000000E+009,8.617014776051176E-001,-3.478823415723009E-001,8.527760452152032E-001,-3.570266970080488E-001,8.503333422392174E-001,-3.544369780705483E-001,8.539002817677743E-001,-3.480253670619145E-001,
4.020000000000000E+009,8.581700649082590E-001,-3.557122495342221E-001,8.492167738712622E-001,-3.642252139564136E-001,8.470094787606850E-001,-3.615405935583274E-001,8.505336259512664E-001,-3.554178636998195E-001,
4.025000000000000E+009,8.548570273072659E-001,-3.637111855782159E-001,8.460100566045826E-001,-3.715836684896491E-001,8.440418601941231E-001,-3.688245259354872E-001,8.474989650433009E-001,-3.629396140931301E-001,
4.030000000000000E+009,8.510970568459505E-001,-3.713226862016280E-001,8.423967754552956E-001,-3.786212295879114E-001,8.405679613583368E-001,-3.759670096192054E-001,8.439463374985666E-001,-3.701943732069033E-001,
4.035000000000000E+009,8.471842871658188E-001,-3.795176967995193E-001,8.386009980860643E-001,-3.863280474594092E-001,8.369660328918283E-001,-3.835970369922367E-001,8.402707411450716E-001,-3.778945355806580E-001,
4.040000000000000E+009,8.435823936854764E-001,-3.875345366477544E-001,8.352040736741302E-001,-3.938586060587622E-001,8.337621469423747E-001,-3.912312718168211E-001,8.369522211430562E-001,-3.856353963407621E-001,
4.045000000000000E+009,8.399008659543191E-001,-3.950082561067407E-001,8.316871691487411E-001,-4.010606287091453E-001,8.304493038576736E-001,-3.984235800358255E-001,8.334832060813125E-001,-3.928096954725405E-001,
4.050000000000000E+009,8.355982637896274E-001,-4.025931658075756E-001,8.275431195581907E-001,-4.085408977013314E-001,8.263582725173060E-001,-4.060255940316866E-001,8.293368820457181E-001,-4.001743439511778E-001,
4.055000000000000E+009,8.318697650015630E-001,-4.103765771541540E-001,8.240470364373259E-001,-4.163010650269747E-001,8.228677094898184E-001,-4.139005862767000E-001,8.258277729297311E-001,-4.076561501424309E-001,
4.060000000000000E+009,8.275609330208582E-001,-4.179559788731171E-001,8.199943112788044E-001,-4.238439998085997E-001,8.187817679408215E-001,-4.214464284198648E-001,8.219055855541848E-001,-4.148388933959221E-001,
4.065000000000000E+009,8.230400532988956E-001,-4.251017944215743E-001,8.153523499289866E-001,-4.312007638657758E-001,8.141959674427199E-001,-4.287345386762983E-001,8.176605611029688E-001,-4.215767313292905E-001,
4.070000000000000E+009,8.187410791022792E-001,-4.324507502339462E-001,8.108581717368775E-001,-4.385938270293351E-001,8.097953605384756E-001,-4.360641933220996E-001,8.137724536288977E-001,-4.285910710595891E-001,
4.075000000000000E+009,8.149853703963512E-001,-4.393209230468571E-001,8.068310457170204E-001,-4.455192250949051E-001,8.058952325309430E-001,-4.429436342523412E-001,8.105109856363006E-001,-4.353028550505446E-001,
4.080000000000000E+009,8.112320719053148E-001,-4.465442440321559E-001,8.026193975182403E-001,-4.528212289530832E-001,8.016841318826349E-001,-4.502028036432992E-001,8.071546013082982E-001,-4.425784694200103E-001,
4.085000000000000E+009,8.075357469441982E-001,-4.531064485238623E-001,7.983709623431280E-001,-4.593856957675828E-001,7.975755847600243E-001,-4.567568925783583E-001,8.038043069734319E-001,-4.492363945204605E-001,
4.090000000000000E+009,8.036451354721462E-001,-4.623167561230960E-001,7.939787147705296E-001,-4.683145045686530E-001,7.933708958629723E-001,-4.657117740326354E-001,8.002088136921044E-001,-4.585125775793636E-001,
4.095000000000000E+009,7.991315534312057E-001,-4.694149630973445E-001,7.889109087777342E-001,-4.751666546384883E-001,7.883184105881709E-001,-4.725490749201349E-001,7.959805440178094E-001,-4.655211074619289E-001,
4.100000000000000E+009,7.943767746778128E-001,-4.767136711446900E-001,7.836386810714842E-001,-4.821161343719069E-001,7.830341175457800E-001,-4.794258416853815E-001,7.914689948587053E-001,-4.728540349121191E-001,
4.105000000000000E+009,7.897408720036035E-001,-4.853915386203697E-001,7.784883557990939E-001,-4.902739490727685E-001,7.779964415304281E-001,-4.875988500216272E-001,7.870784511815370E-001,-4.815868306602595E-001,
4.110000000000000E+009,7.848252321150562E-001,-4.931898993902206E-001,7.731123466344518E-001,-4.974066524295095E-001,7.726232006361534E-001,-4.946762185831945E-001,7.822287285807739E-001,-4.894430693715571E-001,
4.115000000000000E+009,7.793240467034232E-001,-5.008223786700270E-001,7.671429099850847E-001,-5.045313437412802E-001,7.666932371901916E-001,-5.016658166305981E-001,7.767863590177948E-001,-4.971286407238725E-001,
4.120000000000000E+009,7.746472973445704E-001,-5.078938283241536E-001,7.621548999969880E-001,-5.110441227988782E-001,7.617728590899826E-001,-5.079576841628053E-001,7.722151929506651E-001,-5.042870896667864E-001,
4.125000000000000E+009,7.680349063117490E-001,-5.155326457017755E-001,7.552686267944901E-001,-5.178124437607012E-001,7.551313056297506E-001,-5.146188865877368E-001,7.658572433505055E-001,-5.117194083301492E-001,
4.130000000000000E+009,7.625536969104484E-001,-5.234918824072415E-001,7.495483089825051E-001,-5.249581642737469E-001,7.496052279173973E-001,-5.216017382252307E-001,7.605622059155487E-001,-5.196288649075171E-001,
4.135000000000000E+009,7.565927860555007E-001,-5.302241451775375E-001,7.435761697262496E-001,-5.306252463051722E-001,7.439352930150682E-001,-5.272026459089287E-001,7.548365078225767E-001,-5.262770691839768E-001,
4.140000000000000E+009,7.498694429010275E-001,-5.368807947604203E-001,7.368680247510620E-001,-5.365881814802247E-001,7.376024856944676E-001,-5.330456133690243E-001,7.482570671141947E-001,-5.330836737987976E-001,
4.145000000000000E+009,7.445470507930863E-001,-5.430912201559278E-001,7.317882591689622E-001,-5.419574677632917E-001,7.328325489014732E-001,-5.384458872696964E-001,7.431599776850626E-001,-5.392986186049176E-001,
4.150000000000000E+009,7.379393549056575E-001,-5.498044042066056E-001,7.253713336606940E-001,-5.479776539611646E-001,7.268767385245014E-001,-5.444167293368925E-001,7.366170024878390E-001,-5.461972431323841E-001,
4.155000000000000E+009,7.324889701973663E-001,-5.560596969660701E-001,7.203883578966306E-001,-5.533658472658046E-001,7.222127908154346E-001,-5.501678913295738E-001,7.313843460356205E-001,-5.524962217900962E-001,
4.160000000000000E+009,7.265635273792144E-001,-5.615263954688186E-001,7.148162252395203E-001,-5.582359212390659E-001,7.169834763460077E-001,-5.552498363955299E-001,7.255005840509580E-001,-5.580157992557919E-001,
4.165000000000000E+009,7.210361441413480E-001,-5.679290172199553E-001,7.097126324662066E-001,-5.642099205118389E-001,7.121517358416829E-001,-5.614280696130657E-001,7.200855737036034E-001,-5.644904363825476E-001,
4.170000000000000E+009,7.151969948723648E-001,-5.738013641203044E-001,7.043852007087207E-001,-5.694910208618211E-001,7.071180982316544E-001,-5.670420765631892E-001,7.142184638424112E-001,-5.703749775260184E-001,
4.175000000000000E+009,7.091259709486945E-001,-5.796032016271633E-001,6.987229600667777E-001,-5.748710807620983E-001,7.015425516792353E-001,-5.729212464342615E-001,7.082021095471474E-001,-5.762866688445667E-001,
4.180000000000000E+009,7.034229450308809E-001,-5.853550998535468E-001,6.934509136313862E-001,-5.803423867536188E-001,6.963845645310032E-001,-5.788281515927040E-001,7.024655213452983E-001,-5.821169542739486E-001,
4.185000000000000E+009,6.972113513989333E-001,-5.912538541972880E-001,6.877251582526509E-001,-5.858496239367530E-001,6.905774667465615E-001,-5.847753318873580E-001,6.963163489862043E-001,-5.878812207205355E-001,
4.190000000000000E+009,6.913260441556052E-001,-5.967452757791830E-001,6.824978274876458E-001,-5.911479580036535E-001,6.850463685660827E-001,-5.904247718988307E-001,6.905512259551726E-001,-5.932888777521885E-001,
4.195000000000000E+009,6.854144850234609E-001,-6.018010855462463E-001,6.770011241737391E-001,-5.962229510845840E-001,6.793204278125773E-001,-5.955678713277086E-001,6.848306350055810E-001,-5.983765889569914E-001,
4.200000000000000E+009,6.792780456852647E-001,-6.066761084786028E-001,6.712133349913675E-001,-6.010120362824571E-001,6.733961789975757E-001,-6.004722999564246E-001,6.787080909023486E-001,-6.032911139833450E-001,
4.205000000000000E+009,6.730014027474557E-001,-6.118895310958872E-001,6.652017495546385E-001,-6.062939851213521E-001,6.672580817016623E-001,-6.057202509037492E-001,6.724386959443942E-001,-6.085803297619908E-001,
4.210000000000000E+009,6.670986708483589E-001,-6.169349923384575E-001,6.595111112774033E-001,-6.112845209958194E-001,6.616194433910860E-001,-6.107711097051841E-001,6.666323099611603E-001,-6.136346111725359E-001,
4.215000000000000E+009,6.621758856796985E-001,-6.218936514764079E-001,6.547815898036464E-001,-6.160887023757476E-001,6.568725743707684E-001,-6.157246015082468E-001,6.618363441033978E-001,-6.185251899864083E-001,
