% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:ag_S21,im:ag_S21,re:pl_0_1_S21,im:pl_0_1_S21,re:pl_0_5_S21,im:pl_0_5_S21,re:Mem17[Trc13]_S21,im:Mem17[Trc13]_S21,
3.270000000000000E+009,6.162873065173830E-001,6.620569009740664E-001,6.379979772757921E-001,6.604467937154037E-001,6.282316446304321E-001,6.616971492767334E-001,6.206654341316225E-001,6.570774508094790E-001,6.163113592147829E-001,6.620013090133669E-001,
3.275000000000000E+009,6.196918342065615E-001,6.539177961661744E-001,6.427332434372580E-001,6.522486471841623E-001,6.324399113655090E-001,6.532471179962158E-001,6.239559307098388E-001,6.488454554367066E-001,6.196245377540590E-001,6.539287205696107E-001,
3.280000000000000E+009,6.222424898107424E-001,6.457133650119327E-001,6.469472365276027E-001,6.437136821275575E-001,6.359233260154724E-001,6.443682909011841E-001,6.264665909194949E-001,6.405696210289001E-001,6.221944715499880E-001,6.457957940101625E-001,
3.285000000000000E+009,6.249198691910219E-001,6.375781686789979E-001,6.511893822177639E-001,6.349264807354597E-001,6.393017172813416E-001,6.355123519897461E-001,6.291204484748842E-001,6.323676870536805E-001,6.249091522216798E-001,6.376253058433534E-001,
3.290000000000000E+009,6.266370530680178E-001,6.294722149150576E-001,6.546490159917020E-001,6.260542786555944E-001,6.420437693595886E-001,6.265842914581299E-001,6.307458416748049E-001,6.241700652694703E-001,6.266394790649416E-001,6.295725582122804E-001,
3.295000000000000E+009,6.272752578730653E-001,6.221525957071048E-001,6.571929576709108E-001,6.175789151793785E-001,6.434578299522400E-001,6.178706884384155E-001,6.313667586326601E-001,6.167113531494142E-001,6.272774398803712E-001,6.222553503036501E-001,
3.300000000000000E+009,6.276629351322696E-001,6.149301550942323E-001,6.594716826658451E-001,6.086988316872923E-001,6.443992853164673E-001,6.091070175170898E-001,6.316822346305848E-001,6.092887654495240E-001,6.277281976699830E-001,6.150579008102418E-001,
3.305000000000000E+009,6.277308551969117E-001,6.092352045312686E-001,6.612499727875513E-001,6.010214195023454E-001,6.448282599449158E-001,6.018304228782654E-001,6.316939566421511E-001,6.034851945495606E-001,6.278690931320192E-001,6.093447273254395E-001,
3.310000000000000E+009,6.276467345796999E-001,6.038136628659547E-001,6.627852899489445E-001,5.932696459709035E-001,6.449495553970337E-001,5.945950746536255E-001,6.314820049667360E-001,5.977756357192993E-001,6.278027298927309E-001,6.038177392959596E-001,
3.315000000000000E+009,6.276017849004517E-001,5.987806668247437E-001,6.642437159599799E-001,5.856533737537379E-001,6.449714899063110E-001,5.874059200286865E-001,6.312491088294985E-001,5.925398796463014E-001,6.277468123435975E-001,5.987828322410584E-001,
3.320000000000000E+009,6.275270089756350E-001,5.941085503479067E-001,6.655055872033957E-001,5.779296675369297E-001,6.445843577384949E-001,5.806484818458557E-001,6.308854543113710E-001,5.876564684677125E-001,6.276249225616456E-001,5.940318399429323E-001,
3.325000000000000E+009,6.267596891998355E-001,5.898042565811585E-001,6.658312955304251E-001,5.700379265413297E-001,6.431509256362915E-001,5.741415619850159E-001,6.297946409225464E-001,5.833522280693055E-001,6.268716865539552E-001,5.897393123626710E-001,
3.330000000000000E+009,6.255471717085940E-001,5.863008990214051E-001,6.653958300381426E-001,5.622717203921219E-001,6.409503221511841E-001,5.680435299873352E-001,6.281846198844910E-001,5.798098088836671E-001,6.255943861961366E-001,5.862766363143922E-001,
3.335000000000000E+009,6.244366775725831E-001,5.841276932353028E-001,6.642980310817441E-001,5.552886522696128E-001,6.377945542335510E-001,5.633144974708557E-001,6.269090192604065E-001,5.776309242057801E-001,6.244356562614442E-001,5.841024286270142E-001,
3.340000000000000E+009,6.232748028203248E-001,5.827956248791932E-001,6.621109674009971E-001,5.487083897188099E-001,6.342741250991821E-001,5.597147345542908E-001,6.255002708435059E-001,5.763188135528566E-001,6.233045904159547E-001,5.827160803794862E-001,
3.345000000000000E+009,6.226189934255434E-001,5.822455447271120E-001,6.594803134223606E-001,5.427480361049067E-001,6.304751038551331E-001,5.575819611549377E-001,6.246935756683351E-001,5.758858447265626E-001,6.226554246902467E-001,5.821489014625551E-001,
3.350000000000000E+009,6.227982668232729E-001,5.826893868843934E-001,6.562106621995019E-001,5.377905902064266E-001,6.270568370819092E-001,5.572336316108704E-001,6.246602277755737E-001,5.765194614410401E-001,6.228777599334717E-001,5.825731548309328E-001,
3.355000000000000E+009,6.237437751322755E-001,5.846314564672182E-001,6.522885912529861E-001,5.350653086551963E-001,6.243177652359009E-001,5.593257546424866E-001,6.254513878250123E-001,5.785644515228273E-001,6.237087494850160E-001,5.845059737205507E-001,
3.360000000000000E+009,6.261079400381042E-001,5.867311837128418E-001,6.488055660379011E-001,5.335318258349489E-001,6.231043934822083E-001,5.620658397674561E-001,6.276673085594178E-001,5.808561951828004E-001,6.260733922004700E-001,5.867211386680604E-001,
3.365000000000000E+009,6.299531372684206E-001,5.891857839949402E-001,6.458973099257908E-001,5.333495415487382E-001,6.236752867698669E-001,5.660440325737000E-001,6.315948403739931E-001,5.833601561737062E-001,6.298951623916627E-001,5.891815958976745E-001,
3.370000000000000E+009,6.351626815900453E-001,5.911926642749330E-001,6.436560582742296E-001,5.344551946442423E-001,6.262313127517700E-001,5.704285502433777E-001,6.368106707954409E-001,5.853239383125306E-001,6.351329973220825E-001,5.911701040267946E-001,
3.375000000000000E+009,6.419757297268861E-001,5.927992633748659E-001,6.432588102202482E-001,5.372074331737238E-001,6.309211850166321E-001,5.747559070587158E-001,6.435945280075075E-001,5.868917964744569E-001,6.420017116546630E-001,5.927505424499512E-001,
3.380000000000000E+009,6.496917848355959E-001,5.931565790726503E-001,6.444446537967555E-001,5.402598245548951E-001,6.372184157371521E-001,5.780813097953796E-001,6.511216414642335E-001,5.873521572875977E-001,6.496564015388491E-001,5.932178237915040E-001,
3.385000000000000E+009,6.580185406754580E-001,5.927792954316529E-001,6.470385821099691E-001,5.433538667341997E-001,6.450219154357910E-001,5.806005001068115E-001,6.593720413780213E-001,5.868584856987000E-001,6.579837991714479E-001,5.927875978469849E-001,
3.390000000000000E+009,6.663378581354128E-001,5.914563007863770E-001,6.507852494231734E-001,5.465352248421742E-001,6.533445119857788E-001,5.818508267402649E-001,6.674770347213748E-001,5.855163867378235E-001,6.663712130546571E-001,5.914822378158570E-001,
3.395000000000000E+009,6.749836138272402E-001,5.898313101306520E-001,6.561791773011466E-001,5.498561627387165E-001,6.624385118484497E-001,5.824464559555054E-001,6.759776694297791E-001,5.839082677078249E-001,6.749448280334474E-001,5.897641669273377E-001,
3.400000000000000E+009,6.837491951314699E-001,5.873912437089418E-001,6.628459466402263E-001,5.526487302707830E-001,6.719322800636292E-001,5.820250511169434E-001,6.846669912910464E-001,5.816056913948060E-001,6.837265768051150E-001,5.874363697052003E-001,
3.405000000000000E+009,6.920923980602602E-001,5.844424144357241E-001,6.702856148619694E-001,5.548963156134882E-001,6.810820698738098E-001,5.807705521583557E-001,6.929437339019777E-001,5.787797896385194E-001,6.920734103202820E-001,5.844749182701112E-001,
3.410000000000000E+009,7.009207405984010E-001,5.812138842943788E-001,6.791920343586790E-001,5.561910641271555E-001,6.909573674201965E-001,5.787478089332581E-001,7.016738471603394E-001,5.755571195220949E-001,7.009904934883119E-001,5.811775966644288E-001,
3.415000000000000E+009,7.101711421988284E-001,5.772862591163026E-001,6.892923759922661E-001,5.562160962972096E-001,7.013784646987915E-001,5.756913423538208E-001,7.108942480850222E-001,5.715254217338562E-001,7.102056680679323E-001,5.772544684410096E-001,
3.420000000000000E+009,7.191084149787782E-001,5.722235886724062E-001,6.994632448609909E-001,5.547866992159778E-001,7.111547589302063E-001,5.717243552207947E-001,7.197015847396853E-001,5.665251850700379E-001,7.191495311737062E-001,5.722010490417481E-001,
3.425000000000000E+009,7.279563647499331E-001,5.665309054485291E-001,7.100371337603629E-001,5.520787700723580E-001,7.210556268692017E-001,5.667855143547058E-001,7.285809939575196E-001,5.609833885192872E-001,7.280195569038392E-001,5.664578887939453E-001,
3.430000000000000E+009,7.366040086092713E-001,5.604177230787660E-001,7.206651365300258E-001,5.481748514344572E-001,7.309883832931519E-001,5.611012578010559E-001,7.372006356239320E-001,5.548595845031740E-001,7.366307170867922E-001,5.604456400871278E-001,
3.435000000000000E+009,7.448549029599794E-001,5.537031248031129E-001,7.309326339150234E-001,5.430456173781920E-001,7.402014732360840E-001,5.543884038925171E-001,7.453835672760011E-001,5.480895785140991E-001,7.448865941047670E-001,5.536651422500611E-001,
3.440000000000000E+009,7.520841691678528E-001,5.463161449406495E-001,7.400335607402583E-001,5.369102704866946E-001,7.483885288238525E-001,5.471704006195068E-001,7.524916968345644E-001,5.407403824043274E-001,7.521194163322450E-001,5.463846331596376E-001,
3.445000000000000E+009,7.591684547956485E-001,5.388502592759462E-001,7.488263927954801E-001,5.301685983434257E-001,7.560815811157227E-001,5.397363305091858E-001,7.593450994491579E-001,5.333383464431764E-001,7.591493858337404E-001,5.388583231925965E-001,
3.450000000000000E+009,7.658680578935122E-001,5.312530116719362E-001,7.570427006000789E-001,5.230591140560424E-001,7.636606693267822E-001,5.319574475288391E-001,7.660338482093814E-001,5.257722823905946E-001,7.658458626747132E-001,5.312182168960572E-001,
3.455000000000000E+009,7.723523937907717E-001,5.237680442238100E-001,7.648502088327768E-001,5.159439832521496E-001,7.705233097076416E-001,5.244210362434387E-001,7.723902045822145E-001,5.184097002029420E-001,7.724169330596926E-001,5.237264846801759E-001,
3.460000000000000E+009,7.789005551634096E-001,5.160872451464722E-001,7.725778806978376E-001,5.084595113562944E-001,7.776983976364136E-001,5.166901350021362E-001,7.789221453666689E-001,5.108191270637513E-001,7.789172757148745E-001,5.160155237197877E-001,
3.465000000000000E+009,7.845053625960512E-001,5.088035425347230E-001,7.793264967811222E-001,5.012619813193543E-001,7.837732434272766E-001,5.092545747756958E-001,7.844964654731752E-001,5.035599734497072E-001,7.845399519920351E-001,5.087516578674316E-001,
3.470000000000000E+009,7.906679295439516E-001,5.008501334937686E-001,7.863623774307276E-001,4.931875539144948E-001,7.902917861938477E-001,5.010253787040710E-001,7.905699066352846E-001,4.956557549953461E-001,7.906669794082644E-001,5.008037723541261E-001,
3.475000000000000E+009,7.960855637412784E-001,4.930415619549501E-001,7.926114090964698E-001,4.853797189449859E-001,7.959777712821960E-001,4.931525588035584E-001,7.959119114685062E-001,4.879876969909669E-001,7.960659886360170E-001,4.930414039134980E-001,
3.480000000000000E+009,8.014555294880311E-001,4.848242722148011E-001,7.986026056565700E-001,4.771407589439935E-001,8.016168475151062E-001,4.849028587341309E-001,8.012474815368653E-001,4.799936583518982E-001,8.014162291526796E-001,4.848107517242433E-001,
3.485000000000000E+009,8.061097145820437E-001,4.772997359924073E-001,8.040287887530011E-001,4.695532264220928E-001,8.068204522132874E-001,4.772871136665344E-001,8.059627125740054E-001,4.723655335712434E-001,8.061432916641237E-001,4.773305142879486E-001,
3.490000000000000E+009,8.111558275688602E-001,4.697792501435731E-001,8.098240387221761E-001,4.617081930109720E-001,8.120451569557190E-001,4.693560898303986E-001,8.110399121475223E-001,4.648256064414980E-001,8.111963169097903E-001,4.698085880756379E-001,
3.495000000000000E+009,8.164875077158449E-001,4.621977914746491E-001,8.156627651105475E-001,4.536058858538369E-001,8.176952004432678E-001,4.614787399768829E-001,8.163096001625062E-001,4.572317035961153E-001,8.164977487564089E-001,4.622614087104798E-001,
3.500000000000000E+009,8.210937954842532E-001,4.540983994061830E-001,8.206196871955531E-001,4.452471481222027E-001,8.223243355751038E-001,4.530402421951294E-001,8.209405438423161E-001,4.490524777603150E-001,8.211111869812015E-001,4.541016117572785E-001,
3.505000000000000E+009,8.264572295247439E-001,4.464922851917360E-001,8.262042805900012E-001,4.373753314792090E-001,8.277024626731873E-001,4.454792737960815E-001,8.262280938911439E-001,4.414383042335511E-001,8.264201835632326E-001,4.464276095867158E-001,
3.510000000000000E+009,8.313243517484743E-001,4.384793863337312E-001,8.312874953989673E-001,4.290372488176898E-001,8.326771855354309E-001,4.373257160186768E-001,8.309280613517762E-001,4.334416498565675E-001,8.312732048034669E-001,4.384091137409212E-001,
3.515000000000000E+009,8.358550023574223E-001,4.302462433396150E-001,8.360156604716726E-001,4.205370647118573E-001,8.374243974685669E-001,4.287191033363342E-001,8.354220025634769E-001,4.253601435184479E-001,8.358628811836246E-001,4.302838218212128E-001,
3.520000000000000E+009,8.398873870910281E-001,4.223940322344972E-001,8.403264669083501E-001,4.123299498745600E-001,8.415057063102722E-001,4.206974506378174E-001,8.394828452491763E-001,4.173607552337647E-001,8.399279750823978E-001,4.224564123153688E-001,
3.525000000000000E+009,8.444179446404787E-001,4.141648054369660E-001,8.449029235949055E-001,4.038216986690752E-001,8.461601734161377E-001,4.124402999877930E-001,8.439271179771425E-001,4.092181588268282E-001,8.444146324157716E-001,4.142076497077943E-001,
3.530000000000000E+009,8.485252494041322E-001,4.059377510025147E-001,8.490162815124938E-001,3.954416014515114E-001,8.502417802810669E-001,4.038369655609131E-001,8.479462408828737E-001,4.011266089439393E-001,8.485350978851319E-001,4.059392499446869E-001,
3.535000000000000E+009,8.524274227024111E-001,3.976161810307953E-001,8.530586125305302E-001,3.867972565641829E-001,8.542548418045044E-001,3.955845534801483E-001,8.519058455085757E-001,3.927375783348085E-001,8.524403241157533E-001,3.976321912288667E-001,
3.540000000000000E+009,8.557345115166019E-001,3.897528891438234E-001,8.564758317593540E-001,3.784222661678974E-001,8.575737476348877E-001,3.872840702533722E-001,8.551075050544741E-001,3.848271986007691E-001,8.557784824371338E-001,3.897728759288789E-001,
3.545000000000000E+009,8.597025534441165E-001,3.812011579100191E-001,8.601917091176521E-001,3.696043840803707E-001,8.615801930427551E-001,3.785399794578552E-001,8.589197577476503E-001,3.762604170227052E-001,8.596996096611025E-001,3.812374582290651E-001,
3.550000000000000E+009,8.629956780358340E-001,3.729278699197663E-001,8.633696334449097E-001,3.612449878894652E-001,8.647745847702026E-001,3.701082766056061E-001,8.621396477890017E-001,3.679817904663086E-001,8.630408903121950E-001,3.729228283882142E-001,
3.555000000000000E+009,8.661068316134221E-001,3.644984002994569E-001,8.663745522385158E-001,3.526315247187416E-001,8.678979277610779E-001,3.616506755352020E-001,8.651514397430421E-001,3.597390404129029E-001,8.661442549705508E-001,3.644835141181946E-001,
3.560000000000000E+009,8.690162169570195E-001,3.561093950421418E-001,8.693473957735182E-001,3.440686635126783E-001,8.709095120429993E-001,3.531748652458191E-001,8.681168545913699E-001,3.514977591609956E-001,8.690333321571351E-001,3.561057402610779E-001,
3.565000000000000E+009,8.718865974416507E-001,3.481863440378022E-001,8.721701279823100E-001,3.358710139577087E-001,8.740214109420776E-001,3.447791337966919E-001,8.709907681655885E-001,3.434347002220154E-001,8.719778456687929E-001,3.481884869098664E-001,
3.570000000000000E+009,8.747807996063357E-001,3.394047814725099E-001,8.747279932668577E-001,3.269286617793615E-001,8.765460252761841E-001,3.359671831130981E-001,8.737731916999818E-001,3.347056660175324E-001,8.747876393318178E-001,3.393962954044342E-001,
3.575000000000000E+009,8.772390887179690E-001,3.314721478876436E-001,8.770374851975302E-001,3.188387651498127E-001,8.788884878158569E-001,3.279246687889099E-001,8.762316378593448E-001,3.267849575519563E-001,8.772865807533266E-001,3.315072399616242E-001,
3.580000000000000E+009,8.797769499369205E-001,3.233538487974946E-001,8.793357251213880E-001,3.106703441662659E-001,8.812349438667297E-001,3.197455704212189E-001,8.788397548294068E-001,3.187330016708374E-001,8.797930946350100E-001,3.232773567676545E-001,
3.585000000000000E+009,8.818146668678714E-001,3.153086320148682E-001,8.812221775134819E-001,3.026314383978421E-001,8.832393884658814E-001,3.116217255592346E-001,8.808568759346009E-001,3.107030578327179E-001,8.818715826988222E-001,3.152725227832794E-001,
3.590000000000000E+009,8.838857683576906E-001,3.073976683348053E-001,8.831523951668523E-001,2.947332610194471E-001,8.853617310523987E-001,3.033815324306488E-001,8.829215113258365E-001,3.026708155918121E-001,8.838958782196047E-001,3.073383697986604E-001,
3.595000000000000E+009,8.861894402439761E-001,3.001893248979218E-001,8.853785696740387E-001,2.875319204148765E-001,8.876631855964661E-001,2.962213754653931E-001,8.852165485000612E-001,2.953410308551788E-001,8.862297976493837E-001,3.001459112644196E-001,
3.600000000000000E+009,8.878559311296634E-001,2.925494978222321E-001,8.871071828570253E-001,2.799537091767215E-001,8.891258239746094E-001,2.888785600662231E-001,8.869384404754640E-001,2.877609177112580E-001,8.878943351745606E-001,2.925500707149506E-001,
3.605000000000000E+009,8.903443897948123E-001,2.852053895754456E-001,8.896202706642826E-001,2.725406151394377E-001,8.915483951568604E-001,2.812348306179047E-001,8.893739876747133E-001,2.803695569515229E-001,8.903918139457704E-001,2.851882263183594E-001,
3.610000000000000E+009,8.925678904755802E-001,2.778865102991212E-001,8.918413693512031E-001,2.652874550689005E-001,8.937618732452393E-001,2.739631533622742E-001,8.914912392234806E-001,2.730094951152802E-001,8.925771416664126E-001,2.778566036701203E-001,
3.615000000000000E+009,8.952457550103823E-001,2.703678143459595E-001,8.945462596754783E-001,2.576338949592086E-001,8.963694572448731E-001,2.663803398609161E-001,8.940213095092775E-001,2.654165277767182E-001,8.952007728576662E-001,2.703774752140045E-001,
3.620000000000000E+009,8.976085846346377E-001,2.628116476717042E-001,8.969364477943627E-001,2.498616958178405E-001,8.989592194557190E-001,2.587429881095886E-001,8.963439979553225E-001,2.578951113891602E-001,8.976736601829531E-001,2.628373245716096E-001,
3.625000000000000E+009,9.006967651579958E-001,2.552318626860322E-001,8.999323058852994E-001,2.420310415661036E-001,9.019744992256165E-001,2.511196434497833E-001,8.993305924606326E-001,2.502323207473756E-001,9.006955829620362E-001,2.552212574005127E-001,
3.630000000000000E+009,9.034958188600160E-001,2.472169219244614E-001,9.025731088708152E-001,2.338965860099270E-001,9.046745300292969E-001,2.429382055997849E-001,9.020242052268983E-001,2.422587248134613E-001,9.035146498680116E-001,2.471924034357071E-001,
3.635000000000000E+009,9.054450249331606E-001,2.390254220586594E-001,9.044349103637700E-001,2.256201937936173E-001,9.066082835197449E-001,2.345738857984543E-001,9.038661343765261E-001,2.341114843130112E-001,9.054604405403139E-001,2.389453280687333E-001,
3.640000000000000E+009,9.076823156751100E-001,2.309400252976410E-001,9.063764496580355E-001,2.172640002559650E-001,9.087045788764954E-001,2.264029979705811E-001,9.059566807746889E-001,2.260852735948563E-001,9.076667914390565E-001,2.308691286325455E-001,
3.645000000000000E+009,9.097168806692019E-001,2.228593542546433E-001,9.081837411033317E-001,2.091246384050121E-001,9.104107022285461E-001,2.184218913316727E-001,9.079168413925172E-001,2.180673440122605E-001,9.096928383827210E-001,2.228418341398240E-001,
3.650000000000000E+009,9.113745783593141E-001,2.147113910926392E-001,9.095878449071350E-001,2.009289145199874E-001,9.121575951576233E-001,2.100259810686112E-001,9.095226972770694E-001,2.099750491619111E-001,9.113464202880861E-001,2.146872265815735E-001,
3.655000000000000E+009,9.137463379549808E-001,2.070602978029740E-001,9.117987852939586E-001,1.931985177698441E-001,9.144166111946106E-001,2.022920101881027E-001,9.118400707435610E-001,2.024510250425339E-001,9.137381757736208E-001,2.070619295120240E-001,
3.660000000000000E+009,9.158292316896731E-001,1.985905516169144E-001,9.136060389223533E-001,1.846719346554419E-001,9.162674546241760E-001,1.937941163778305E-001,9.139178730964663E-001,1.939430822372437E-001,9.158089891433718E-001,1.986402336597443E-001,
3.665000000000000E+009,9.176501052881168E-001,1.906827852996476E-001,9.152235906653237E-001,1.767587005303465E-001,9.179668426513672E-001,1.860969513654709E-001,9.156585633850098E-001,1.860880593967438E-001,9.176693730354312E-001,1.907661905765534E-001,
3.670000000000000E+009,9.195641449231142E-001,1.821405213532456E-001,9.170125606590502E-001,1.679991673757819E-001,9.199079275131226E-001,1.776160001754761E-001,9.174975835418702E-001,1.774426334810257E-001,9.195721500396730E-001,1.821965432882309E-001,
3.675000000000000E+009,9.211003187290225E-001,1.738510422668290E-001,9.184149409630391E-001,1.596870458395865E-001,9.214340448379517E-001,1.692565977573395E-001,9.190807304573062E-001,1.692660898637772E-001,9.211568501472476E-001,1.739389451503754E-001,
3.680000000000000E+009,9.224158486993900E-001,1.653505879810898E-001,9.194285614120670E-001,1.510474612781355E-001,9.225966930389404E-001,1.605817377567291E-001,9.203398921203616E-001,1.606939153194428E-001,9.224722002029420E-001,1.653326915979386E-001,
3.685000000000000E+009,9.234279358382020E-001,1.566115094404007E-001,9.202654075652315E-001,1.422301790305602E-001,9.236313104629517E-001,1.519684493541718E-001,9.212737407684328E-001,1.518707696533203E-001,9.234439550399781E-001,1.566428951263428E-001,
3.690000000000000E+009,9.243435739681034E-001,1.483246567655182E-001,9.209483468446874E-001,1.338523066428730E-001,9.247270822525024E-001,1.437047570943832E-001,9.220688830375674E-001,1.435456466579438E-001,9.243609003067019E-001,1.483534181118011E-001,
3.695000000000000E+009,9.254657868635378E-001,1.400860416880555E-001,9.217860494492437E-001,1.255800202517104E-001,9.257965087890625E-001,1.352489441633225E-001,9.230132161903384E-001,1.354939161729813E-001,9.254427010536196E-001,1.401207340717316E-001,
3.700000000000000E+009,9.259128527648989E-001,1.319470345374237E-001,9.219528558811908E-001,1.173936742518963E-001,9.259571433067322E-001,1.269309222698212E-001,9.235011987686159E-001,1.274272943210602E-001,9.259002977371217E-001,1.320042366027832E-001,
3.705000000000000E+009,9.269419318433230E-001,1.234761454388581E-001,9.226354299820809E-001,1.089397607534970E-001,9.270398020744324E-001,1.183821633458138E-001,9.245253596305849E-001,1.189052623414994E-001,9.269690284729004E-001,1.235157322287560E-001,
3.710000000000000E+009,9.275157572558109E-001,1.148847250371430E-001,9.228927878365112E-001,1.003212665998333E-001,9.273604154586792E-001,1.097059547901154E-001,9.250565633583071E-001,1.102964657354355E-001,9.275330163955691E-001,1.148827618837357E-001,
3.715000000000000E+009,9.282110408186098E-001,1.061946721678147E-001,9.231910758150762E-001,9.167040116696307E-002,9.280622601509094E-001,1.010974049568176E-001,9.256712297439577E-001,1.016056690406800E-001,9.282446981430056E-001,1.061884559750557E-001,
3.720000000000000E+009,9.283480264853092E-001,9.764278956726535E-002,9.230138547187469E-001,8.335330413358567E-002,9.280127286911011E-001,9.234403073787689E-002,9.255844447135928E-001,9.298635537624361E-002,9.283530133247377E-001,9.762148482799533E-002,
3.725000000000000E+009,9.281226042299685E-001,8.950604687153171E-002,9.225615687091959E-001,7.541872805309022E-002,9.276782274246216E-001,8.423872292041779E-002,9.253848362922670E-001,8.493014916419985E-002,9.281271460533145E-001,8.942044286727907E-002,
3.730000000000000E+009,9.279197502626527E-001,8.160216797322695E-002,9.222000276924830E-001,6.765676909980528E-002,9.273495674133301E-001,7.639082521200180E-002,9.249831698989871E-001,7.708565947532656E-002,9.279579375267031E-001,8.158055523633959E-002,
3.735000000000000E+009,9.279505870619509E-001,7.382070066552431E-002,9.221127269422470E-001,5.999159903578935E-002,9.274520874023438E-001,6.865531206130981E-002,9.251172192001346E-001,6.937764888763430E-002,9.279379849433900E-001,7.386278296709062E-002,
3.740000000000000E+009,9.281010761486574E-001,6.650186912309419E-002,9.220506312531289E-001,5.257607140777043E-002,9.274101853370667E-001,6.124190241098404E-002,9.251503682708742E-001,6.198425335645676E-002,9.281230665206911E-001,6.654076405763627E-002,
3.745000000000000E+009,9.286734379557803E-001,5.919314965664179E-002,9.224588889609222E-001,4.550305710142352E-002,9.280340671539307E-001,5.392944440245628E-002,9.256285761451724E-001,5.469495146393777E-002,9.287727403640749E-001,5.926522339582445E-002,
3.750000000000000E+009,9.292396801364566E-001,5.185171017171403E-002,9.229286673691239E-001,3.817982860298965E-002,9.282919168472290E-001,4.643075540661812E-002,9.261992482948305E-001,4.732369607210160E-002,9.293207351684572E-001,5.184311943054201E-002,
3.755000000000000E+009,9.297137779700198E-001,4.424676463121644E-002,9.233230710027552E-001,3.065510230556362E-002,9.288099408149719E-001,3.885149210691452E-002,9.265430652618409E-001,3.974753500461579E-002,9.298336909294129E-001,4.421506113409997E-002,
3.760000000000000E+009,9.301050954684939E-001,3.661640701664315E-002,9.235544452359935E-001,2.294791329117773E-002,9.290778636932373E-001,3.132274374365807E-002,9.268096563911441E-001,3.211721684932709E-002,9.301572201728823E-001,3.653493496179582E-002,
3.765000000000000E+009,9.303915330133182E-001,2.876476581427422E-002,9.236495839322237E-001,1.505458249371184E-002,9.293461441993713E-001,2.334276586771011E-002,9.270132571983341E-001,2.423156800568104E-002,9.304668676376344E-001,2.865426585674286E-002,
3.770000000000000E+009,9.305863764290713E-001,2.121218109384499E-002,9.234957593914337E-001,7.464181864457941E-003,9.292918443679810E-001,1.572190970182419E-002,9.269753589439393E-001,1.659583956122399E-002,9.305957468986514E-001,2.112997602820397E-002,
3.775000000000000E+009,9.314149452805971E-001,1.282924335690289E-002,9.240907707635659E-001,-7.641084151524478E-004,9.300097227096558E-001,7.497571408748627E-003,9.276378820800783E-001,8.356088114678861E-003,9.314264452934267E-001,1.283841225206852E-002,
3.780000000000000E+009,9.316489738891177E-001,4.618461119911575E-003,9.241235002561189E-001,-8.924032148227245E-003,9.301191568374634E-001,-8.240789175033569E-004,9.276846704864504E-001,1.109775811433792E-004,9.316768391609194E-001,4.552237755060196E-003,
3.785000000000000E+009,9.317737387807435E-001,-3.851332192860413E-003,9.239975650749908E-001,-1.731379333571369E-002,9.301876425743103E-001,-9.446108713746071E-003,9.276811289024355E-001,-8.139499416351319E-003,9.317182061195375E-001,-3.878881108760834E-003,
3.790000000000000E+009,9.317363340108340E-001,-1.184447048299313E-002,9.236960188755530E-001,-2.541635346736011E-002,9.298753142356873E-001,-1.764057576656342E-002,9.274651037216188E-001,-1.617540137410164E-002,9.316906580924990E-001,-1.189205963164568E-002,
3.795000000000000E+009,9.315658223414859E-001,-2.045410247476388E-002,9.232373386143715E-001,-3.397195815915916E-002,9.295789599418640E-001,-2.618417143821716E-002,9.271452079772951E-001,-2.462945639133454E-002,9.315795682907107E-001,-2.047411155700684E-002,
3.800000000000000E+009,9.315613492513674E-001,-2.856226554990617E-002,9.228573661507113E-001,-4.195844468998176E-002,9.292368292808533E-001,-3.414392471313477E-002,9.269252178192140E-001,-3.255236202478409E-002,9.315337194442751E-001,-2.856283218264581E-002,
3.805000000000000E+009,9.313853740927004E-001,-3.730859999191857E-002,9.223471015719725E-001,-5.061377574866343E-002,9.288362860679627E-001,-4.309809952974320E-002,9.266254185485842E-001,-4.117131594061852E-002,9.313347805023196E-001,-3.734593921899795E-002,
3.810000000000000E+009,9.306062805202089E-001,-4.578960421360056E-002,9.211974379617418E-001,-5.879034701428167E-002,9.279137849807739E-001,-5.149018019437790E-002,9.256493353271486E-001,-4.954808261513712E-002,9.305585394859317E-001,-4.580178934931756E-002,
3.815000000000000E+009,9.300742773415897E-001,-5.459384657733308E-002,9.204323405923742E-001,-6.740249916780922E-002,9.271543622016907E-001,-6.020199880003929E-002,9.249258874130252E-001,-5.791237013220788E-002,9.300527144432070E-001,-5.456164436936380E-002,
3.820000000000000E+009,9.291365126114749E-001,-6.338866081360703E-002,9.191756471112005E-001,-7.617444454935211E-002,9.260630011558533E-001,-6.887560337781906E-002,9.239832814407349E-001,-6.646176393270493E-002,9.291055950164797E-001,-6.348411251306535E-002,
3.825000000000000E+009,9.280819284157533E-001,-7.214655272101747E-002,9.178162926676483E-001,-8.475523505347629E-002,9.247955083847046E-001,-7.761953771114349E-002,9.230459858703615E-001,-7.505458495378495E-002,9.280653402328493E-001,-7.219967457056047E-002,
3.830000000000000E+009,9.265822987347170E-001,-8.055316373854676E-002,9.158506205594630E-001,-9.286561815625311E-002,9.228770136833191E-001,-8.578854054212570E-002,9.214368872261051E-001,-8.333073038816453E-002,9.265385128021242E-001,-8.057527813911439E-002,
