% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,re:Mem17[Trc13]_S21,im:Mem17[Trc13]_S21,
4.890000000000000E+009,-2.586469746614053E-001,-7.583180461881566E-001,-2.629530488920341E-001,-7.575765886749317E-001,-2.584576982623856E-001,-7.608321967825108E-001,-2.588002204895020E-001,-7.580437421798707E-001,
4.895000000000000E+009,-2.619701582319375E-001,-7.549627392611380E-001,-2.662884514408693E-001,-7.538670028581787E-001,-2.616439799413037E-001,-7.571509696706317E-001,-2.621758937835694E-001,-7.547056555747987E-001,
4.900000000000000E+009,-2.638260572249797E-001,-7.525415785078096E-001,-2.679924694424696E-001,-7.508418461329254E-001,-2.632863433751794E-001,-7.544234683257153E-001,-2.639365911483765E-001,-7.521930217742920E-001,
4.905000000000000E+009,-2.658062719151033E-001,-7.514207120572657E-001,-2.695409082618831E-001,-7.492828072102923E-001,-2.649893797573440E-001,-7.530876246554029E-001,-2.657376110553742E-001,-7.510282278060914E-001,
4.910000000000000E+009,-2.686750242227561E-001,-7.518346042760824E-001,-2.719573110576817E-001,-7.494701311751743E-001,-2.674441290819401E-001,-7.533954157275407E-001,-2.686120331287384E-001,-7.515146255493165E-001,
4.915000000000000E+009,-2.722282265980895E-001,-7.527660401969704E-001,-2.748657043413206E-001,-7.501179407803673E-001,-2.705711211757063E-001,-7.541842043457706E-001,-2.721929967403412E-001,-7.523948907852174E-001,
4.920000000000000E+009,-2.764432370852579E-001,-7.534658081567446E-001,-2.783929996251596E-001,-7.509008583747090E-001,-2.743456076836431E-001,-7.550986714029289E-001,-2.763141691684723E-001,-7.530412077903749E-001,
4.925000000000000E+009,-2.816739525174254E-001,-7.547503512550967E-001,-2.829902241654889E-001,-7.525597006276348E-001,-2.791575625092826E-001,-7.567209764746694E-001,-2.813150882720947E-001,-7.545492529869080E-001,
4.930000000000000E+009,-2.873754528723836E-001,-7.556665664604503E-001,-2.882926277064700E-001,-7.537709297630972E-001,-2.845810975611268E-001,-7.579827546915583E-001,-2.870274603366852E-001,-7.554848909378052E-001,
4.935000000000000E+009,-2.949810505309799E-001,-7.562152424377276E-001,-2.953780064234181E-001,-7.548392660102834E-001,-2.919147402825377E-001,-7.590953706393806E-001,-2.945765197277069E-001,-7.562098264694215E-001,
4.940000000000000E+009,-3.025426766762048E-001,-7.560821001209723E-001,-3.028107363169083E-001,-7.555434023594424E-001,-2.994877996856071E-001,-7.595982236373090E-001,-3.021627724170685E-001,-7.561527848243714E-001,
4.945000000000000E+009,-3.107856826135940E-001,-7.548360433936117E-001,-3.114264737900069E-001,-7.549586801549773E-001,-3.079708583363726E-001,-7.588170919254568E-001,-3.105339288711548E-001,-7.549115300178528E-001,
4.950000000000000E+009,-3.184721867703941E-001,-7.531302505632158E-001,-3.195003636297922E-001,-7.535523961967762E-001,-3.159624402462160E-001,-7.575781851352039E-001,-3.183030843734742E-001,-7.532811403274538E-001,
4.955000000000000E+009,-3.267976623060768E-001,-7.502288758360769E-001,-3.281443638998799E-001,-7.508654156858847E-001,-3.247213803356506E-001,-7.550547351995699E-001,-3.265617251396180E-001,-7.502843618392945E-001,
4.960000000000000E+009,-3.340297357650126E-001,-7.469613493360451E-001,-3.356624473839446E-001,-7.476151282800122E-001,-3.323572196437795E-001,-7.518470565726733E-001,-3.336882889270783E-001,-7.471096634864807E-001,
4.965000000000000E+009,-3.406110742382531E-001,-7.431785883950152E-001,-3.425918643221021E-001,-7.438273706687307E-001,-3.394617979480429E-001,-7.482049385660978E-001,-3.402780294418335E-001,-7.434340596199036E-001,
4.970000000000000E+009,-3.472964623709614E-001,-7.391808961354998E-001,-3.496538752641472E-001,-7.398527233467025E-001,-3.466534916029513E-001,-7.441124259576105E-001,-3.470684051513672E-001,-7.394547700881958E-001,
4.975000000000000E+009,-3.530060848626153E-001,-7.350414773476788E-001,-3.559044662469543E-001,-7.353706873899328E-001,-3.526506252965959E-001,-7.396032043808354E-001,-3.528784811496735E-001,-7.353078603744507E-001,
4.980000000000000E+009,-3.584192270045617E-001,-7.312480711545129E-001,-3.614411513842918E-001,-7.311087478615825E-001,-3.582698793120650E-001,-7.356331419812335E-001,-3.583319067955018E-001,-7.315461039543152E-001,
4.985000000000000E+009,-3.636637031457385E-001,-7.285428810301913E-001,-3.666682517593043E-001,-7.279409602327793E-001,-3.636206189236946E-001,-7.326718253450586E-001,-3.635649859905243E-001,-7.288285255432130E-001,
4.990000000000000E+009,-3.686255869422229E-001,-7.257721828231756E-001,-3.714614391809157E-001,-7.247948869737969E-001,-3.686820031127270E-001,-7.296499732982090E-001,-3.686196744441986E-001,-7.260880708694458E-001,
4.995000000000000E+009,-3.738672599912748E-001,-7.233538659411913E-001,-3.763406594449184E-001,-7.220478829021851E-001,-3.737468316236132E-001,-7.269635447710047E-001,-3.739012300968171E-001,-7.237425923347474E-001,
5.000000000000000E+009,-3.794249999758713E-001,-7.212550629527875E-001,-3.815465219980238E-001,-7.197714541068306E-001,-3.791973311230448E-001,-7.247168112530017E-001,-3.794829607009888E-001,-7.215571284294129E-001,
5.005000000000000E+009,-3.848733146469683E-001,-7.190920580832827E-001,-3.866063745091311E-001,-7.175893750938871E-001,-3.844811948172280E-001,-7.225035228460373E-001,-3.850040614604950E-001,-7.195053219795227E-001,
5.010000000000000E+009,-3.906757798270570E-001,-7.176354721527705E-001,-3.920952402882126E-001,-7.161873698212657E-001,-3.901130348138291E-001,-7.210893788773387E-001,-3.908894062042237E-001,-7.180331468582153E-001,
5.015000000000000E+009,-3.976282083312799E-001,-7.153536135107960E-001,-3.987466655886740E-001,-7.140382194610876E-001,-3.969305536912303E-001,-7.189379748755577E-001,-3.979091227054596E-001,-7.156782627105713E-001,
5.020000000000000E+009,-4.045921292266522E-001,-7.127593185926188E-001,-4.053959356693863E-001,-7.116688549428235E-001,-4.038593334900801E-001,-7.165059749936491E-001,-4.049748897552490E-001,-7.129336714744567E-001,
5.025000000000000E+009,-4.112439592692622E-001,-7.103460072329233E-001,-4.117590601795048E-001,-7.096888737057684E-001,-4.105388705313114E-001,-7.143508201377877E-001,-4.116083264350892E-001,-7.105819225311281E-001,
5.030000000000000E+009,-4.177633900752503E-001,-7.074085778545045E-001,-4.183943944227155E-001,-7.070067545562054E-001,-4.172892258321089E-001,-7.114177257731178E-001,-4.181980490684510E-001,-7.075584411621094E-001,
5.035000000000000E+009,-4.239998734099417E-001,-7.046508864310801E-001,-4.245659124439436E-001,-7.044989732159125E-001,-4.234770430944596E-001,-7.086787553490602E-001,-4.243216633796693E-001,-7.047055006027223E-001,
5.040000000000000E+009,-4.307585149927145E-001,-7.014578143185289E-001,-4.314436662687841E-001,-7.015501847752738E-001,-4.302572268163524E-001,-7.056480739177647E-001,-4.310382902622224E-001,-7.015389800071716E-001,
5.045000000000000E+009,-4.378177932512446E-001,-6.986618136734276E-001,-4.385129094893288E-001,-6.988445299668851E-001,-4.373255263904735E-001,-7.030513923530521E-001,-4.381800830364228E-001,-6.987050652503968E-001,
5.050000000000000E+009,-4.450075665126836E-001,-6.949777695763217E-001,-4.457305211541413E-001,-6.954303855454941E-001,-4.446624585968995E-001,-6.994988973585374E-001,-4.453072428703309E-001,-6.949768185615539E-001,
5.055000000000000E+009,-4.520541953317605E-001,-6.915136956323462E-001,-4.529109375694880E-001,-6.922324090465762E-001,-4.519719287558683E-001,-6.961814136114982E-001,-4.523668229579926E-001,-6.914767742156982E-001,
5.060000000000000E+009,-4.592282213572468E-001,-6.875488081064491E-001,-4.602781636118205E-001,-6.884349259310495E-001,-4.594272944671260E-001,-6.923050758665202E-001,-4.595684468746186E-001,-6.875027656555177E-001,
5.065000000000000E+009,-4.661402580179129E-001,-6.823118801454496E-001,-4.673740770151396E-001,-6.834236417790189E-001,-4.665495019893927E-001,-6.869643467111033E-001,-4.664378225803376E-001,-6.822382807731628E-001,
5.070000000000000E+009,-4.724908626873306E-001,-6.772061422148564E-001,-4.739210490462552E-001,-6.784003859604265E-001,-4.728818863224410E-001,-6.818279325468200E-001,-4.728344619274140E-001,-6.770980834960938E-001,
5.075000000000000E+009,-4.788376808438894E-001,-6.719678259785362E-001,-4.806499508563705E-001,-6.730911774627166E-001,-4.795105747976877E-001,-6.766409743812585E-001,-4.790499806404114E-001,-6.717920660972596E-001,
5.080000000000000E+009,-4.845284826122465E-001,-6.657257577636553E-001,-4.867332958605117E-001,-6.667484219411430E-001,-4.854641807747565E-001,-6.702621665389345E-001,-4.847260594367981E-001,-6.654371857643128E-001,
5.085000000000000E+009,-4.895151874424292E-001,-6.597662962479647E-001,-4.919757870235622E-001,-6.606247061214270E-001,-4.905905624099333E-001,-6.642803062433431E-001,-4.895890712738037E-001,-6.594773173332215E-001,
5.090000000000000E+009,-4.950057668278604E-001,-6.540953942339990E-001,-4.975914364101084E-001,-6.547252387158937E-001,-4.962540121506633E-001,-6.585335724338968E-001,-4.950372576713563E-001,-6.539300918579102E-001,
5.095000000000000E+009,-4.983547064899678E-001,-6.484914092313310E-001,-5.011248506959609E-001,-6.490384105805005E-001,-4.999092370588996E-001,-6.527393703738165E-001,-4.984159409999848E-001,-6.483155608177186E-001,
5.100000000000000E+009,-5.027409556220566E-001,-6.429576425637674E-001,-5.057975475890320E-001,-6.431689420335451E-001,-5.046231303560685E-001,-6.470225444722311E-001,-5.029089927673340E-001,-6.428264021873474E-001,
5.105000000000000E+009,-5.054300054257687E-001,-6.378188376901474E-001,-5.086047951948172E-001,-6.374795523277685E-001,-5.074571134959235E-001,-6.414647965806708E-001,-5.055299282073975E-001,-6.375698566436767E-001,
5.110000000000000E+009,-5.091954079575365E-001,-6.334667437701758E-001,-5.122776570888947E-001,-6.326348804724492E-001,-5.111875635690033E-001,-6.366437210510257E-001,-5.092613220214843E-001,-6.332354545593263E-001,
5.115000000000000E+009,-5.135835490424829E-001,-6.296620278718191E-001,-5.162857886916296E-001,-6.284255101910059E-001,-5.153463670708398E-001,-6.324598101372155E-001,-5.136240005493165E-001,-6.294671654701233E-001,
5.120000000000000E+009,-5.171916585123187E-001,-6.263468231743775E-001,-5.195542422963089E-001,-6.249711598664287E-001,-5.186710200523781E-001,-6.289694538836480E-001,-5.171582221984863E-001,-6.261342048645020E-001,
5.125000000000000E+009,-5.221866327907722E-001,-6.227010051900570E-001,-5.242507320314678E-001,-6.210613484737450E-001,-5.233883807766938E-001,-6.251893996109421E-001,-5.221284747123719E-001,-6.223856091499329E-001,
5.130000000000000E+009,-5.265444335257381E-001,-6.196145878164998E-001,-5.279920846964236E-001,-6.178014857765334E-001,-5.274216551586393E-001,-6.220328184046997E-001,-5.263961791992188E-001,-6.193428039550781E-001,
5.135000000000000E+009,-5.319216335304272E-001,-6.160586247701494E-001,-5.328191204107237E-001,-6.143993199069106E-001,-5.324361142609764E-001,-6.186436111370167E-001,-5.316626667976380E-001,-6.159832119941712E-001,
5.140000000000000E+009,-5.372699752731578E-001,-6.121909610041507E-001,-5.377490107040002E-001,-6.110173935005485E-001,-5.376905754979527E-001,-6.149947107960775E-001,-5.370534896850586E-001,-6.121327877044678E-001,
5.145000000000000E+009,-5.426791402897470E-001,-6.090911503595881E-001,-5.429216816702831E-001,-6.082733115465053E-001,-5.428578787045147E-001,-6.120751989825499E-001,-5.424869060516357E-001,-6.090859889984130E-001,
5.150000000000000E+009,-5.482992918863778E-001,-6.059682592124835E-001,-5.485189402898798E-001,-6.054489180784148E-001,-5.484655286508080E-001,-6.092344876300602E-001,-5.481602549552918E-001,-6.059772372245789E-001,
5.155000000000000E+009,-5.541414773859069E-001,-6.019651467064913E-001,-5.541891176926845E-001,-6.017444011983605E-001,-5.543209362446024E-001,-6.054156567066981E-001,-5.539890646934509E-001,-6.019365191459656E-001,
5.160000000000000E+009,-5.598651010865698E-001,-5.978876077369106E-001,-5.597437169119999E-001,-5.978920548784011E-001,-5.600347413722164E-001,-6.013819293563487E-001,-5.595490574836731E-001,-5.979021906852723E-001,
5.165000000000000E+009,-5.656105552041817E-001,-5.935882456930992E-001,-5.654051984402012E-001,-5.940076048990980E-001,-5.657339266874086E-001,-5.972803171817104E-001,-5.652985811233521E-001,-5.937674164772034E-001,
5.170000000000000E+009,-5.712994587438840E-001,-5.888326559464077E-001,-5.712443775226116E-001,-5.896483681097591E-001,-5.714188017000312E-001,-5.927002982363391E-001,-5.710078597068786E-001,-5.890807032585145E-001,
5.175000000000000E+009,-5.761985038399942E-001,-5.847309739926269E-001,-5.763126503844909E-001,-5.857255073323944E-001,-5.764188225941130E-001,-5.888944351638337E-001,-5.761753797531128E-001,-5.850716471672058E-001,
5.180000000000000E+009,-5.810272789564300E-001,-5.804391414482242E-001,-5.811876937062235E-001,-5.817086197038170E-001,-5.813732871590716E-001,-5.848671314476216E-001,-5.810428619384767E-001,-5.806541204452514E-001,
5.185000000000000E+009,-5.866027820974864E-001,-5.766648232297655E-001,-5.868829774543384E-001,-5.782176890211310E-001,-5.871921061986206E-001,-5.813281912909318E-001,-5.865451216697694E-001,-5.769150972366334E-001,
5.190000000000000E+009,-5.924791361254080E-001,-5.724214602171834E-001,-5.928993022710606E-001,-5.743428515274557E-001,-5.933155231622560E-001,-5.772564875287924E-001,-5.924213290214540E-001,-5.726498246192933E-001,
5.195000000000000E+009,-5.980915469717530E-001,-5.684152446898284E-001,-5.988689422662831E-001,-5.706946970276280E-001,-5.992121163595251E-001,-5.734344644211438E-001,-5.980712056159974E-001,-5.686743617057801E-001,
5.200000000000000E+009,-6.044608339844499E-001,-5.628252454893212E-001,-6.056321677497739E-001,-5.653432254264880E-001,-6.059575386789015E-001,-5.678893114570461E-001,-6.045597434043885E-001,-5.631147146224976E-001,
5.205000000000000E+009,-6.102370620334976E-001,-5.571817895044171E-001,-6.120188614284116E-001,-5.596770471160033E-001,-6.121026040972064E-001,-5.622643012672373E-001,-6.103065848350525E-001,-5.574330091476440E-001,
5.210000000000000E+009,-6.162786341827353E-001,-5.513668876812015E-001,-6.183841793036944E-001,-5.537120219098409E-001,-6.185871622751390E-001,-5.564057603828498E-001,-6.163883924484254E-001,-5.516223192214966E-001,
5.215000000000000E+009,-6.213246548750501E-001,-5.448113495407804E-001,-6.236365268639736E-001,-5.471600484603638E-001,-6.239181465765554E-001,-5.496319821927592E-001,-6.214898467063904E-001,-5.450183868408203E-001,
5.220000000000000E+009,-6.261543329010096E-001,-5.386131867462998E-001,-6.289222813927823E-001,-5.408025167809168E-001,-6.290397798123282E-001,-5.431576279372375E-001,-6.263384103775025E-001,-5.387461900711059E-001,
5.225000000000000E+009,-6.308192949126815E-001,-5.320877452986224E-001,-6.339498641441008E-001,-5.339731236631624E-001,-6.339230743102979E-001,-5.363099397802862E-001,-6.310984134674073E-001,-5.321536302566529E-001,
5.230000000000000E+009,-6.359134304779308E-001,-5.256179550450983E-001,-6.392513353778293E-001,-5.272429846440564E-001,-6.391636783216299E-001,-5.296066768333398E-001,-6.361449241638184E-001,-5.257027983665467E-001,
5.235000000000000E+009,-6.400182010916733E-001,-5.191747442749599E-001,-6.435279583942799E-001,-5.203793042303959E-001,-6.433228240695005E-001,-5.227983467837353E-001,-6.402430772781373E-001,-5.190998435020446E-001,
5.240000000000000E+009,-6.439211429995400E-001,-5.121275478888845E-001,-6.475862586258223E-001,-5.129584748108851E-001,-6.472239983336318E-001,-5.155959281041866E-001,-6.441072940826417E-001,-5.121639013290406E-001,
5.245000000000000E+009,-6.471040120311955E-001,-5.063684648143267E-001,-6.507266654593555E-001,-5.068453397770915E-001,-6.505096732172397E-001,-5.095201105321771E-001,-6.473241686820985E-001,-5.064442515373231E-001,
5.250000000000000E+009,-6.513808951575014E-001,-5.004108133565601E-001,-6.547167696576590E-001,-5.004074814719230E-001,-6.546501004136212E-001,-5.031774426994845E-001,-6.516149759292603E-001,-5.002974033355714E-001,
5.255000000000000E+009,-6.548625896132742E-001,-4.944308132362124E-001,-6.578400142364742E-001,-4.943502904287039E-001,-6.577731795566062E-001,-4.971225970915194E-001,-6.549901008605957E-001,-4.943572640419007E-001,
5.260000000000000E+009,-6.578427643392015E-001,-4.889709031785710E-001,-6.606692229053863E-001,-4.887814493835702E-001,-6.605875809749160E-001,-4.916190952302284E-001,-6.579134583473206E-001,-4.889450132846832E-001,
5.265000000000000E+009,-6.612659455897070E-001,-4.839270763097037E-001,-6.637649633956432E-001,-4.837451056709852E-001,-6.640117860052200E-001,-4.866460202505371E-001,-6.613397717475892E-001,-4.839114546775818E-001,
5.270000000000000E+009,-6.650427194420550E-001,-4.790252947211755E-001,-6.673004055197340E-001,-4.790393933315628E-001,-6.676514732368108E-001,-4.818037920907908E-001,-6.651778817176820E-001,-4.790113270282745E-001,
5.275000000000000E+009,-6.689949835457645E-001,-4.747878292013560E-001,-6.711865086610707E-001,-4.749080103493767E-001,-6.715942275045987E-001,-4.776182096953104E-001,-6.691466689109803E-001,-4.748895823955536E-001,
5.280000000000000E+009,-6.733983988652333E-001,-4.696863567104490E-001,-6.755037936354961E-001,-4.700410669597320E-001,-6.759378632210753E-001,-4.725752447985072E-001,-6.735391497612000E-001,-4.696750342845917E-001,
5.285000000000000E+009,-6.778185244062306E-001,-4.646511026028470E-001,-6.799407694888064E-001,-4.650574263347809E-001,-6.804122765712307E-001,-4.675385323834267E-001,-6.780176520347595E-001,-4.645888805389404E-001,
5.290000000000000E+009,-6.833716413392472E-001,-4.590517170521636E-001,-6.853791454042942E-001,-4.597225307989415E-001,-6.859957357144008E-001,-4.620327003188874E-001,-6.836300492286682E-001,-4.590111255645752E-001,
5.295000000000000E+009,-6.880421793993826E-001,-4.533621221497730E-001,-6.901926491152455E-001,-4.543449054621334E-001,-6.907019839568429E-001,-4.564425335354474E-001,-6.882593750953674E-001,-4.532980382442475E-001,
5.300000000000000E+009,-6.923202488492353E-001,-4.466893813843095E-001,-6.944898449873203E-001,-4.478484736002485E-001,-6.949887258112901E-001,-4.497823766403843E-001,-6.924172878265381E-001,-4.464902579784394E-001,
5.305000000000000E+009,-6.967753609143548E-001,-4.409097675735232E-001,-6.992877744740029E-001,-4.422342027236489E-001,-6.996781879574235E-001,-4.441751911808052E-001,-6.968761682510377E-001,-4.407758355140686E-001,
5.310000000000000E+009,-7.010267352960692E-001,-4.348388734172326E-001,-7.036238980557769E-001,-4.362336388133398E-001,-7.041561004224701E-001,-4.381688274040317E-001,-7.011379361152649E-001,-4.346366763114929E-001,
5.315000000000000E+009,-7.051478225574327E-001,-4.285947107174885E-001,-7.080707262180470E-001,-4.301029803425412E-001,-7.085741766305753E-001,-4.318200253388012E-001,-7.051806211471559E-001,-4.283430933952332E-001,
5.320000000000000E+009,-7.094591152710879E-001,-4.213868686922480E-001,-7.125762282888548E-001,-4.229532932178849E-001,-7.130283178096337E-001,-4.244870024716698E-001,-7.094598412513733E-001,-4.211451530456543E-001,
5.325000000000000E+009,-7.127421519623964E-001,-4.141107122600464E-001,-7.161808490173274E-001,-4.157692282263951E-001,-7.165107632940025E-001,-4.170921149405900E-001,-7.127139091491699E-001,-4.139190971851349E-001,
5.330000000000000E+009,-7.160163328439998E-001,-4.074611800066900E-001,-7.198163486218976E-001,-4.090802624830250E-001,-7.199067813419606E-001,-4.103490399874560E-001,-7.159531116485596E-001,-4.072623074054719E-001,
5.335000000000000E+009,-7.193260746330099E-001,-4.000442613122721E-001,-7.234672136983037E-001,-4.015727791749154E-001,-7.233236385560562E-001,-4.028039912988171E-001,-7.192555546760560E-001,-3.999629139900208E-001,
5.340000000000000E+009,-7.219734884645842E-001,-3.927186392017005E-001,-7.265148875392758E-001,-3.941878014492625E-001,-7.262890823041265E-001,-3.953128111680810E-001,-7.218922495841981E-001,-3.927003324031830E-001,
5.345000000000000E+009,-7.236724035636277E-001,-3.859628563156478E-001,-7.286851753068274E-001,-3.869574249187210E-001,-7.281865722542655E-001,-3.880978354480770E-001,-7.235901832580567E-001,-3.858541905879975E-001,
5.350000000000000E+009,-7.259527207778179E-001,-3.796192271693412E-001,-7.311230306205019E-001,-3.800990911905709E-001,-7.305353217131019E-001,-3.814308067145070E-001,-7.259682178497315E-001,-3.795248150825502E-001,
5.355000000000000E+009,-7.279956531565061E-001,-3.727790413071188E-001,-7.331656842308290E-001,-3.729479628893290E-001,-7.325791113731612E-001,-3.742537513432486E-001,-7.279235839843751E-001,-3.726138889789582E-001,
5.360000000000000E+009,-7.296812013865874E-001,-3.660729473933863E-001,-7.349867596387756E-001,-3.656895787714963E-001,-7.342709145433670E-001,-3.671136334902364E-001,-7.296044111251832E-001,-3.659330248832703E-001,
5.365000000000000E+009,-7.309706193764858E-001,-3.606936280262688E-001,-7.361079506902067E-001,-3.599118707703294E-001,-7.351980612888087E-001,-3.615070603946018E-001,-7.308354735374452E-001,-3.605510771274567E-001,
5.370000000000000E+009,-7.331671054120523E-001,-3.548806738564988E-001,-7.379859392960448E-001,-3.537590462628864E-001,-7.370727483439736E-001,-3.555035767019386E-001,-7.329305768013000E-001,-3.548155367374420E-001,
5.375000000000000E+009,-7.354196700837786E-001,-3.501164428787141E-001,-7.399778012891864E-001,-3.487472257387396E-001,-7.391257722277743E-001,-3.506216184626705E-001,-7.352817416191102E-001,-3.502210617065430E-001,
5.380000000000000E+009,-7.383126170403254E-001,-3.454888965204659E-001,-7.423499376657253E-001,-3.441115822095236E-001,-7.416691132513068E-001,-3.460288239872819E-001,-7.382014513015748E-001,-3.456467092037201E-001,
5.385000000000000E+009,-7.417153064851075E-001,-3.400849380615976E-001,-7.456828846033152E-001,-3.388756743970715E-001,-7.450482262629090E-001,-3.406447851759416E-001,-7.417829513549805E-001,-3.401762783527375E-001,
5.390000000000000E+009,-7.450167837492325E-001,-3.350024125893860E-001,-7.489634050429073E-001,-3.339049866117665E-001,-7.481404117135277E-001,-3.356845472513719E-001,-7.450892329216005E-001,-3.350282788276673E-001,
5.395000000000000E+009,-7.489543297289883E-001,-3.299337746280079E-001,-7.527835550519246E-001,-3.289227328837905E-001,-7.521229812793291E-001,-3.306609169484559E-001,-7.489790320396425E-001,-3.299518048763275E-001,
5.400000000000000E+009,-7.535406120761219E-001,-3.237668501416811E-001,-7.573900633209092E-001,-3.228515865768336E-001,-7.566223731023509E-001,-3.245373023882134E-001,-7.534990906715394E-001,-3.237030625343323E-001,
5.405000000000000E+009,-7.573356703325889E-001,-3.179928650290352E-001,-7.612881301422704E-001,-3.170963299342381E-001,-7.603890806466634E-001,-3.188000319016474E-001,-7.572403192520143E-001,-3.179239392280579E-001,
5.410000000000000E+009,-7.615985565269745E-001,-3.119300953453467E-001,-7.655839674421191E-001,-3.110230058815962E-001,-7.646778149198124E-001,-3.127928112261432E-001,-7.615682840347291E-001,-3.119593203067780E-001,
5.415000000000000E+009,-7.658992642790166E-001,-3.050283657853273E-001,-7.699061900509892E-001,-3.042761630896720E-001,-7.690807039572509E-001,-3.060734323000366E-001,-7.658761978149415E-001,-3.051939129829407E-001,
5.420000000000000E+009,-7.690587471790560E-001,-2.978033789929620E-001,-7.732585598365711E-001,-2.970525970895950E-001,-7.723506398072874E-001,-2.987440368385658E-001,-7.690383195877075E-001,-2.979005873203278E-001,
5.425000000000000E+009,-7.725475815195992E-001,-2.909374488957990E-001,-7.768606014652020E-001,-2.901339630038730E-001,-7.758846233612815E-001,-2.916648617453519E-001,-7.725339412689209E-001,-2.909455418586731E-001,
5.430000000000000E+009,-7.753112754312627E-001,-2.841091661377138E-001,-7.798873039206908E-001,-2.833124666198590E-001,-7.786223900785004E-001,-2.848234226969790E-001,-7.753801345825198E-001,-2.841659188270569E-001,
5.435000000000000E+009,-7.778388870309798E-001,-2.769724979473712E-001,-7.827457521556568E-001,-2.759416436572743E-001,-7.812894764130900E-001,-2.776827343973027E-001,-7.779384374618531E-001,-2.770426750183105E-001,
5.440000000000000E+009,-7.806388147012263E-001,-2.694723673937972E-001,-7.855783639497345E-001,-2.682315102009926E-001,-7.841138075207571E-001,-2.700570314259264E-001,-7.807174682617188E-001,-2.694428980350495E-001,
5.445000000000000E+009,-7.834503123372506E-001,-2.622209440152685E-001,-7.883788109387778E-001,-2.608523589722906E-001,-7.869627903726153E-001,-2.626828289134325E-001,-7.834780335426331E-001,-2.622096419334412E-001,
5.450000000000000E+009,-7.853104863040687E-001,-2.543473578448371E-001,-7.904022761483693E-001,-2.528382919759347E-001,-7.887823552280657E-001,-2.546286950828305E-001,-7.852834224700929E-001,-2.543554186820984E-001,
5.455000000000000E+009,-7.874431765473540E-001,-2.471795972633993E-001,-7.926323017076282E-001,-2.452657933932344E-001,-7.909026286548354E-001,-2.472827904256238E-001,-7.874355792999268E-001,-2.471625566482544E-001,
5.460000000000000E+009,-7.891760631737980E-001,-2.394523520638607E-001,-7.942226812822177E-001,-2.373718057495249E-001,-7.926082407655682E-001,-2.394517176657428E-001,-7.892192959785462E-001,-2.395825237035751E-001,
5.465000000000000E+009,-7.911847255311177E-001,-2.322220859106151E-001,-7.960821268334927E-001,-2.300298927584212E-001,-7.944861203999939E-001,-2.320580981158537E-001,-7.913280248641968E-001,-2.323019146919250E-001,
5.470000000000000E+009,-7.930856722113708E-001,-2.247974508354858E-001,-7.979789426107038E-001,-2.226489550015423E-001,-7.962889669642839E-001,-2.246304859827702E-001,-7.932761311531068E-001,-2.248008966445923E-001,
5.475000000000000E+009,-7.951062384475208E-001,-2.170583404687767E-001,-8.001417595176888E-001,-2.148749038177988E-001,-7.982236965909850E-001,-2.169055278732414E-001,-7.952743768692018E-001,-2.170062005519867E-001,
5.480000000000000E+009,-7.967128659622553E-001,-2.100861535451815E-001,-8.017653389784374E-001,-2.076819517575166E-001,-7.997995336802638E-001,-2.098478122632130E-001,-7.968844294548036E-001,-2.099946469068527E-001,
5.485000000000000E+009,-7.982037567198147E-001,-2.030298242228417E-001,-8.032736100961417E-001,-2.003742009582046E-001,-8.013133762720677E-001,-2.026452656051670E-001,-7.982402443885804E-001,-2.029700070619583E-001,
5.490000000000000E+009,-8.005124910247783E-001,-1.950942011842514E-001,-8.055202155089252E-001,-1.923281461210150E-001,-8.035435024560496E-001,-1.947458799363318E-001,-8.006479024887085E-001,-1.950962662696839E-001,
5.495000000000000E+009,-8.022372444283193E-001,-1.875587732258657E-001,-8.072353344458358E-001,-1.846323408377775E-001,-8.052669709764811E-001,-1.871354249090169E-001,-8.024461984634400E-001,-1.875711172819138E-001,
5.500000000000000E+009,-8.036961323922425E-001,-1.799130862547935E-001,-8.086638518300687E-001,-1.768350725540686E-001,-8.067218962550278E-001,-1.792759451482467E-001,-8.040324807167054E-001,-1.797832012176514E-001,
5.505000000000000E+009,-8.053984790526718E-001,-1.727241150591136E-001,-8.102507670407240E-001,-1.694483658400188E-001,-8.082771366532939E-001,-1.719613141094493E-001,-8.055786967277527E-001,-1.724172145128250E-001,
5.510000000000000E+009,-8.069422072756101E-001,-1.651515213682708E-001,-8.116767664120290E-001,-1.618251905287186E-001,-8.096362835977877E-001,-1.643575874935076E-001,-8.069989323616029E-001,-1.648566007614136E-001,
5.515000000000000E+009,-8.086203314948819E-001,-1.573809024735740E-001,-8.134702116649273E-001,-1.541153728743165E-001,-8.112506385667573E-001,-1.566246435301157E-001,-8.085733890533449E-001,-1.572762519121170E-001,
5.520000000000000E+009,-8.100476438704970E-001,-1.496588014281811E-001,-8.149113379637760E-001,-1.460552554304636E-001,-8.124838029879571E-001,-1.488405033468899E-001,-8.100517392158508E-001,-1.495485335588455E-001,
5.525000000000000E+009,-8.116481523323527E-001,-1.418912070977709E-001,-8.162331677119366E-001,-1.381054351990665E-001,-8.140380470676260E-001,-1.410892882915076E-001,-8.116113662719726E-001,-1.417395412921906E-001,
