% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_0_5_plstc_S21,im:cap2_p2_0_5_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,
4.790000000000000E+009,-1.437546366657468E-001,-8.278019288007750E-001,-1.493228965372177E-001,-8.260471906595186E-001,-1.423698961699114E-001,-8.245351669702636E-001,-1.436077852080700E-001,-8.277679301802327E-001,
4.795000000000000E+009,-1.520309512069114E-001,-8.247538018115533E-001,-1.577298146065685E-001,-8.227997624145276E-001,-1.507345899913240E-001,-8.214294054179600E-001,-1.519740397146702E-001,-8.246859208578038E-001,
4.800000000000000E+009,-1.592401818579011E-001,-8.217921644226258E-001,-1.649217568371187E-001,-8.197302824129581E-001,-1.578229733058421E-001,-8.184958691023840E-001,-1.592587354958024E-001,-8.217289779325501E-001,
4.805000000000000E+009,-1.667303755866033E-001,-8.181171759402527E-001,-1.722584372258579E-001,-8.159571851474010E-001,-1.652013733163305E-001,-8.148061585805826E-001,-1.666109844322618E-001,-8.180373942887369E-001,
4.810000000000000E+009,-1.735490231153989E-001,-8.145236322489116E-001,-1.790490166719163E-001,-8.121893966026561E-001,-1.720658230542708E-001,-8.111655772892461E-001,-1.734173089428999E-001,-8.144199190115719E-001,
4.815000000000000E+009,-1.801835471907278E-001,-8.101743976883703E-001,-1.855543414158542E-001,-8.078418654930719E-001,-1.785438451461143E-001,-8.068333475557302E-001,-1.799728572692478E-001,-8.101188933222353E-001,
4.820000000000000E+009,-1.859457821321723E-001,-8.061968398492136E-001,-1.912002914568639E-001,-8.038842613354735E-001,-1.840880625712877E-001,-8.028787426975680E-001,-1.856707095333656E-001,-8.062921094758770E-001,
4.825000000000000E+009,-1.915508744562861E-001,-8.021484678949115E-001,-1.968606870449954E-001,-7.996599613003347E-001,-1.896379760424952E-001,-7.988492592051666E-001,-1.914337771028832E-001,-8.022122471026445E-001,
4.830000000000000E+009,-1.969581025139895E-001,-7.985112045423767E-001,-2.021181980758438E-001,-7.959500515869584E-001,-1.948680445141583E-001,-7.953238744610183E-001,-1.969198687563242E-001,-7.985161439033822E-001,
4.835000000000000E+009,-2.016916357086011E-001,-7.946641831670263E-001,-2.068873015979740E-001,-7.919505139017897E-001,-1.995179388526524E-001,-7.915204835674834E-001,-2.015275873629335E-001,-7.946486373278738E-001,
4.840000000000000E+009,-2.060786952155912E-001,-7.918014688477355E-001,-2.111353399565787E-001,-7.889796793655808E-001,-2.040252935050088E-001,-7.887875251891284E-001,-2.059396541804435E-001,-7.918137627961998E-001,
4.845000000000000E+009,-2.113773445965898E-001,-7.891080390508878E-001,-2.161992417104231E-001,-7.864050003950801E-001,-2.093068617614101E-001,-7.861570951880486E-001,-2.112443111936415E-001,-7.892671493251078E-001,
4.850000000000000E+009,-2.166576299193866E-001,-7.873911986112625E-001,-2.215804324329123E-001,-7.846734092122528E-001,-2.145475649865036E-001,-7.843145552771029E-001,-2.164544337176279E-001,-7.875528207249711E-001,
4.855000000000000E+009,-2.223069293679992E-001,-7.849579523830568E-001,-2.271669619683088E-001,-7.822434408260637E-001,-2.200947200939190E-001,-7.818889837641658E-001,-2.221348613450981E-001,-7.851150293957270E-001,
4.860000000000000E+009,-2.279336478896053E-001,-7.828943772755248E-001,-2.328586826404826E-001,-7.801025989023126E-001,-2.256476062191684E-001,-7.799752396787915E-001,-2.278245922416692E-001,-7.831000644155390E-001,
4.865000000000000E+009,-2.334281272335950E-001,-7.799416735078701E-001,-2.383266439133512E-001,-7.770293954097756E-001,-2.312387151855978E-001,-7.770399417341122E-001,-2.333704307504698E-001,-7.802262652370110E-001,
4.870000000000000E+009,-2.398645777757368E-001,-7.765454529912214E-001,-2.447440519642366E-001,-7.734713494604115E-001,-2.375857613704110E-001,-7.735790113371169E-001,-2.399530933459984E-001,-7.768058220824908E-001,
4.875000000000000E+009,-2.452928470362927E-001,-7.732046225377275E-001,-2.500376489222024E-001,-7.700881069431057E-001,-2.429472452091125E-001,-7.703390995088415E-001,-2.455531910955676E-001,-7.734851834408818E-001,
4.880000000000000E+009,-2.502349570770344E-001,-7.688012408553185E-001,-2.550339494398877E-001,-7.656802732910376E-001,-2.479091797318938E-001,-7.658965030579954E-001,-2.505346176136577E-001,-7.689252402563651E-001,
4.885000000000000E+009,-2.545114954867675E-001,-7.650616763343355E-001,-2.591572006949132E-001,-7.619008504636222E-001,-2.519791877910367E-001,-7.622627017182651E-001,-2.547298409371187E-001,-7.650934239459958E-001,
4.890000000000000E+009,-2.582511544921944E-001,-7.607551889304876E-001,-2.629530488920341E-001,-7.575765886749317E-001,-2.557542365337228E-001,-7.581210056443103E-001,-2.584576982623856E-001,-7.608321967825108E-001,
4.895000000000000E+009,-2.614805894615297E-001,-7.571366601521762E-001,-2.662884514408693E-001,-7.538670028581787E-001,-2.590545559059957E-001,-7.544943756802215E-001,-2.616439799413037E-001,-7.571509696706317E-001,
4.900000000000000E+009,-2.631342420072563E-001,-7.544190754726361E-001,-2.679924694424696E-001,-7.508418461329254E-001,-2.608132979043649E-001,-7.516955336042904E-001,-2.632863433751794E-001,-7.544234683257153E-001,
4.905000000000000E+009,-2.648215298876989E-001,-7.529675483684004E-001,-2.695409082618831E-001,-7.492828072102923E-001,-2.623737602832750E-001,-7.502376275825962E-001,-2.649893797573440E-001,-7.530876246554029E-001,
4.910000000000000E+009,-2.671909333746043E-001,-7.532666232911220E-001,-2.719573110576817E-001,-7.494701311751743E-001,-2.647968525197785E-001,-7.505540912889035E-001,-2.674441290819401E-001,-7.533954157275407E-001,
4.915000000000000E+009,-2.701128341590550E-001,-7.543211989045940E-001,-2.748657043413206E-001,-7.501179407803673E-001,-2.676865108990094E-001,-7.515537974677475E-001,-2.705711211757063E-001,-7.541842043457706E-001,
4.920000000000000E+009,-2.739738720876809E-001,-7.553866598337474E-001,-2.783929996251596E-001,-7.509008583747090E-001,-2.714645539691639E-001,-7.527031080423359E-001,-2.743456076836431E-001,-7.550986714029289E-001,
4.925000000000000E+009,-2.789701012970186E-001,-7.570765862853355E-001,-2.829902241654889E-001,-7.525597006276348E-001,-2.764023982865171E-001,-7.543304713082786E-001,-2.791575625092826E-001,-7.567209764746694E-001,
4.930000000000000E+009,-2.843994398790919E-001,-7.583292938757082E-001,-2.882926277064700E-001,-7.537709297630972E-001,-2.817732720210041E-001,-7.555784577439330E-001,-2.845810975611268E-001,-7.579827546915583E-001,
4.935000000000000E+009,-2.918795570808759E-001,-7.594349015109736E-001,-2.953780064234181E-001,-7.548392660102834E-001,-2.892069010873681E-001,-7.568464404317704E-001,-2.919147402825377E-001,-7.590953706393806E-001,
4.940000000000000E+009,-2.995339396515040E-001,-7.598310172628969E-001,-3.028107363169083E-001,-7.555434023594424E-001,-2.968582116595414E-001,-7.572869842947591E-001,-2.994877996856071E-001,-7.595982236373090E-001,
4.945000000000000E+009,-3.079410526971624E-001,-7.590838922808632E-001,-3.114264737900069E-001,-7.549586801549773E-001,-3.053280675610055E-001,-7.564721242936987E-001,-3.079708583363726E-001,-7.588170919254568E-001,
4.950000000000000E+009,-3.159505827999780E-001,-7.578873455022679E-001,-3.195003636297922E-001,-7.535523961967762E-001,-3.135120683154865E-001,-7.552100441034171E-001,-3.159624402462160E-001,-7.575781851352039E-001,
4.955000000000000E+009,-3.247475526729592E-001,-7.553069700434959E-001,-3.281443638998799E-001,-7.508654156858847E-001,-3.222602982231096E-001,-7.523858610914753E-001,-3.247213803356506E-001,-7.550547351995699E-001,
4.960000000000000E+009,-3.324660472430357E-001,-7.521167421055561E-001,-3.356624473839446E-001,-7.476151282800122E-001,-3.297643558143563E-001,-7.490833143105745E-001,-3.323572196437795E-001,-7.518470565726733E-001,
4.965000000000000E+009,-3.396610604899164E-001,-7.483292242406200E-001,-3.425918643221021E-001,-7.438273706687307E-001,-3.367080553468932E-001,-7.453124329298559E-001,-3.394617979480429E-001,-7.482049385660978E-001,
4.970000000000000E+009,-3.467303664049133E-001,-7.442113855406385E-001,-3.496538752641472E-001,-7.398527233467025E-001,-3.436880386538638E-001,-7.412694353792800E-001,-3.466534916029513E-001,-7.441124259576105E-001,
4.975000000000000E+009,-3.528821708188277E-001,-7.397746353660344E-001,-3.559044662469543E-001,-7.353706873899328E-001,-3.497624583521253E-001,-7.368259504898851E-001,-3.526506252965959E-001,-7.396032043808354E-001,
4.980000000000000E+009,-3.585052478918426E-001,-7.358519058611091E-001,-3.614411513842918E-001,-7.311087478615825E-001,-3.552615077185958E-001,-7.327904123707211E-001,-3.582698793120650E-001,-7.356331419812335E-001,
4.985000000000000E+009,-3.637646008621973E-001,-7.328028890911881E-001,-3.666682517593043E-001,-7.279409602327793E-001,-3.604097302270423E-001,-7.297985076749948E-001,-3.636206189236946E-001,-7.326718253450586E-001,
4.990000000000000E+009,-3.689029609547123E-001,-7.297882786761972E-001,-3.714614391809157E-001,-7.247948869737969E-001,-3.653011660932145E-001,-7.267940714515444E-001,-3.686820031127270E-001,-7.296499732982090E-001,
4.995000000000000E+009,-3.739893852567728E-001,-7.269912623879058E-001,-3.763406594449184E-001,-7.220478829021851E-001,-3.702860983449203E-001,-7.241479229015191E-001,-3.737468316236132E-001,-7.269635447710047E-001,
5.000000000000000E+009,-3.794124110665629E-001,-7.247239213578671E-001,-3.815465219980238E-001,-7.197714541068306E-001,-3.754784921976693E-001,-7.220019952099868E-001,-3.791973311230448E-001,-7.247168112530017E-001,
5.005000000000000E+009,-3.847059999660840E-001,-7.224090220160001E-001,-3.866063745091311E-001,-7.175893750938871E-001,-3.807087498263838E-001,-7.199730601241144E-001,-3.844811948172280E-001,-7.225035228460373E-001,
5.010000000000000E+009,-3.902402217545093E-001,-7.210595573046540E-001,-3.920952402882126E-001,-7.161873698212657E-001,-3.863374550791012E-001,-7.187347704161303E-001,-3.901130348138291E-001,-7.210893788773387E-001,
5.015000000000000E+009,-3.972158599545509E-001,-7.189785233447283E-001,-3.987466655886740E-001,-7.140382194610876E-001,-3.932595437039853E-001,-7.166098666009556E-001,-3.969305536912303E-001,-7.189379748755577E-001,
5.020000000000000E+009,-4.040934490622818E-001,-7.163746901386279E-001,-4.053959356693863E-001,-7.116688549428235E-001,-4.000382833839732E-001,-7.140757282206078E-001,-4.038593334900801E-001,-7.165059749936491E-001,
5.025000000000000E+009,-4.107392849931374E-001,-7.141104178926225E-001,-4.117590601795048E-001,-7.096888737057684E-001,-4.065122124460476E-001,-7.120429004062399E-001,-4.105388705313114E-001,-7.143508201377877E-001,
5.030000000000000E+009,-4.172931021367470E-001,-7.112152159578684E-001,-4.183943944227155E-001,-7.070067545562054E-001,-4.132887096359462E-001,-7.093294112458396E-001,-4.172892258321089E-001,-7.114177257731178E-001,
5.035000000000000E+009,-4.234793026549777E-001,-7.085381516095108E-001,-4.245659124439436E-001,-7.044989732159125E-001,-4.196400495672804E-001,-7.067237585771327E-001,-4.234770430944596E-001,-7.086787553490602E-001,
5.040000000000000E+009,-4.301995168878913E-001,-7.054683372566515E-001,-4.314436662687841E-001,-7.015501847752738E-001,-4.264111653492425E-001,-7.035900779805899E-001,-4.302572268163524E-001,-7.056480739177647E-001,
5.045000000000000E+009,-4.373253207914662E-001,-7.029308192090183E-001,-4.385129094893288E-001,-6.988445299668851E-001,-4.334744664227136E-001,-7.009693357974877E-001,-4.373255263904735E-001,-7.030513923530521E-001,
5.050000000000000E+009,-4.446019757311373E-001,-6.994264501898301E-001,-4.457305211541413E-001,-6.954303855454941E-001,-4.406966600821121E-001,-6.975139690870544E-001,-4.446624585968995E-001,-6.994988973585374E-001,
5.055000000000000E+009,-4.519255706224490E-001,-6.961032850329555E-001,-4.529109375694880E-001,-6.922324090465762E-001,-4.480668215820044E-001,-6.942381789949124E-001,-4.519719287558683E-001,-6.961814136114982E-001,
5.060000000000000E+009,-4.593350663410150E-001,-6.921951915470208E-001,-4.602781636118205E-001,-6.884349259310495E-001,-4.555097945507748E-001,-6.902303011985631E-001,-4.594272944671260E-001,-6.923050758665202E-001,
5.065000000000000E+009,-4.664113651022084E-001,-6.868937273940412E-001,-4.673740770151396E-001,-6.834236417790189E-001,-4.624767412021628E-001,-6.849874733297497E-001,-4.665495019893927E-001,-6.869643467111033E-001,
5.070000000000000E+009,-4.728432919877698E-001,-6.818653138300832E-001,-4.739210490462552E-001,-6.784003859604265E-001,-4.688945730657206E-001,-6.798975834009271E-001,-4.728818863224410E-001,-6.818279325468200E-001,
5.075000000000000E+009,-4.794784340601943E-001,-6.766325686101016E-001,-4.806499508563705E-001,-6.730911774627166E-001,-4.754710146824699E-001,-6.745984648239540E-001,-4.795105747976877E-001,-6.766409743812585E-001,
5.080000000000000E+009,-4.854792124120033E-001,-6.703658233749260E-001,-4.867332958605117E-001,-6.667484219411430E-001,-4.814116244045108E-001,-6.683478893797861E-001,-4.854641807747565E-001,-6.702621665389345E-001,
5.085000000000000E+009,-4.906227603758733E-001,-6.643485006077297E-001,-4.919757870235622E-001,-6.606247061214270E-001,-4.865076223061033E-001,-6.622273204928937E-001,-4.905905624099333E-001,-6.642803062433431E-001,
5.090000000000000E+009,-4.963883340861255E-001,-6.585986976791306E-001,-4.975914364101084E-001,-6.547252387158937E-001,-4.919852520240826E-001,-6.564215091127514E-001,-4.962540121506633E-001,-6.585335724338968E-001,
5.095000000000000E+009,-4.999583018366838E-001,-6.527488703958475E-001,-5.011248506959609E-001,-6.490384105805005E-001,-4.954852791747350E-001,-6.507628086509507E-001,-4.999092370588996E-001,-6.527393703738165E-001,
5.100000000000000E+009,-5.045845469856708E-001,-6.469192557162831E-001,-5.057975475890320E-001,-6.431689420335451E-001,-5.000221911183509E-001,-6.450326450478710E-001,-5.046231303560685E-001,-6.470225444722311E-001,
5.105000000000000E+009,-5.073058285473899E-001,-6.414591513916395E-001,-5.086047951948172E-001,-6.374795523277685E-001,-5.027196985476015E-001,-6.395325780226506E-001,-5.074571134959235E-001,-6.414647965806708E-001,
5.110000000000000E+009,-5.111085013678300E-001,-6.368381205833693E-001,-5.122776570888947E-001,-6.326348804724492E-001,-5.063280766876180E-001,-6.348260757912172E-001,-5.111875635690033E-001,-6.366437210510257E-001,
5.115000000000000E+009,-5.154405428761674E-001,-6.325617278367354E-001,-5.162857886916296E-001,-6.284255101910059E-001,-5.103520096900436E-001,-6.309292901986090E-001,-5.153463670708398E-001,-6.324598101372155E-001,
5.120000000000000E+009,-5.188001532345403E-001,-6.289862260027994E-001,-5.195542422963089E-001,-6.249711598664287E-001,-5.137204543004154E-001,-6.276126424975776E-001,-5.186710200523781E-001,-6.289694538836480E-001,
5.125000000000000E+009,-5.235656215839722E-001,-6.251133626131140E-001,-5.242507320314678E-001,-6.210613484737450E-001,-5.184209207771247E-001,-6.237663892616643E-001,-5.233883807766938E-001,-6.251893996109421E-001,
5.130000000000000E+009,-5.274237586440274E-001,-6.219934131535669E-001,-5.279920846964236E-001,-6.178014857765334E-001,-5.223324487429939E-001,-6.207657653651969E-001,-5.274216551586393E-001,-6.220328184046997E-001,
5.135000000000000E+009,-5.323645875956959E-001,-6.186175932627360E-001,-5.328191204107237E-001,-6.143993199069106E-001,-5.274271048822676E-001,-6.173705375545858E-001,-5.324361142609764E-001,-6.186436111370167E-001,
5.140000000000000E+009,-5.376081555636255E-001,-6.150142708543962E-001,-5.377490107040002E-001,-6.110173935005485E-001,-5.324945870134303E-001,-6.138486908600342E-001,-5.376905754979527E-001,-6.149947107960775E-001,
5.145000000000000E+009,-5.428733516092094E-001,-6.121339651846608E-001,-5.429216816702831E-001,-6.082733115465053E-001,-5.376642944442660E-001,-6.111467952248197E-001,-5.428578787045147E-001,-6.120751989825499E-001,
5.150000000000000E+009,-5.485502617708684E-001,-6.092566816763365E-001,-5.485189402898798E-001,-6.054489180784148E-001,-5.431857321232911E-001,-6.083290261051723E-001,-5.484655286508080E-001,-6.092344876300602E-001,
5.155000000000000E+009,-5.544252427105346E-001,-6.054551015068235E-001,-5.541891176926845E-001,-6.017444011983605E-001,-5.490055664314055E-001,-6.047646086428281E-001,-5.543209362446024E-001,-6.054156567066981E-001,
5.160000000000000E+009,-5.601365035536324E-001,-6.014262412928914E-001,-5.597437169119999E-001,-5.978920548784011E-001,-5.547350161790540E-001,-6.010370240719899E-001,-5.600347413722164E-001,-6.013819293563487E-001,
5.165000000000000E+009,-5.658051211532360E-001,-5.972493893305084E-001,-5.654051984402012E-001,-5.940076048990980E-001,-5.606752299767045E-001,-5.968644416815756E-001,-5.657339266874086E-001,-5.972803171817104E-001,
5.170000000000000E+009,-5.714499634702948E-001,-5.927260332204617E-001,-5.712443775226116E-001,-5.896483681097591E-001,-5.663535949952386E-001,-5.922610389062022E-001,-5.714188017000312E-001,-5.927002982363391E-001,
5.175000000000000E+009,-5.763943713525095E-001,-5.888334736564977E-001,-5.763126503844909E-001,-5.857255073323944E-001,-5.711906527942031E-001,-5.884861574274736E-001,-5.764188225941130E-001,-5.888944351638337E-001,
5.180000000000000E+009,-5.813752802137211E-001,-5.849119967291876E-001,-5.811876937062235E-001,-5.817086197038170E-001,-5.761446731585008E-001,-5.846486451067036E-001,-5.813732871590716E-001,-5.848671314476216E-001,
5.185000000000000E+009,-5.871889962485608E-001,-5.813309002788996E-001,-5.868829774543384E-001,-5.782176890211310E-001,-5.821724913646742E-001,-5.811704315223929E-001,-5.871921061986206E-001,-5.813281912909318E-001,
5.190000000000000E+009,-5.932836065625290E-001,-5.773080744627495E-001,-5.928993022710606E-001,-5.743428515274557E-001,-5.882985887411704E-001,-5.771967694228753E-001,-5.933155231622560E-001,-5.772564875287924E-001,
5.195000000000000E+009,-5.992027716857007E-001,-5.733986332425538E-001,-5.988689422662831E-001,-5.706946970276280E-001,-5.942859404215568E-001,-5.732863269762838E-001,-5.992121163595251E-001,-5.734344644211438E-001,
5.200000000000000E+009,-6.059133129902533E-001,-5.679602906459236E-001,-6.056321677497739E-001,-5.653432254264880E-001,-6.009992140402203E-001,-5.677284707589964E-001,-6.059575386789015E-001,-5.678893114570461E-001,
5.205000000000000E+009,-6.120726124618647E-001,-5.624167354182837E-001,-6.120188614284116E-001,-5.596770471160033E-001,-6.071208256965660E-001,-5.620975514228209E-001,-6.121026040972064E-001,-5.622643012672373E-001,
5.210000000000000E+009,-6.184929389996591E-001,-5.565025209599361E-001,-6.183841793036944E-001,-5.537120219098409E-001,-6.134412975835926E-001,-5.562459173035039E-001,-6.185871622751390E-001,-5.564057603828498E-001,
5.215000000000000E+009,-6.239463978574303E-001,-5.498393843805993E-001,-6.236365268639736E-001,-5.471600484603638E-001,-6.188514256598663E-001,-5.496263185094010E-001,-6.239181465765554E-001,-5.496319821927592E-001,
5.220000000000000E+009,-6.291134487009553E-001,-5.433537990634123E-001,-6.289222813927823E-001,-5.408025167809168E-001,-6.240798879063632E-001,-5.431429064368625E-001,-6.290397798123282E-001,-5.431576279372375E-001,
5.225000000000000E+009,-6.340363006655718E-001,-5.365127012430810E-001,-6.339498641441008E-001,-5.339731236631624E-001,-6.289590418801685E-001,-5.362149857027109E-001,-6.339230743102979E-001,-5.363099397802862E-001,
5.230000000000000E+009,-6.392242603937398E-001,-5.297195028226041E-001,-6.392513353778293E-001,-5.272429846440564E-001,-6.340677927244819E-001,-5.292786267169339E-001,-6.391636783216299E-001,-5.296066768333398E-001,
5.235000000000000E+009,-6.434868194915876E-001,-5.229117253905551E-001,-6.435279583942799E-001,-5.203793042303959E-001,-6.380611205891063E-001,-5.225244441526508E-001,-6.433228240695005E-001,-5.227983467837353E-001,
5.240000000000000E+009,-6.473644082879635E-001,-5.156799892867574E-001,-6.475862586258223E-001,-5.129584748108851E-001,-6.417688703484916E-001,-5.152386842548954E-001,-6.472239983336318E-001,-5.155959281041866E-001,
5.245000000000000E+009,-6.506912480207457E-001,-5.096534549340126E-001,-6.507266654593555E-001,-5.068453397770915E-001,-6.448391270797929E-001,-5.093496085756391E-001,-6.505096732172397E-001,-5.095201105321771E-001,
5.250000000000000E+009,-6.548082210940065E-001,-5.032060074733593E-001,-6.547167696576590E-001,-5.004074814719230E-001,-6.488544441695678E-001,-5.030708863053672E-001,-6.546501004136212E-001,-5.031774426994845E-001,
5.255000000000000E+009,-6.579185072201643E-001,-4.970330246763032E-001,-6.578400142364742E-001,-4.943502904287039E-001,-6.518744784562019E-001,-4.970802529485142E-001,-6.577731795566062E-001,-4.971225970915194E-001,
5.260000000000000E+009,-6.607201450495782E-001,-4.916854781680650E-001,-6.606692229053863E-001,-4.887814493835702E-001,-6.545226683684812E-001,-4.917740594149311E-001,-6.605875809749160E-001,-4.916190952302284E-001,
5.265000000000000E+009,-6.641215088185832E-001,-4.867558646385986E-001,-6.637649633956432E-001,-4.837451056709852E-001,-6.576881868588027E-001,-4.869696412931198E-001,-6.640117860052200E-001,-4.866460202505371E-001,
5.270000000000000E+009,-6.678490316824932E-001,-4.818170978647394E-001,-6.673004055197340E-001,-4.790393933315628E-001,-6.612613455476661E-001,-4.824858873654110E-001,-6.676514732368108E-001,-4.818037920907908E-001,
5.275000000000000E+009,-6.717085551554043E-001,-4.775886288347017E-001,-6.711865086610707E-001,-4.749080103493767E-001,-6.653182422247468E-001,-4.785355897519162E-001,-6.715942275045987E-001,-4.776182096953104E-001,
5.280000000000000E+009,-6.761397536905467E-001,-4.725132122300418E-001,-6.755037936354961E-001,-4.700410669597320E-001,-6.697245052286135E-001,-4.735781603069508E-001,-6.759378632210753E-001,-4.725752447985072E-001,
5.285000000000000E+009,-6.806156174097456E-001,-4.675593986099848E-001,-6.799407694888064E-001,-4.650574263347809E-001,-6.741301599899231E-001,-4.686927547817464E-001,-6.804122765712307E-001,-4.675385323834267E-001,
5.290000000000000E+009,-6.862170188903723E-001,-4.619896225610420E-001,-6.853791454042942E-001,-4.597225307989415E-001,-6.797501027387141E-001,-4.634742443440915E-001,-6.859957357144008E-001,-4.620327003188874E-001,
5.295000000000000E+009,-6.908995363383610E-001,-4.563238137675284E-001,-6.901926491152455E-001,-4.543449054621334E-001,-6.845498292024775E-001,-4.579240186674097E-001,-6.907019839568429E-001,-4.564425335354474E-001,
5.300000000000000E+009,-6.952294372759856E-001,-4.497614606439325E-001,-6.944898449873203E-001,-4.478484736002485E-001,-6.888162964870866E-001,-4.513457680467137E-001,-6.949887258112901E-001,-4.497823766403843E-001,
5.305000000000000E+009,-6.998372728247875E-001,-4.440306290281221E-001,-6.992877744740029E-001,-4.422342027236489E-001,-6.934338873159253E-001,-4.458669767055415E-001,-6.996781879574235E-001,-4.441751911808052E-001,
5.310000000000000E+009,-7.042652548846911E-001,-4.379917681587738E-001,-7.036238980557769E-001,-4.362336388133398E-001,-6.979552307826349E-001,-4.399771843606458E-001,-7.041561004224701E-001,-4.381688274040317E-001,
5.315000000000000E+009,-7.087523688477959E-001,-4.316914291618998E-001,-7.080707262180470E-001,-4.301029803425412E-001,-7.023735425151403E-001,-4.338152667026065E-001,-7.085741766305753E-001,-4.318200253388012E-001,
5.320000000000000E+009,-7.132336596917904E-001,-4.242389123233740E-001,-7.125762282888548E-001,-4.229532932178849E-001,-7.068724797144754E-001,-4.266425790266257E-001,-7.130283178096337E-001,-4.244870024716698E-001,
5.325000000000000E+009,-7.164823388608592E-001,-4.169480363641663E-001,-7.161808490173274E-001,-4.157692282263951E-001,-7.103804506488574E-001,-4.194002622068488E-001,-7.165107632940025E-001,-4.170921149405900E-001,
5.330000000000000E+009,-7.199451505419795E-001,-4.102331873730809E-001,-7.198163486218976E-001,-4.090802624830250E-001,-7.138288851021393E-001,-4.126870564026420E-001,-7.199067813419606E-001,-4.103490399874560E-001,
5.335000000000000E+009,-7.234579571868797E-001,-4.027058930941150E-001,-7.234672136983037E-001,-4.015727791749154E-001,-7.173222059631448E-001,-4.053414672699328E-001,-7.233236385560562E-001,-4.028039912988171E-001,
5.340000000000000E+009,-7.263218790121526E-001,-3.951396600135489E-001,-7.265148875392758E-001,-3.941878014492625E-001,-7.202696187744433E-001,-3.979552919101647E-001,-7.262890823041265E-001,-3.953128111680810E-001,
5.345000000000000E+009,-7.281968087471319E-001,-3.880515271619766E-001,-7.286851753068274E-001,-3.869574249187210E-001,-7.222106812551189E-001,-3.908006583977528E-001,-7.281865722542655E-001,-3.880978354480770E-001,
5.350000000000000E+009,-7.305414452120245E-001,-3.812983773655350E-001,-7.311230306205019E-001,-3.800990911905709E-001,-7.245006549308339E-001,-3.843232046078824E-001,-7.305353217131019E-001,-3.814308067145070E-001,
5.355000000000000E+009,-7.325315520788005E-001,-3.740717549768108E-001,-7.331656842308290E-001,-3.729479628893290E-001,-7.265517975852707E-001,-3.773205753009234E-001,-7.325791113731612E-001,-3.742537513432486E-001,
5.360000000000000E+009,-7.340634606480121E-001,-3.670417432545226E-001,-7.349867596387756E-001,-3.656895787714963E-001,-7.282676764116612E-001,-3.703276019675238E-001,-7.342709145433670E-001,-3.671136334902364E-001,
5.365000000000000E+009,-7.351822000845708E-001,-3.614927924657193E-001,-7.361079506902067E-001,-3.599118707703294E-001,-7.293566441433165E-001,-3.647728579792247E-001,-7.351980612888087E-001,-3.615070603946018E-001,
5.370000000000000E+009,-7.371528988573003E-001,-3.554349148682631E-001,-7.379859392960448E-001,-3.537590462628864E-001,-7.310855426363845E-001,-3.588845095522788E-001,-7.370727483439736E-001,-3.555035767019386E-001,
5.375000000000000E+009,-7.391061792079529E-001,-3.505291956881974E-001,-7.399778012891864E-001,-3.487472257387396E-001,-7.331861873839548E-001,-3.543851227875723E-001,-7.391257722277743E-001,-3.506216184626705E-001,
5.380000000000000E+009,-7.416450502643419E-001,-3.459681820326919E-001,-7.423499376657253E-001,-3.441115822095236E-001,-7.359274028371916E-001,-3.499648050726616E-001,-7.416691132513068E-001,-3.460288239872819E-001,
5.385000000000000E+009,-7.449478547215721E-001,-3.406371519207697E-001,-7.456828846033152E-001,-3.388756743970715E-001,-7.394440196153809E-001,-3.447324081823170E-001,-7.450482262629090E-001,-3.406447851759416E-001,
5.390000000000000E+009,-7.480796637196621E-001,-3.357251184900497E-001,-7.489634050429073E-001,-3.339049866117665E-001,-7.427015303395710E-001,-3.399560093611488E-001,-7.481404117135277E-001,-3.356845472513719E-001,
5.395000000000000E+009,-7.520470421216656E-001,-3.307513845499792E-001,-7.527835550519246E-001,-3.289227328837905E-001,-7.467697726363950E-001,-3.351118962035173E-001,-7.521229812793291E-001,-3.306609169484559E-001,
5.400000000000000E+009,-7.566757944920131E-001,-3.246893300639007E-001,-7.573900633209092E-001,-3.228515865768336E-001,-7.514970969135364E-001,-3.290940788430664E-001,-7.566223731023509E-001,-3.245373023882134E-001,
5.405000000000000E+009,-7.605496560262052E-001,-3.188976021335576E-001,-7.612881301422704E-001,-3.170963299342381E-001,-7.556668270780435E-001,-3.233440182437100E-001,-7.603890806466634E-001,-3.188000319016474E-001,
5.410000000000000E+009,-7.647664673366900E-001,-3.127908112241947E-001,-7.655839674421191E-001,-3.110230058815962E-001,-7.599298795200939E-001,-3.171493574814323E-001,-7.646778149198124E-001,-3.127928112261432E-001,
5.415000000000000E+009,-7.691765843396029E-001,-3.060324991213306E-001,-7.699061900509892E-001,-3.042761630896720E-001,-7.643260486551472E-001,-3.105295485539483E-001,-7.690807039572509E-001,-3.060734323000366E-001,
5.420000000000000E+009,-7.724113753984901E-001,-2.987345109953137E-001,-7.732585598365711E-001,-2.970525970895950E-001,-7.677151811858853E-001,-3.033674588470325E-001,-7.723506398072874E-001,-2.987440368385658E-001,
5.425000000000000E+009,-7.759360089352064E-001,-2.917738158882349E-001,-7.768606014652020E-001,-2.901339630038730E-001,-7.714622451055878E-001,-2.963907840455611E-001,-7.758846233612815E-001,-2.916648617453519E-001,
