% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,re:cap2_p2_0_5_plstc_S21,im:cap2_p2_0_5_plstc_S21,
4.775000000000000E+009,-1.273253637682633E-001,-8.517976262068472E-001,-1.255488492940762E-001,-8.314278298887486E-001,-1.197284432526193E-001,-8.329927452562637E-001,-1.221863627433777E-001,-8.305246472358704E-001,
4.780000000000000E+009,-1.359159757995623E-001,-8.505659717339561E-001,-1.337152104661601E-001,-8.302584807459984E-001,-1.279523136242050E-001,-8.319376805323729E-001,-1.303687483072281E-001,-8.293511986732484E-001,
4.785000000000000E+009,-1.443662058074415E-001,-8.482116436741394E-001,-1.418575418559680E-001,-8.280498071193895E-001,-1.361392276760540E-001,-8.296690445679293E-001,-1.386185675859451E-001,-8.269319653511047E-001,
4.790000000000000E+009,-1.521808976097812E-001,-8.461705661756696E-001,-1.493228965372177E-001,-8.260471906595186E-001,-1.436077852080700E-001,-8.277679301802327E-001,-1.460563629865646E-001,-8.248244524002075E-001,
4.795000000000000E+009,-1.611795990686945E-001,-8.429058089198731E-001,-1.577298146065685E-001,-8.227997624145276E-001,-1.519740397146702E-001,-8.246859208578038E-001,-1.543294548988342E-001,-8.216055035591127E-001,
4.800000000000000E+009,-1.687124762877151E-001,-8.397400164022513E-001,-1.649217568371187E-001,-8.197302824129581E-001,-1.592587354958024E-001,-8.217289779325501E-001,-1.613812536001205E-001,-8.185588717460632E-001,
4.805000000000000E+009,-1.764008976221473E-001,-8.358346664198452E-001,-1.722584372258579E-001,-8.159571851474010E-001,-1.666109844322618E-001,-8.180373942887369E-001,-1.687384426593781E-001,-8.149516582489015E-001,
4.810000000000000E+009,-1.835584440872941E-001,-8.319899342156101E-001,-1.790490166719163E-001,-8.121893966026561E-001,-1.734173089428999E-001,-8.144199190115719E-001,-1.754428863525391E-001,-8.112303137779237E-001,
4.815000000000000E+009,-1.904771243751678E-001,-8.276135662709302E-001,-1.855543414158542E-001,-8.078418654930719E-001,-1.799728572692478E-001,-8.101188933222353E-001,-1.818855196237564E-001,-8.069138646125794E-001,
4.820000000000000E+009,-1.967022943445372E-001,-8.236498365127676E-001,-1.912002914568639E-001,-8.038842613354735E-001,-1.856707095333656E-001,-8.062921094758770E-001,-1.875042170286179E-001,-8.030717849731446E-001,
4.825000000000000E+009,-2.028884103430772E-001,-8.192461481541000E-001,-1.968606870449954E-001,-7.996599613003347E-001,-1.914337771028832E-001,-8.022122471026445E-001,-1.932004064321518E-001,-7.990811347961426E-001,
4.830000000000000E+009,-2.088333118846587E-001,-8.153002728123593E-001,-2.021181980758438E-001,-7.959500515869584E-001,-1.969198687563242E-001,-7.985161439033822E-001,-1.986447781324387E-001,-7.952510952949524E-001,
4.835000000000000E+009,-2.140270595373744E-001,-8.109508518827900E-001,-2.068873015979740E-001,-7.919505139017897E-001,-2.015275873629335E-001,-7.946486373278738E-001,-2.031582772731781E-001,-7.913213253021241E-001,
4.840000000000000E+009,-2.187518535223418E-001,-8.076562333533411E-001,-2.111353399565787E-001,-7.889796793655808E-001,-2.059396541804435E-001,-7.918137627961998E-001,-2.074054151773453E-001,-7.885843873023989E-001,
4.845000000000000E+009,-2.242669466618365E-001,-8.045826130516440E-001,-2.161992417104231E-001,-7.864050003950801E-001,-2.112443111936415E-001,-7.892671493251078E-001,-2.126755297183991E-001,-7.860123038291931E-001,
4.850000000000000E+009,-2.296935120368537E-001,-8.023841632430184E-001,-2.215804324329123E-001,-7.846734092122528E-001,-2.164544337176279E-001,-7.875528207249711E-001,-2.178935587406159E-001,-7.843043923377991E-001,
4.855000000000000E+009,-2.356312688033079E-001,-7.996089024577936E-001,-2.271669619683088E-001,-7.822434408260637E-001,-2.221348613450981E-001,-7.851150293957270E-001,-2.235260814428330E-001,-7.819313645362854E-001,
4.860000000000000E+009,-2.414108832799141E-001,-7.972783835287476E-001,-2.328586826404826E-001,-7.801025989023126E-001,-2.278245922416692E-001,-7.831000644155390E-001,-2.293617248535156E-001,-7.798900723457337E-001,
4.865000000000000E+009,-2.470888719898400E-001,-7.939892286659724E-001,-2.383266439133512E-001,-7.770293954097756E-001,-2.333704307504698E-001,-7.802262652370110E-001,-2.349022954702378E-001,-7.768062472343447E-001,
4.870000000000000E+009,-2.536957759092105E-001,-7.901906234293454E-001,-2.447440519642366E-001,-7.734713494604115E-001,-2.399530933459984E-001,-7.768058220824908E-001,-2.411844909191132E-001,-7.732535362243652E-001,
4.875000000000000E+009,-2.592680230741729E-001,-7.866588685708796E-001,-2.500376489222024E-001,-7.700881069431057E-001,-2.455531910955676E-001,-7.734851834408818E-001,-2.463789314031601E-001,-7.698722124099733E-001,
4.880000000000000E+009,-2.645173652801440E-001,-7.818650923462792E-001,-2.550339494398877E-001,-7.656802732910376E-001,-2.505346176136577E-001,-7.689252402563651E-001,-2.511081397533417E-001,-7.655044913291932E-001,
4.885000000000000E+009,-2.688239480965592E-001,-7.777835653816134E-001,-2.591572006949132E-001,-7.619008504636222E-001,-2.547298409371187E-001,-7.650934239459958E-001,-2.550433218479157E-001,-7.620288491249085E-001,
4.890000000000000E+009,-2.726710486275192E-001,-7.732834265307617E-001,-2.629530488920341E-001,-7.575765886749317E-001,-2.584576982623856E-001,-7.608321967825108E-001,-2.588002204895020E-001,-7.580437421798707E-001,
4.895000000000000E+009,-2.762265410458974E-001,-7.692784926778111E-001,-2.662884514408693E-001,-7.538670028581787E-001,-2.616439799413037E-001,-7.571509696706317E-001,-2.621758937835694E-001,-7.547056555747987E-001,
4.900000000000000E+009,-2.780790985563457E-001,-7.661508220461856E-001,-2.679924694424696E-001,-7.508418461329254E-001,-2.632863433751794E-001,-7.544234683257153E-001,-2.639365911483765E-001,-7.521930217742920E-001,
4.905000000000000E+009,-2.798317300531719E-001,-7.644045637207231E-001,-2.695409082618831E-001,-7.492828072102923E-001,-2.649893797573440E-001,-7.530876246554029E-001,-2.657376110553742E-001,-7.510282278060914E-001,
4.910000000000000E+009,-2.824878348545925E-001,-7.642718775228332E-001,-2.719573110576817E-001,-7.494701311751743E-001,-2.674441290819401E-001,-7.533954157275407E-001,-2.686120331287384E-001,-7.515146255493165E-001,
4.915000000000000E+009,-2.856245758070739E-001,-7.647532382025084E-001,-2.748657043413206E-001,-7.501179407803673E-001,-2.705711211757063E-001,-7.541842043457706E-001,-2.721929967403412E-001,-7.523948907852174E-001,
4.920000000000000E+009,-2.894466140232828E-001,-7.652593884931865E-001,-2.783929996251596E-001,-7.509008583747090E-001,-2.743456076836431E-001,-7.550986714029289E-001,-2.763141691684723E-001,-7.530412077903749E-001,
4.925000000000000E+009,-2.942121997874289E-001,-7.663770503739957E-001,-2.829902241654889E-001,-7.525597006276348E-001,-2.791575625092826E-001,-7.567209764746694E-001,-2.813150882720947E-001,-7.545492529869080E-001,
4.930000000000000E+009,-2.996098484129235E-001,-7.673883110026046E-001,-2.882926277064700E-001,-7.537709297630972E-001,-2.845810975611268E-001,-7.579827546915583E-001,-2.870274603366852E-001,-7.554848909378052E-001,
4.935000000000000E+009,-3.069330517494967E-001,-7.680912160034763E-001,-2.953780064234181E-001,-7.548392660102834E-001,-2.919147402825377E-001,-7.590953706393806E-001,-2.945765197277069E-001,-7.562098264694215E-001,
4.940000000000000E+009,-3.143982762634763E-001,-7.682408409356123E-001,-3.028107363169083E-001,-7.555434023594424E-001,-2.994877996856071E-001,-7.595982236373090E-001,-3.021627724170685E-001,-7.561527848243714E-001,
4.945000000000000E+009,-3.228567080825996E-001,-7.670940939102016E-001,-3.114264737900069E-001,-7.549586801549773E-001,-3.079708583363726E-001,-7.588170919254568E-001,-3.105339288711548E-001,-7.549115300178528E-001,
4.950000000000000E+009,-3.305820903166578E-001,-7.655195772346323E-001,-3.195003636297922E-001,-7.535523961967762E-001,-3.159624402462160E-001,-7.575781851352039E-001,-3.183030843734742E-001,-7.532811403274538E-001,
4.955000000000000E+009,-3.389934670245234E-001,-7.627934056236178E-001,-3.281443638998799E-001,-7.508654156858847E-001,-3.247213803356506E-001,-7.550547351995699E-001,-3.265617251396180E-001,-7.502843618392945E-001,
4.960000000000000E+009,-3.466016366521612E-001,-7.594958777670458E-001,-3.356624473839446E-001,-7.476151282800122E-001,-3.323572196437795E-001,-7.518470565726733E-001,-3.336882889270783E-001,-7.471096634864807E-001,
4.965000000000000E+009,-3.535053842215153E-001,-7.555425274069961E-001,-3.425918643221021E-001,-7.438273706687307E-001,-3.394617979480429E-001,-7.482049385660978E-001,-3.402780294418335E-001,-7.434340596199036E-001,
4.970000000000000E+009,-3.604571389444032E-001,-7.514097986817990E-001,-3.496538752641472E-001,-7.398527233467025E-001,-3.466534916029513E-001,-7.441124259576105E-001,-3.470684051513672E-001,-7.394547700881958E-001,
4.975000000000000E+009,-3.663960492969127E-001,-7.469749394233688E-001,-3.559044662469543E-001,-7.353706873899328E-001,-3.526506252965959E-001,-7.396032043808354E-001,-3.528784811496735E-001,-7.353078603744507E-001,
4.980000000000000E+009,-3.720940965013327E-001,-7.428667328539877E-001,-3.614411513842918E-001,-7.311087478615825E-001,-3.582698793120650E-001,-7.356331419812335E-001,-3.583319067955018E-001,-7.315461039543152E-001,
4.985000000000000E+009,-3.773754254331687E-001,-7.397272685582743E-001,-3.666682517593043E-001,-7.279409602327793E-001,-3.636206189236946E-001,-7.326718253450586E-001,-3.635649859905243E-001,-7.288285255432130E-001,
4.990000000000000E+009,-3.822668647852501E-001,-7.366997594197340E-001,-3.714614391809157E-001,-7.247948869737969E-001,-3.686820031127270E-001,-7.296499732982090E-001,-3.686196744441986E-001,-7.260880708694458E-001,
4.995000000000000E+009,-3.874836015066895E-001,-7.339586206035063E-001,-3.763406594449184E-001,-7.220478829021851E-001,-3.737468316236132E-001,-7.269635447710047E-001,-3.739012300968171E-001,-7.237425923347474E-001,
5.000000000000000E+009,-3.928978783614001E-001,-7.316056160257600E-001,-3.815465219980238E-001,-7.197714541068306E-001,-3.791973311230448E-001,-7.247168112530017E-001,-3.794829607009888E-001,-7.215571284294129E-001,
5.005000000000000E+009,-3.981675665087869E-001,-7.292193729700224E-001,-3.866063745091311E-001,-7.175893750938871E-001,-3.844811948172280E-001,-7.225035228460373E-001,-3.850040614604950E-001,-7.195053219795227E-001,
5.010000000000000E+009,-4.037797188348452E-001,-7.277511071463616E-001,-3.920952402882126E-001,-7.161873698212657E-001,-3.901130348138291E-001,-7.210893788773387E-001,-3.908894062042237E-001,-7.180331468582153E-001,
5.015000000000000E+009,-4.107000306197101E-001,-7.255299173115318E-001,-3.987466655886740E-001,-7.140382194610876E-001,-3.969305536912303E-001,-7.189379748755577E-001,-3.979091227054596E-001,-7.156782627105713E-001,
5.020000000000000E+009,-4.176400695997301E-001,-7.229463821828676E-001,-4.053959356693863E-001,-7.116688549428235E-001,-4.038593334900801E-001,-7.165059749936491E-001,-4.049748897552490E-001,-7.129336714744567E-001,
5.025000000000000E+009,-4.243437310320242E-001,-7.205837807356408E-001,-4.117590601795048E-001,-7.096888737057684E-001,-4.105388705313114E-001,-7.143508201377877E-001,-4.116083264350892E-001,-7.105819225311281E-001,
5.030000000000000E+009,-4.309466304529883E-001,-7.175191884773935E-001,-4.183943944227155E-001,-7.070067545562054E-001,-4.172892258321089E-001,-7.114177257731178E-001,-4.181980490684510E-001,-7.075584411621094E-001,
5.035000000000000E+009,-4.370531698246546E-001,-7.148367413493144E-001,-4.245659124439436E-001,-7.044989732159125E-001,-4.234770430944596E-001,-7.086787553490602E-001,-4.243216633796693E-001,-7.047055006027223E-001,
5.040000000000000E+009,-4.438481901651062E-001,-7.118123752352835E-001,-4.314436662687841E-001,-7.015501847752738E-001,-4.302572268163524E-001,-7.056480739177647E-001,-4.310382902622224E-001,-7.015389800071716E-001,
5.045000000000000E+009,-4.510315404706019E-001,-7.090794598137696E-001,-4.385129094893288E-001,-6.988445299668851E-001,-4.373255263904735E-001,-7.030513923530521E-001,-4.381800830364228E-001,-6.987050652503968E-001,
5.050000000000000E+009,-4.582802113231992E-001,-7.054908539959595E-001,-4.457305211541413E-001,-6.954303855454941E-001,-4.446624585968995E-001,-6.994988973585374E-001,-4.453072428703309E-001,-6.949768185615539E-001,
5.055000000000000E+009,-4.656356934780725E-001,-7.021574597111352E-001,-4.529109375694880E-001,-6.922324090465762E-001,-4.519719287558683E-001,-6.961814136114982E-001,-4.523668229579926E-001,-6.914767742156982E-001,
5.060000000000000E+009,-4.733067438593523E-001,-6.982575878063881E-001,-4.602781636118205E-001,-6.884349259310495E-001,-4.594272944671260E-001,-6.923050758665202E-001,-4.595684468746186E-001,-6.875027656555177E-001,
5.065000000000000E+009,-4.804224613179863E-001,-6.927403778957034E-001,-4.673740770151396E-001,-6.834236417790189E-001,-4.665495019893927E-001,-6.869643467111033E-001,-4.664378225803376E-001,-6.822382807731628E-001,
5.070000000000000E+009,-4.867350613728602E-001,-6.876129167603917E-001,-4.739210490462552E-001,-6.784003859604265E-001,-4.728818863224410E-001,-6.818279325468200E-001,-4.728344619274140E-001,-6.770980834960938E-001,
5.075000000000000E+009,-4.933822384297719E-001,-6.822923872300155E-001,-4.806499508563705E-001,-6.730911774627166E-001,-4.795105747976877E-001,-6.766409743812585E-001,-4.790499806404114E-001,-6.717920660972596E-001,
5.080000000000000E+009,-4.994343117948266E-001,-6.760227837056901E-001,-4.867332958605117E-001,-6.667484219411430E-001,-4.854641807747565E-001,-6.702621665389345E-001,-4.847260594367981E-001,-6.654371857643128E-001,
5.085000000000000E+009,-5.046121294775510E-001,-6.698391629703848E-001,-4.919757870235622E-001,-6.606247061214270E-001,-4.905905624099333E-001,-6.642803062433431E-001,-4.895890712738037E-001,-6.594773173332215E-001,
5.090000000000000E+009,-5.103458799024633E-001,-6.641148691278596E-001,-4.975914364101084E-001,-6.547252387158937E-001,-4.962540121506633E-001,-6.585335724338968E-001,-4.950372576713563E-001,-6.539300918579102E-001,
5.095000000000000E+009,-5.141038619742204E-001,-6.583972778678149E-001,-5.011248506959609E-001,-6.490384105805005E-001,-4.999092370588996E-001,-6.527393703738165E-001,-4.984159409999848E-001,-6.483155608177186E-001,
5.100000000000000E+009,-5.189923010687091E-001,-6.526560501323755E-001,-5.057975475890320E-001,-6.431689420335451E-001,-5.046231303560685E-001,-6.470225444722311E-001,-5.029089927673340E-001,-6.428264021873474E-001,
5.105000000000000E+009,-5.221430489247024E-001,-6.468423968513627E-001,-5.086047951948172E-001,-6.374795523277685E-001,-5.074571134959235E-001,-6.414647965806708E-001,-5.055299282073975E-001,-6.375698566436767E-001,
5.110000000000000E+009,-5.260058949134588E-001,-6.417778783740604E-001,-5.122776570888947E-001,-6.326348804724492E-001,-5.111875635690033E-001,-6.366437210510257E-001,-5.092613220214843E-001,-6.332354545593263E-001,
5.115000000000000E+009,-5.302666665420435E-001,-6.375680244984379E-001,-5.162857886916296E-001,-6.284255101910059E-001,-5.153463670708398E-001,-6.324598101372155E-001,-5.136240005493165E-001,-6.294671654701233E-001,
5.120000000000000E+009,-5.338232301456495E-001,-6.339681577994855E-001,-5.195542422963089E-001,-6.249711598664287E-001,-5.186710200523781E-001,-6.289694538836480E-001,-5.171582221984863E-001,-6.261342048645020E-001,
5.125000000000000E+009,-5.388346057633064E-001,-6.298140779750109E-001,-5.242507320314678E-001,-6.210613484737450E-001,-5.233883807766938E-001,-6.251893996109421E-001,-5.221284747123719E-001,-6.223856091499329E-001,
5.130000000000000E+009,-5.429183705947036E-001,-6.264203169889683E-001,-5.279920846964236E-001,-6.178014857765334E-001,-5.274216551586393E-001,-6.220328184046997E-001,-5.263961791992188E-001,-6.193428039550781E-001,
5.135000000000000E+009,-5.480559776941704E-001,-6.227850033318367E-001,-5.328191204107237E-001,-6.143993199069106E-001,-5.324361142609764E-001,-6.186436111370167E-001,-5.316626667976380E-001,-6.159832119941712E-001,
5.140000000000000E+009,-5.533336940969852E-001,-6.188583923773919E-001,-5.377490107040002E-001,-6.110173935005485E-001,-5.376905754979527E-001,-6.149947107960775E-001,-5.370534896850586E-001,-6.121327877044678E-001,
5.145000000000000E+009,-5.586112387069113E-001,-6.156260654244385E-001,-5.429216816702831E-001,-6.082733115465053E-001,-5.428578787045147E-001,-6.120751989825499E-001,-5.424869060516357E-001,-6.090859889984130E-001,
5.150000000000000E+009,-5.642115551119458E-001,-6.124833561655413E-001,-5.485189402898798E-001,-6.054489180784148E-001,-5.484655286508080E-001,-6.092344876300602E-001,-5.481602549552918E-001,-6.059772372245789E-001,
5.155000000000000E+009,-5.700922684750096E-001,-6.084681534967755E-001,-5.541891176926845E-001,-6.017444011983605E-001,-5.543209362446024E-001,-6.054156567066981E-001,-5.539890646934509E-001,-6.019365191459656E-001,
5.160000000000000E+009,-5.756945576056818E-001,-6.042222391943802E-001,-5.597437169119999E-001,-5.978920548784011E-001,-5.600347413722164E-001,-6.013819293563487E-001,-5.595490574836731E-001,-5.979021906852723E-001,
5.165000000000000E+009,-5.813911525186113E-001,-5.999504013701242E-001,-5.654051984402012E-001,-5.940076048990980E-001,-5.657339266874086E-001,-5.972803171817104E-001,-5.652985811233521E-001,-5.937674164772034E-001,
5.170000000000000E+009,-5.871011615443802E-001,-5.951461269744165E-001,-5.712443775226116E-001,-5.896483681097591E-001,-5.714188017000312E-001,-5.927002982363391E-001,-5.710078597068786E-001,-5.890807032585145E-001,
5.175000000000000E+009,-5.920388157215816E-001,-5.910609902668156E-001,-5.763126503844909E-001,-5.857255073323944E-001,-5.764188225941130E-001,-5.888944351638337E-001,-5.761753797531128E-001,-5.850716471672058E-001,
5.180000000000000E+009,-5.968817246635652E-001,-5.868338477251506E-001,-5.811876937062235E-001,-5.817086197038170E-001,-5.813732871590716E-001,-5.848671314476216E-001,-5.810428619384767E-001,-5.806541204452514E-001,
5.185000000000000E+009,-6.026137568382284E-001,-5.831067254904112E-001,-5.868829774543384E-001,-5.782176890211310E-001,-5.871921061986206E-001,-5.813281912909318E-001,-5.865451216697694E-001,-5.769150972366334E-001,
5.190000000000000E+009,-6.086662326708506E-001,-5.789914234446820E-001,-5.928993022710606E-001,-5.743428515274557E-001,-5.933155231622560E-001,-5.772564875287924E-001,-5.924213290214540E-001,-5.726498246192933E-001,
5.195000000000000E+009,-6.144812285408122E-001,-5.751236121627856E-001,-5.988689422662831E-001,-5.706946970276280E-001,-5.992121163595251E-001,-5.734344644211438E-001,-5.980712056159974E-001,-5.686743617057801E-001,
5.200000000000000E+009,-6.212839302761858E-001,-5.695833592394659E-001,-6.056321677497739E-001,-5.653432254264880E-001,-6.059575386789015E-001,-5.678893114570461E-001,-6.045597434043885E-001,-5.631147146224976E-001,
5.205000000000000E+009,-6.275329750362972E-001,-5.637598191942412E-001,-6.120188614284116E-001,-5.596770471160033E-001,-6.121026040972064E-001,-5.622643012672373E-001,-6.103065848350525E-001,-5.574330091476440E-001,
5.210000000000000E+009,-6.339104512336740E-001,-5.577208662060981E-001,-6.183841793036944E-001,-5.537120219098409E-001,-6.185871622751390E-001,-5.564057603828498E-001,-6.163883924484254E-001,-5.516223192214966E-001,
5.215000000000000E+009,-6.392964277211739E-001,-5.509014885802288E-001,-6.236365268639736E-001,-5.471600484603638E-001,-6.239181465765554E-001,-5.496319821927592E-001,-6.214898467063904E-001,-5.450183868408203E-001,
5.220000000000000E+009,-6.444159134486591E-001,-5.442699097007712E-001,-6.289222813927823E-001,-5.408025167809168E-001,-6.290397798123282E-001,-5.431576279372375E-001,-6.263384103775025E-001,-5.387461900711059E-001,
5.225000000000000E+009,-6.492613710987102E-001,-5.373590416877940E-001,-6.339498641441008E-001,-5.339731236631624E-001,-6.339230743102979E-001,-5.363099397802862E-001,-6.310984134674073E-001,-5.321536302566529E-001,
5.230000000000000E+009,-6.545297063649332E-001,-5.306085939250732E-001,-6.392513353778293E-001,-5.272429846440564E-001,-6.391636783216299E-001,-5.296066768333398E-001,-6.361449241638184E-001,-5.257027983665467E-001,
5.235000000000000E+009,-6.588275089952704E-001,-5.237970352382908E-001,-6.435279583942799E-001,-5.203793042303959E-001,-6.433228240695005E-001,-5.227983467837353E-001,-6.402430772781373E-001,-5.190998435020446E-001,
5.240000000000000E+009,-6.627574218645427E-001,-5.161946195591973E-001,-6.475862586258223E-001,-5.129584748108851E-001,-6.472239983336318E-001,-5.155959281041866E-001,-6.441072940826417E-001,-5.121639013290406E-001,
5.245000000000000E+009,-6.659129008089485E-001,-5.102339741631519E-001,-6.507266654593555E-001,-5.068453397770915E-001,-6.505096732172397E-001,-5.095201105321771E-001,-6.473241686820985E-001,-5.064442515373231E-001,
5.250000000000000E+009,-6.701810534561068E-001,-5.040517191414828E-001,-6.547167696576590E-001,-5.004074814719230E-001,-6.546501004136212E-001,-5.031774426994845E-001,-6.516149759292603E-001,-5.002974033355714E-001,
5.255000000000000E+009,-6.737660126072693E-001,-4.979471604046414E-001,-6.578400142364742E-001,-4.943502904287039E-001,-6.577731795566062E-001,-4.971225970915194E-001,-6.549901008605957E-001,-4.943572640419007E-001,
5.260000000000000E+009,-6.770039943019032E-001,-4.923221328504954E-001,-6.606692229053863E-001,-4.887814493835702E-001,-6.605875809749160E-001,-4.916190952302284E-001,-6.579134583473206E-001,-4.889450132846832E-001,
5.265000000000000E+009,-6.806577005923905E-001,-4.868697504981595E-001,-6.637649633956432E-001,-4.837451056709852E-001,-6.640117860052200E-001,-4.866460202505371E-001,-6.613397717475892E-001,-4.839114546775818E-001,
5.270000000000000E+009,-6.845356944158143E-001,-4.817560183462923E-001,-6.673004055197340E-001,-4.790393933315628E-001,-6.676514732368108E-001,-4.818037920907908E-001,-6.651778817176820E-001,-4.790113270282745E-001,
5.275000000000000E+009,-6.886185272313119E-001,-4.771472305320895E-001,-6.711865086610707E-001,-4.749080103493767E-001,-6.715942275045987E-001,-4.776182096953104E-001,-6.691466689109803E-001,-4.748895823955536E-001,
5.280000000000000E+009,-6.930246202798635E-001,-4.718218365256143E-001,-6.755037936354961E-001,-4.700410669597320E-001,-6.759378632210753E-001,-4.725752447985072E-001,-6.735391497612000E-001,-4.696750342845917E-001,
5.285000000000000E+009,-6.976615333606621E-001,-4.664601810860897E-001,-6.799407694888064E-001,-4.650574263347809E-001,-6.804122765712307E-001,-4.675385323834267E-001,-6.780176520347595E-001,-4.645888805389404E-001,
5.290000000000000E+009,-7.034880569976756E-001,-4.604994870239230E-001,-6.853791454042942E-001,-4.597225307989415E-001,-6.859957357144008E-001,-4.620327003188874E-001,-6.836300492286682E-001,-4.590111255645752E-001,
5.295000000000000E+009,-7.082185661992659E-001,-4.544404957422482E-001,-6.901926491152455E-001,-4.543449054621334E-001,-6.907019839568429E-001,-4.564425335354474E-001,-6.882593750953674E-001,-4.532980382442475E-001,
5.300000000000000E+009,-7.125293326877715E-001,-4.473422242978669E-001,-6.944898449873203E-001,-4.478484736002485E-001,-6.949887258112901E-001,-4.497823766403843E-001,-6.924172878265381E-001,-4.464902579784394E-001,
5.305000000000000E+009,-7.171746996230267E-001,-4.412433927598349E-001,-6.992877744740029E-001,-4.422342027236489E-001,-6.996781879574235E-001,-4.441751911808052E-001,-6.968761682510377E-001,-4.407758355140686E-001,
5.310000000000000E+009,-7.215522616292660E-001,-4.348530836722677E-001,-7.036238980557769E-001,-4.362336388133398E-001,-7.041561004224701E-001,-4.381688274040317E-001,-7.011379361152649E-001,-4.346366763114929E-001,
5.315000000000000E+009,-7.259328201642781E-001,-4.281078208294868E-001,-7.080707262180470E-001,-4.301029803425412E-001,-7.085741766305753E-001,-4.318200253388012E-001,-7.051806211471559E-001,-4.283430933952332E-001,
5.320000000000000E+009,-7.304213990911284E-001,-4.203591892263014E-001,-7.125762282888548E-001,-4.229532932178849E-001,-7.130283178096337E-001,-4.244870024716698E-001,-7.094598412513733E-001,-4.211451530456543E-001,
5.325000000000000E+009,-7.338059828253694E-001,-4.124905697730932E-001,-7.161808490173274E-001,-4.157692282263951E-001,-7.165107632940025E-001,-4.170921149405900E-001,-7.127139091491699E-001,-4.139190971851349E-001,
5.330000000000000E+009,-7.371134007760477E-001,-4.054023257230823E-001,-7.198163486218976E-001,-4.090802624830250E-001,-7.199067813419606E-001,-4.103490399874560E-001,-7.159531116485596E-001,-4.072623074054719E-001,
5.335000000000000E+009,-7.405834443395303E-001,-3.974616816282435E-001,-7.234672136983037E-001,-4.015727791749154E-001,-7.233236385560562E-001,-4.028039912988171E-001,-7.192555546760560E-001,-3.999629139900208E-001,
5.340000000000000E+009,-7.435041174641349E-001,-3.894449815484712E-001,-7.265148875392758E-001,-3.941878014492625E-001,-7.262890823041265E-001,-3.953128111680810E-001,-7.218922495841981E-001,-3.927003324031830E-001,
5.345000000000000E+009,-7.452310390503949E-001,-3.817635945629693E-001,-7.286851753068274E-001,-3.869574249187210E-001,-7.281865722542655E-001,-3.880978354480770E-001,-7.235901832580567E-001,-3.858541905879975E-001,
5.350000000000000E+009,-7.475053072116445E-001,-3.746011013396630E-001,-7.311230306205019E-001,-3.800990911905709E-001,-7.305353217131019E-001,-3.814308067145070E-001,-7.259682178497315E-001,-3.795248150825502E-001,
5.355000000000000E+009,-7.493816757451366E-001,-3.668401450854707E-001,-7.331656842308290E-001,-3.729479628893290E-001,-7.325791113731612E-001,-3.742537513432486E-001,-7.279235839843751E-001,-3.726138889789582E-001,
5.360000000000000E+009,-7.508701280979923E-001,-3.591338384539254E-001,-7.349867596387756E-001,-3.656895787714963E-001,-7.342709145433670E-001,-3.671136334902364E-001,-7.296044111251832E-001,-3.659330248832703E-001,
5.365000000000000E+009,-7.517938902619680E-001,-3.529268786188299E-001,-7.361079506902067E-001,-3.599118707703294E-001,-7.351980612888087E-001,-3.615070603946018E-001,-7.308354735374452E-001,-3.605510771274567E-001,
5.370000000000000E+009,-7.534496343539350E-001,-3.461828620771571E-001,-7.379859392960448E-001,-3.537590462628864E-001,-7.370727483439736E-001,-3.555035767019386E-001,-7.329305768013000E-001,-3.548155367374420E-001,
5.375000000000000E+009,-7.552445941754752E-001,-3.405842828766455E-001,-7.399778012891864E-001,-3.487472257387396E-001,-7.391257722277743E-001,-3.506216184626705E-001,-7.352817416191102E-001,-3.502210617065430E-001,
5.380000000000000E+009,-7.574483500420393E-001,-3.352750110337350E-001,-7.423499376657253E-001,-3.441115822095236E-001,-7.416691132513068E-001,-3.460288239872819E-001,-7.382014513015748E-001,-3.456467092037201E-001,
5.385000000000000E+009,-7.605044066655707E-001,-3.292092691669859E-001,-7.456828846033152E-001,-3.388756743970715E-001,-7.450482262629090E-001,-3.406447851759416E-001,-7.417829513549805E-001,-3.401762783527375E-001,
5.390000000000000E+009,-7.632137914123287E-001,-3.233836368790529E-001,-7.489634050429073E-001,-3.339049866117665E-001,-7.481404117135277E-001,-3.356845472513719E-001,-7.450892329216005E-001,-3.350282788276673E-001,
5.395000000000000E+009,-7.665882136986091E-001,-3.175994178250492E-001,-7.527835550519246E-001,-3.289227328837905E-001,-7.521229812793291E-001,-3.306609169484559E-001,-7.489790320396425E-001,-3.299518048763275E-001,
5.400000000000000E+009,-7.705419023757388E-001,-3.105306580711971E-001,-7.573900633209092E-001,-3.228515865768336E-001,-7.566223731023509E-001,-3.245373023882134E-001,-7.534990906715394E-001,-3.237030625343323E-001,
5.405000000000000E+009,-7.737875551390709E-001,-3.038969226318211E-001,-7.612881301422704E-001,-3.170963299342381E-001,-7.603890806466634E-001,-3.188000319016474E-001,-7.572403192520143E-001,-3.179239392280579E-001,
5.410000000000000E+009,-7.773932887794834E-001,-2.968231934401763E-001,-7.655839674421191E-001,-3.110230058815962E-001,-7.646778149198124E-001,-3.127928112261432E-001,-7.615682840347291E-001,-3.119593203067780E-001,
