% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:Trc14_S11,im:Trc14_S11,
1.250000000000000E+009,-4.367424779874837E-001,-8.584011419908670E-001,-1.643400085368525E-001,9.533836835174782E-002,
1.255000000000000E+009,-4.494486004656291E-001,-8.531177563564433E-001,-1.601708609846301E-001,9.577643042911994E-002,
1.260000000000000E+009,-4.613269423687304E-001,-8.479200919588236E-001,-1.548646346112188E-001,9.605459130459920E-002,
1.265000000000000E+009,-4.721122969573146E-001,-8.424264119919761E-001,-1.518966161001530E-001,9.767101426070193E-002,
1.270000000000000E+009,-4.820173240901158E-001,-8.375143983025588E-001,-1.481643800061094E-001,9.961652400754963E-002,
1.275000000000000E+009,-4.915451880007924E-001,-8.322849176688596E-001,-1.440287638495001E-001,1.004419736102751E-001,
1.280000000000000E+009,-5.006428742704775E-001,-8.273652269620831E-001,-1.394722339153113E-001,1.031054480734164E-001,
1.285000000000000E+009,-5.091653297460255E-001,-8.224381439277779E-001,-1.352061541042367E-001,1.049191499292448E-001,
1.290000000000000E+009,-5.177683231250757E-001,-8.172909056651602E-001,-1.308151653514633E-001,1.069532237283263E-001,
1.295000000000000E+009,-5.260673489217759E-001,-8.120636646636464E-001,-1.267051909471017E-001,1.072347255838036E-001,
1.300000000000000E+009,-5.335040000694216E-001,-8.068172641119257E-001,-1.226090282196224E-001,1.095253901136270E-001,
1.305000000000000E+009,-5.411221475936774E-001,-8.017130209833933E-001,-1.176185348723459E-001,1.105909519934701E-001,
1.310000000000000E+009,-5.484147296679726E-001,-7.967213088676199E-001,-1.139070936923725E-001,1.115650836297905E-001,
1.315000000000000E+009,-5.557296610786319E-001,-7.920003937460155E-001,-1.097871244926707E-001,1.118267359549245E-001,
1.320000000000000E+009,-5.632190407562570E-001,-7.872747566265959E-001,-1.057884228120689E-001,1.121460156924014E-001,
1.325000000000000E+009,-5.706996774400124E-001,-7.824748786865708E-001,-1.029323336491138E-001,1.115121336575726E-001,
1.330000000000000E+009,-5.785878835215353E-001,-7.774311898475214E-001,-9.987422584129435E-002,1.117162066018204E-001,
1.335000000000000E+009,-5.856686231979198E-001,-7.721751840594735E-001,-9.846536326390745E-002,1.112283684545870E-001,
1.340000000000000E+009,-5.929144034859157E-001,-7.670208466750039E-001,-9.715734629998771E-002,1.106948334739765E-001,
1.345000000000000E+009,-5.998815918413932E-001,-7.616052177587649E-001,-9.586924177552474E-002,1.097392479739021E-001,
1.350000000000000E+009,-6.067742363604781E-001,-7.561774380799695E-001,-9.561640512605150E-002,1.091335862559508E-001,
1.355000000000000E+009,-6.136686086417917E-001,-7.509413185627498E-001,-9.447034901295212E-002,1.089841238706912E-001,
1.360000000000000E+009,-6.209451610175796E-001,-7.456176186258428E-001,-9.556861780557006E-002,1.081075358157243E-001,
1.365000000000000E+009,-6.279611536121269E-001,-7.402030538411960E-001,-9.526866008138556E-002,1.086851662552270E-001,
1.370000000000000E+009,-6.352087732123970E-001,-7.344961076091681E-001,-9.451420737842040E-002,1.099315925752832E-001,
1.375000000000000E+009,-6.420142069825401E-001,-7.286538792366513E-001,-9.394158068076047E-002,1.093974110354272E-001,
1.380000000000000E+009,-6.489517259772989E-001,-7.225449887210365E-001,-9.329940048345180E-002,1.108391754396243E-001,
1.385000000000000E+009,-6.557754004328551E-001,-7.158222661514440E-001,-9.247942917334770E-002,1.117817613813776E-001,
1.390000000000000E+009,-6.622698601622125E-001,-7.093351642771189E-001,-9.139662427995479E-002,1.123090578794558E-001,
1.395000000000000E+009,-6.688807145991882E-001,-7.027915103134959E-001,-8.946564441046363E-002,1.132027818577916E-001,
1.400000000000000E+009,-6.753777016901580E-001,-6.963452071655643E-001,-8.705128804919372E-002,1.141632481564947E-001,
1.405000000000000E+009,-6.819156186797786E-001,-6.895760122864836E-001,-8.538512642992660E-002,1.147853565893756E-001,
1.410000000000000E+009,-6.885445350386494E-001,-6.830704175894184E-001,-8.334768969229012E-002,1.155828576497240E-001,
1.415000000000000E+009,-6.948899710131863E-001,-6.766240705971367E-001,-8.170533195683025E-002,1.163593679000433E-001,
1.420000000000000E+009,-7.009577249490291E-001,-6.700559940025600E-001,-7.905081576486608E-002,1.178558928835699E-001,
1.425000000000000E+009,-7.073724076529979E-001,-6.634587518013417E-001,-7.688325361925050E-002,1.180146604859813E-001,
1.430000000000000E+009,-7.128963088022849E-001,-6.570922455418535E-001,-7.408974919655845E-002,1.187542854563518E-001,
1.435000000000000E+009,-7.184844426547559E-001,-6.502166742575601E-001,-7.238783958169734E-002,1.202076010640762E-001,
1.440000000000000E+009,-7.242220060913133E-001,-6.442612367274155E-001,-6.932387414673198E-002,1.215643816257394E-001,
1.445000000000000E+009,-7.299458111517544E-001,-6.379489035299595E-001,-6.657280606966677E-002,1.222596811100492E-001,
1.450000000000000E+009,-7.358000202067296E-001,-6.315963343886873E-001,-6.404272146535404E-002,1.230310799923935E-001,
1.455000000000000E+009,-7.416109458606217E-001,-6.252804105352601E-001,-6.128855844452676E-002,1.232243308637643E-001,
1.460000000000000E+009,-7.471201718433205E-001,-6.188344591332716E-001,-5.944493275695230E-002,1.217867523747400E-001,
1.465000000000000E+009,-7.520860706945188E-001,-6.125616452177510E-001,-5.719796773872780E-002,1.223718782257054E-001,
1.470000000000000E+009,-7.573112393001640E-001,-6.061699643659938E-001,-5.618120999456114E-002,1.215858941784590E-001,
1.475000000000000E+009,-7.625476039141264E-001,-5.995078699025513E-001,-5.517485979188466E-002,1.208770996186648E-001,
1.480000000000000E+009,-7.680485891762131E-001,-5.929511713199998E-001,-5.440838648655794E-002,1.192820504500880E-001,
1.485000000000000E+009,-7.731712669174717E-001,-5.859160646842740E-001,-5.434016423187908E-002,1.183357591140469E-001,
1.490000000000000E+009,-7.784675532845966E-001,-5.792799540627188E-001,-5.450046126183246E-002,1.170321771114861E-001,
1.495000000000000E+009,-7.834621290098406E-001,-5.723394856685596E-001,-5.556775375101870E-002,1.170036496537989E-001,
1.500000000000000E+009,-7.886287208998076E-001,-5.655437976398217E-001,-5.556676371747764E-002,1.163551655907567E-001,
1.505000000000000E+009,-7.937771573585397E-001,-5.587507461326914E-001,-5.536852445281724E-002,1.164299402217502E-001,
1.510000000000000E+009,-7.988436587572037E-001,-5.518522634669218E-001,-5.551067589876953E-002,1.171180046187635E-001,
1.515000000000000E+009,-8.036177053051437E-001,-5.448133380545559E-001,-5.561188496482079E-002,1.186903412472824E-001,
1.520000000000000E+009,-8.085495357896689E-001,-5.378211898845566E-001,-5.459232514837983E-002,1.191735525714750E-001,
1.525000000000000E+009,-8.130338133564106E-001,-5.309732434651717E-001,-5.264494160907104E-002,1.199461214458527E-001,
