% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_1diverso_S21,im:cap1_copo2_0_1diverso_S21,re:cap1_copo2_0_1diverso_tam_S21,im:cap1_copo2_0_1diverso_tam_S21,re:cap1_copo2_0_1azul_S21,im:cap1_copo2_0_1azul_S21,
3.460000000000000E+009,7.693349413577160E-001,5.363902982883133E-001,7.644608859949055E-001,5.417359040336487E-001,7.702729773950671E-001,5.337338441340975E-001,7.694537919560269E-001,5.361520253909897E-001,
3.465000000000000E+009,7.755532487734665E-001,5.289891934534365E-001,7.715271585462997E-001,5.343461170800099E-001,7.763668322502765E-001,5.263517208342562E-001,7.756955834306125E-001,5.289230154472013E-001,
3.470000000000000E+009,7.817649860149361E-001,5.204881853135698E-001,7.784672806085815E-001,5.257876929486944E-001,7.824070634647855E-001,5.178301297135397E-001,7.818225291682097E-001,5.204577312118346E-001,
3.475000000000000E+009,7.882347565269301E-001,5.129014660315818E-001,7.856764214486716E-001,5.177856241050235E-001,7.887611900666793E-001,5.101477848537458E-001,7.883170968041660E-001,5.128621960897944E-001,
3.480000000000000E+009,7.931221180219636E-001,5.040317388347624E-001,7.911826033387852E-001,5.085638225554481E-001,7.935621799099956E-001,5.012194830267216E-001,7.932455864244485E-001,5.040308531681537E-001,
3.485000000000000E+009,7.993123500787358E-001,4.957038819671502E-001,7.978774783362677E-001,5.000772422714379E-001,7.996732055594682E-001,4.929150812845710E-001,7.994167620006982E-001,4.957771349674588E-001,
3.490000000000000E+009,8.040908321873569E-001,4.880884680900409E-001,8.030745580805989E-001,4.921102431823872E-001,8.044054113652683E-001,4.852364052619699E-001,8.041020538674640E-001,4.881010225867053E-001,
3.495000000000000E+009,8.092840092272974E-001,4.805713275068398E-001,8.086510857157808E-001,4.840376666177594E-001,8.095106221733387E-001,4.775699091272064E-001,8.093266087879805E-001,4.804390224485755E-001,
3.500000000000000E+009,8.145443325728630E-001,4.721025735254220E-001,8.141636541617463E-001,4.754019205764100E-001,8.147427542318522E-001,4.690877539451981E-001,8.145942528473222E-001,4.720864738752623E-001,
3.505000000000000E+009,8.194852079935062E-001,4.639136206314747E-001,8.192343650367895E-001,4.668873271105182E-001,8.196443679725974E-001,4.607287114073080E-001,8.195149659182529E-001,4.639365469238403E-001,
3.510000000000000E+009,8.245045797799435E-001,4.556506755884420E-001,8.243909037218054E-001,4.583097743970906E-001,8.245524569421128E-001,4.523202421852767E-001,8.246185315046100E-001,4.555518636322214E-001,
3.515000000000000E+009,8.295180944361411E-001,4.477493675784769E-001,8.295041870578402E-001,4.503791665476031E-001,8.293918472422323E-001,4.444295991279146E-001,8.295662059338638E-001,4.476841475944342E-001,
3.520000000000000E+009,8.342298974722616E-001,4.399898069489102E-001,8.342161109310404E-001,4.424967329339142E-001,8.340795333384886E-001,4.366241925201900E-001,8.343007578784303E-001,4.399210659578356E-001,
3.525000000000000E+009,8.384572504495407E-001,4.310991026220001E-001,8.384631562147085E-001,4.334679488946546E-001,8.381604454538320E-001,4.276629261989253E-001,8.384897514673284E-001,4.310602817166555E-001,
3.530000000000000E+009,8.427518567121702E-001,4.226148158727850E-001,8.428249013561868E-001,4.250202440938556E-001,8.422551018449873E-001,4.191733412362260E-001,8.427547946176149E-001,4.225711026924174E-001,
3.535000000000000E+009,8.469312103624224E-001,4.150927799346671E-001,8.471343891674800E-001,4.175330885219425E-001,8.463896061491382E-001,4.115941211200282E-001,8.470119510329016E-001,4.150329266946829E-001,
3.540000000000000E+009,8.504879447432091E-001,4.066423563941518E-001,8.507939650160653E-001,4.090699344176993E-001,8.498249807840856E-001,4.031883343043672E-001,8.505113484170648E-001,4.066573845060252E-001,
3.545000000000000E+009,8.549010898818900E-001,3.982574478742754E-001,8.553075437845131E-001,4.006026613689114E-001,8.541899638751017E-001,3.948518305753300E-001,8.548967141819601E-001,3.982928488558335E-001,
3.550000000000000E+009,8.580882155796703E-001,3.900375271181440E-001,8.586753663535006E-001,3.925436789588556E-001,8.572897447801752E-001,3.866351239317615E-001,8.580736158687479E-001,3.901022196732952E-001,
3.555000000000000E+009,8.612970360374608E-001,3.819996503355828E-001,8.620420484149134E-001,3.842978068558092E-001,8.603611769307332E-001,3.785253239652688E-001,8.612501694628009E-001,3.820468230198102E-001,
3.560000000000000E+009,8.649971361727565E-001,3.732060415610027E-001,8.658562130063972E-001,3.753649382957108E-001,8.639303415365925E-001,3.696200006852811E-001,8.649771087639883E-001,3.731507146317118E-001,
3.565000000000000E+009,8.684174693344713E-001,3.652199108900368E-001,8.693863216528913E-001,3.674755437676724E-001,8.672476973907968E-001,3.617245703994821E-001,8.684575375814629E-001,3.651483756601322E-001,
3.570000000000000E+009,8.711321117636208E-001,3.569571343853831E-001,8.722128020684414E-001,3.592176858637738E-001,8.699335480698627E-001,3.535086741755845E-001,8.711172884436498E-001,3.569338284258931E-001,
3.575000000000000E+009,8.742315886037233E-001,3.484988451672601E-001,8.753416414019651E-001,3.505971941557829E-001,8.728883559832296E-001,3.449727933672854E-001,8.741738906669236E-001,3.483675339054378E-001,
3.580000000000000E+009,8.767424357380056E-001,3.402447049746080E-001,8.778391629409067E-001,3.424464762293519E-001,8.752774787693733E-001,3.368457912768938E-001,8.766557717768302E-001,3.401509514183012E-001,
3.585000000000000E+009,8.795826041074174E-001,3.319889001322171E-001,8.808078921538407E-001,3.344596219539229E-001,8.780763144643733E-001,3.287331831077878E-001,8.795504815278333E-001,3.320087865895767E-001,
3.590000000000000E+009,8.825172360697223E-001,3.236984544830825E-001,8.838393664737481E-001,3.261687034597985E-001,8.809617156321290E-001,3.203146100713070E-001,8.824572429818873E-001,3.235950077009512E-001,
3.595000000000000E+009,8.847064995256488E-001,3.163873028915427E-001,8.862780794228853E-001,3.190793471016593E-001,8.830447066646948E-001,3.131559536307905E-001,8.846212046213767E-001,3.163938520977219E-001,
3.600000000000000E+009,8.867408036670582E-001,3.071963048056881E-001,8.886051568446662E-001,3.101763365436825E-001,8.849840090348007E-001,3.040234576864802E-001,8.867015887839892E-001,3.073187247324030E-001,
3.605000000000000E+009,8.894720705108962E-001,2.993648898227216E-001,8.918444734861639E-001,3.023709871515706E-001,8.876929187379212E-001,2.962975990289984E-001,8.894566117422984E-001,2.995392645008806E-001,
3.610000000000000E+009,8.911440415078450E-001,2.917569609635556E-001,8.940057026963463E-001,2.946406530187875E-001,8.893327801404367E-001,2.886223714650162E-001,8.911472672704972E-001,2.918062956926419E-001,
3.615000000000000E+009,8.924602659070706E-001,2.839894243383302E-001,8.959146687214925E-001,2.868465276417161E-001,8.905535206141622E-001,2.809906599469479E-001,8.924059605660617E-001,2.840588092502138E-001,
3.620000000000000E+009,8.950898907464782E-001,2.762155706197627E-001,8.990796543667254E-001,2.785347248184642E-001,8.932384813455863E-001,2.731246631730215E-001,8.951019160909151E-001,2.762009116021095E-001,
3.625000000000000E+009,8.978234444057303E-001,2.686795221933528E-001,9.023107728494995E-001,2.703927312002722E-001,8.959806990539222E-001,2.656455962881711E-001,8.977780670599612E-001,2.685980572073424E-001,
3.630000000000000E+009,9.003280349734983E-001,2.604539874853853E-001,9.050337819975113E-001,2.616854263229724E-001,8.984106810333454E-001,2.574944472448519E-001,9.003057048421225E-001,2.604976485010225E-001,
3.635000000000000E+009,9.019418559985728E-001,2.523879108793403E-001,9.066965479639306E-001,2.528932391966720E-001,9.000426852330496E-001,2.494192532792425E-001,9.018677657969513E-001,2.524175573301766E-001,
3.640000000000000E+009,9.045857047255778E-001,2.448542684173737E-001,9.092815765622877E-001,2.446039423345804E-001,9.027218041680706E-001,2.418473300594886E-001,9.045993192984976E-001,2.448569581414007E-001,
3.645000000000000E+009,9.064312360612212E-001,2.368498116123767E-001,9.108036006727389E-001,2.361315580322233E-001,9.045950507840299E-001,2.338355199919336E-001,9.064094085776350E-001,2.368708026480389E-001,
3.650000000000000E+009,9.086753392383703E-001,2.285878381481106E-001,9.126296877878665E-001,2.276288625551144E-001,9.067610464351347E-001,2.255144971464359E-001,9.086537223255984E-001,2.286353160715203E-001,
3.655000000000000E+009,9.112053640871382E-001,2.208012731796945E-001,9.148840427256857E-001,2.196060826574041E-001,9.092666343745270E-001,2.178613201206067E-001,9.112815897320280E-001,2.209816327276279E-001,
3.660000000000000E+009,9.135199943619180E-001,2.122040567313471E-001,9.168168373332202E-001,2.107973499164455E-001,9.114982850023122E-001,2.091484162100631E-001,9.135173568534163E-001,2.122578197081621E-001,
3.665000000000000E+009,9.156709622321634E-001,2.039633565753987E-001,9.186400937110023E-001,2.026993305665520E-001,9.135555208048924E-001,2.009602817821899E-001,9.156047408725559E-001,2.041027199218295E-001,
3.670000000000000E+009,9.181147705397026E-001,1.966337361270259E-001,9.208188220248526E-001,1.953024370877542E-001,9.160146693518009E-001,1.935591175162949E-001,9.181412504639428E-001,1.966720833701163E-001,
3.675000000000000E+009,9.202495267052419E-001,1.872054374253917E-001,9.227196816782797E-001,1.859834235875245E-001,9.181374711281602E-001,1.841828296642415E-001,9.202915088867696E-001,1.871378303682812E-001,
3.680000000000000E+009,9.209924624236859E-001,1.789900150324860E-001,9.234695579858028E-001,1.780118943523756E-001,9.188986932724099E-001,1.758943069645409E-001,9.210429739297007E-001,1.789325051401959E-001,
3.685000000000000E+009,9.222329906031261E-001,1.698223363848654E-001,9.246849506598673E-001,1.690000558380981E-001,9.200050582202470E-001,1.666442587298931E-001,9.222146770437456E-001,1.697978261373729E-001,
3.690000000000000E+009,9.233509356547823E-001,1.621980722333487E-001,9.259021009147825E-001,1.613713544060960E-001,9.210797827498063E-001,1.590063082042325E-001,9.233409232771044E-001,1.621646713372564E-001,
3.695000000000000E+009,9.241467504711902E-001,1.529973029182681E-001,9.266814657038095E-001,1.522262397608732E-001,9.217902555763726E-001,1.498967397076250E-001,9.241209462066440E-001,1.529203843853041E-001,
3.700000000000000E+009,9.251555310603526E-001,1.446575830571705E-001,9.278306489750530E-001,1.440704479200846E-001,9.227925901945882E-001,1.416145588815836E-001,9.251446692880093E-001,1.447041793668704E-001,
3.705000000000000E+009,9.259274777015332E-001,1.365316343402837E-001,9.287523241449113E-001,1.357885615549004E-001,9.234749079874964E-001,1.333474610809329E-001,9.258932290420481E-001,1.365746632897777E-001,
3.710000000000000E+009,9.271463499514563E-001,1.281649453237830E-001,9.300229153254378E-001,1.273337794036952E-001,9.245558916072163E-001,1.249962820792287E-001,9.270853957532461E-001,1.281838429320033E-001,
3.715000000000000E+009,9.277448365949480E-001,1.193243313740882E-001,9.307028279922970E-001,1.184213241693575E-001,9.251391919601417E-001,1.162170920385045E-001,9.276943526644873E-001,1.194496592718704E-001,
3.720000000000000E+009,9.283123374256863E-001,1.114965646564085E-001,9.312513769622997E-001,1.105127767099211E-001,9.256119948261964E-001,1.082962820384190E-001,9.282494194092237E-001,1.115865321424422E-001,
3.725000000000000E+009,9.280979007853335E-001,1.029544667845422E-001,9.310186094677300E-001,1.019366188077734E-001,9.252630508818516E-001,9.983500860987228E-002,9.280458825581290E-001,1.030397291114233E-001,
3.730000000000000E+009,9.280460689643416E-001,9.491504439695678E-002,9.310242471864302E-001,9.395411151236267E-002,9.250409293331895E-001,9.184090427118780E-002,9.280508401568668E-001,9.500861131224565E-002,
3.735000000000000E+009,9.286327396014102E-001,8.654412618653018E-002,9.317855788006089E-001,8.559313713060596E-002,9.256876299973155E-001,8.351642543659740E-002,9.286093865204542E-001,8.657764431305362E-002,
3.740000000000000E+009,9.283210818139176E-001,7.881536566187969E-002,9.316611095483387E-001,7.773063765036578E-002,9.252917875662541E-001,7.572393245393667E-002,9.282857847411139E-001,7.885081255862586E-002,
3.745000000000000E+009,9.288361418151301E-001,7.112011407856521E-002,9.323906912923152E-001,6.980956463756362E-002,9.256939272813535E-001,6.799520354589378E-002,9.288329384782823E-001,7.112382642496290E-002,
3.750000000000000E+009,9.292378140792007E-001,6.365111438070670E-002,9.329780908695540E-001,6.202852160649058E-002,9.258967626807741E-001,6.060407978940116E-002,9.291386304521034E-001,6.364989053860298E-002,
3.755000000000000E+009,9.287282080001974E-001,5.610540226774625E-002,9.325359006664753E-001,5.405238143839383E-002,9.253566150710554E-001,5.306184030047779E-002,9.287133833142502E-001,5.608471589596879E-002,
3.760000000000000E+009,9.292303856459369E-001,4.713483862173255E-002,9.329639868179854E-001,4.461179042962320E-002,9.257576636475319E-001,4.413213457985454E-002,9.292101469142692E-001,4.712399872138132E-002,
3.765000000000000E+009,9.296488494621937E-001,4.073830244819084E-002,9.331639737100643E-001,3.762799074783556E-002,9.260756553453344E-001,3.780026277499568E-002,9.295655804212197E-001,4.072244670489678E-002,
3.770000000000000E+009,9.295523584161862E-001,3.264192506565373E-002,9.327019949406642E-001,2.917868946803043E-002,9.258703849212056E-001,2.968139104563992E-002,9.294646610598820E-001,3.267754672260301E-002,
3.775000000000000E+009,9.304288529400961E-001,2.415671958990146E-002,9.331176531189034E-001,2.054910514530878E-002,9.266097978145695E-001,2.132806246290154E-002,9.303843292013200E-001,2.425205926553648E-002,
3.780000000000000E+009,9.309680783454890E-001,1.632401376098706E-002,9.331492085219333E-001,1.257856601660736E-002,9.270396229944102E-001,1.350182583931472E-002,9.309495968147412E-001,1.638692212257455E-002,
3.785000000000000E+009,9.315649141828670E-001,8.169290645508412E-003,9.332922760793130E-001,4.515685073576484E-003,9.275812148866559E-001,5.442867672343313E-003,9.314828479805851E-001,8.266603120423773E-003,
3.790000000000000E+009,9.315485844823561E-001,-2.638071164525507E-004,9.328061445068360E-001,-3.813492529710076E-003,9.274431622156015E-001,-2.867726953750071E-003,9.315023148207058E-001,-1.417701915234023E-004,
3.795000000000000E+009,9.314995271832813E-001,-9.083079995486212E-003,9.323854095846219E-001,-1.229846561630051E-002,9.272468217481970E-001,-1.162329955015474E-002,9.314422880120942E-001,-8.953290046170051E-003,
3.800000000000000E+009,9.314766797914065E-001,-1.779148720536370E-002,9.321548386107601E-001,-2.075049609099126E-002,9.271221057597255E-001,-2.021114899545299E-002,9.314493562882678E-001,-1.769705883207717E-002,
3.805000000000000E+009,9.312562172159812E-001,-2.644196131614377E-002,9.318982364186296E-001,-2.907111640872627E-002,9.269031215774433E-001,-2.874656642196006E-002,9.312309628307696E-001,-2.638613880643424E-002,
3.810000000000000E+009,9.301718629406877E-001,-3.534368881576262E-002,9.307853568132132E-001,-3.762994926190481E-002,9.257734791797696E-001,-3.757501153569831E-002,9.301071393217933E-001,-3.522393008520917E-002,
3.815000000000000E+009,9.292153452340183E-001,-4.437908192714613E-002,9.298142500968627E-001,-4.646417029921872E-002,9.246204870352228E-001,-4.652922075816751E-002,9.291920101168234E-001,-4.424998056842019E-002,
3.820000000000000E+009,9.285391189023990E-001,-5.302781800920892E-002,9.291285271069927E-001,-5.504655274034177E-002,9.238437911793495E-001,-5.507715117045271E-002,9.285427725064042E-001,-5.297698942391986E-002,
3.825000000000000E+009,9.278429797526718E-001,-6.194666698996772E-002,9.284440380395271E-001,-6.386687521338799E-002,9.230432591552820E-001,-6.385144271504506E-002,9.278235380465081E-001,-6.199219014352809E-002,
3.830000000000000E+009,9.261860357993037E-001,-6.993465932171143E-002,9.268036679014278E-001,-7.156086456032754E-002,9.213691618356585E-001,-7.166920105960783E-002,9.262276112757502E-001,-6.993281499053963E-002,
3.835000000000000E+009,9.242096747680338E-001,-7.846595338603793E-002,9.248036285287257E-001,-7.978415240351727E-002,9.193269203948538E-001,-8.002091188646184E-002,9.241509336143983E-001,-7.840800471481639E-002,
3.840000000000000E+009,9.227091464758668E-001,-8.677397844454267E-002,9.234241619452318E-001,-8.791444392735313E-002,9.178085075491952E-001,-8.821662934934507E-002,9.226931352250190E-001,-8.678355662965226E-002,
3.845000000000000E+009,9.213705723166750E-001,-9.459340937883914E-002,9.222569699118137E-001,-9.534634893917000E-002,9.165383322307801E-001,-9.586941599179177E-002,9.214484285922008E-001,-9.460949973340281E-002,
3.850000000000000E+009,9.194723047366689E-001,-1.028584227226290E-001,9.205813113448649E-001,-1.033048213940338E-001,9.145974167797329E-001,-1.040012567064208E-001,9.195192806779164E-001,-1.028090472339697E-001,
3.855000000000000E+009,9.179851307135891E-001,-1.102581710851915E-001,9.193429312412480E-001,-1.104371542030434E-001,9.130329797491211E-001,-1.112667760856139E-001,9.179385684636940E-001,-1.101899728401879E-001,
3.860000000000000E+009,9.169452537076746E-001,-1.177572756377359E-001,9.186891345071432E-001,-1.175494541310186E-001,9.120234340586914E-001,-1.185030422134288E-001,9.168410014118039E-001,-1.176983789979239E-001,
3.865000000000000E+009,9.147052310117415E-001,-1.257075877985102E-001,9.172846866721469E-001,-1.253081163195510E-001,9.099001563512998E-001,-1.263017532773574E-001,9.146556968822454E-001,-1.256069968081095E-001,
3.870000000000000E+009,9.126795995668979E-001,-1.327320899995431E-001,9.161033982739832E-001,-1.323884916515729E-001,9.079785128306044E-001,-1.331928180287920E-001,9.126118686893284E-001,-1.326494816253185E-001,
3.875000000000000E+009,9.109958256592636E-001,-1.402946741918114E-001,9.151772491715792E-001,-1.404210379974742E-001,9.063035095419434E-001,-1.407292544324718E-001,9.109389976207364E-001,-1.401981102861077E-001,
3.880000000000000E+009,9.089928690794966E-001,-1.476934666270779E-001,9.139177845728260E-001,-1.483748773198593E-001,9.044199611038511E-001,-1.478781313708871E-001,9.089923566817322E-001,-1.475592157237908E-001,
3.885000000000000E+009,9.065170810736783E-001,-1.546611116089443E-001,9.120935562276927E-001,-1.563215605734145E-001,9.019750427289301E-001,-1.548787020355188E-001,9.065431512384039E-001,-1.546707275394033E-001,
3.890000000000000E+009,9.049805473451835E-001,-1.613581054531284E-001,9.106571034133900E-001,-1.642527902236287E-001,9.004729582447583E-001,-1.614300583335243E-001,9.049153796564766E-001,-1.613187881485386E-001,
3.895000000000000E+009,9.037741021172787E-001,-1.678574679206924E-001,9.091456599383614E-001,-1.718155776007199E-001,8.993922655717557E-001,-1.678126839676134E-001,9.037454181770600E-001,-1.677362075032097E-001,
3.900000000000000E+009,9.025019749347516E-001,-1.752639521635763E-001,9.073198608924261E-001,-1.801247034310410E-001,8.981431513076056E-001,-1.751960008775021E-001,9.024675392696478E-001,-1.751114617219708E-001,
3.905000000000000E+009,9.018336029770290E-001,-1.817982686334405E-001,9.058270398712465E-001,-1.872670381894253E-001,8.976024100281443E-001,-1.816239107219153E-001,9.018300240975210E-001,-1.816581959205109E-001,
3.910000000000000E+009,9.007882651190311E-001,-1.895303647306512E-001,9.039315293657707E-001,-1.953728681713444E-001,8.967593581576329E-001,-1.893295369177537E-001,9.007395346552138E-001,-1.894415279051476E-001,
3.915000000000000E+009,8.997538294291232E-001,-1.971734850415303E-001,9.020832391157564E-001,-2.030972482621762E-001,8.957299511275730E-001,-1.970236232896037E-001,8.996571318743034E-001,-1.970207385819569E-001,
3.920000000000000E+009,8.983011811868449E-001,-2.049348451286648E-001,8.998652848419357E-001,-2.107199431709527E-001,8.944199356056581E-001,-2.048809283888192E-001,8.982608264196730E-001,-2.047982590058723E-001,
3.925000000000000E+009,8.972686988148670E-001,-2.134152011401939E-001,8.981939884269869E-001,-2.189333156144658E-001,8.933105672776551E-001,-2.132946852575202E-001,8.972591646167314E-001,-2.132941787290300E-001,
3.930000000000000E+009,8.955583386061399E-001,-2.215150078086107E-001,8.961573974035501E-001,-2.267761318134956E-001,8.916632999608922E-001,-2.214813572058529E-001,8.955862340853242E-001,-2.214861051794242E-001,
3.935000000000000E+009,8.939387483679517E-001,-2.298084384306726E-001,8.942091020712255E-001,-2.346101545424455E-001,8.900288442586956E-001,-2.296627735485578E-001,8.938795142052655E-001,-2.297709558815261E-001,
3.940000000000000E+009,8.923182533236882E-001,-2.386654296432523E-001,8.924678540589046E-001,-2.431402595140112E-001,8.884701940391735E-001,-2.385082924665919E-001,8.923716600883229E-001,-2.385895731249925E-001,
3.945000000000000E+009,8.893190924615503E-001,-2.465582217444974E-001,8.892634829739120E-001,-2.506948016207860E-001,8.853896770549494E-001,-2.463953954063553E-001,8.892470912597827E-001,-2.464969063009916E-001,
3.950000000000000E+009,8.872633918841734E-001,-2.547617890265044E-001,8.872560996629293E-001,-2.585470062916141E-001,8.834241929678325E-001,-2.546377068468256E-001,8.872028197941343E-001,-2.546841586062653E-001,
3.955000000000000E+009,8.849385038505261E-001,-2.631534824650057E-001,8.850604242289424E-001,-2.665521410512183E-001,8.810050696400861E-001,-2.629025232943951E-001,8.848926771590964E-001,-2.629948044876613E-001,
3.960000000000000E+009,8.816907435638945E-001,-2.709561145858324E-001,8.819931668718697E-001,-2.741184425863226E-001,8.778390808061352E-001,-2.706226441916711E-001,8.816512453243092E-001,-2.707420369717568E-001,
3.965000000000000E+009,8.783089267642432E-001,-2.792077688673934E-001,8.788187634391774E-001,-2.823858954726611E-001,8.746134851772817E-001,-2.789340996466764E-001,8.783349767770835E-001,-2.790422957835856E-001,
3.970000000000000E+009,8.748453771727948E-001,-2.868543845077094E-001,8.755960171588637E-001,-2.899673394672423E-001,8.711875639798778E-001,-2.866061867958901E-001,8.748846969482058E-001,-2.867200404304900E-001,
3.975000000000000E+009,8.707533104480985E-001,-2.977329817860672E-001,8.715965868105435E-001,-3.009629126693673E-001,8.669852162208669E-001,-2.975258577592463E-001,8.708363190378272E-001,-2.976286843277081E-001,
3.980000000000000E+009,8.680233354661538E-001,-3.053849195286271E-001,8.688180735841368E-001,-3.086013298989461E-001,8.641572178174345E-001,-3.050411268819426E-001,8.679951447905434E-001,-3.053129138254796E-001,
3.985000000000000E+009,8.645653058621909E-001,-3.121553081156056E-001,8.654563404660709E-001,-3.154244863777608E-001,8.607935314565525E-001,-3.117147186995566E-001,8.645467359735478E-001,-3.121023692453317E-001,
3.990000000000000E+009,8.607537023641912E-001,-3.202815513274552E-001,8.618570960748093E-001,-3.233301462842795E-001,8.570860503084834E-001,-3.196868394976772E-001,8.608605353742662E-001,-3.201311371486845E-001,
3.995000000000000E+009,8.581956255615114E-001,-3.271901075565509E-001,8.595389647408400E-001,-3.302832989867642E-001,8.546437021703783E-001,-3.266992431341667E-001,8.582473766610284E-001,-3.272257217448524E-001,
4.000000000000000E+009,8.542629317477224E-001,-3.338256480501499E-001,8.558486036155513E-001,-3.370689634850783E-001,8.507697948849601E-001,-3.332442071358447E-001,8.542514412943965E-001,-3.337979921203370E-001,
4.005000000000000E+009,8.500358751692108E-001,-3.407645274488947E-001,8.519089387576385E-001,-3.444057773516346E-001,8.466292092533148E-001,-3.403663415664251E-001,8.500275057634437E-001,-3.407028150940631E-001,
4.010000000000000E+009,8.471302441180472E-001,-3.480032489289114E-001,8.492808012966522E-001,-3.518980939244847E-001,8.437087112297012E-001,-3.477008254267233E-001,8.471441582629629E-001,-3.479205357596476E-001,
4.015000000000000E+009,8.435420774464317E-001,-3.548058833878141E-001,8.457679421009205E-001,-3.592902525858955E-001,8.400870868838480E-001,-3.544105977580613E-001,8.435705575606879E-001,-3.547205226655530E-001,
4.020000000000000E+009,8.403017657466938E-001,-3.614252043060355E-001,8.423467909113082E-001,-3.665736723175838E-001,8.368425446007457E-001,-3.610756292841769E-001,8.402789553285510E-001,-3.613180551726737E-001,
4.025000000000000E+009,8.373252161504414E-001,-3.683905300590640E-001,8.389892773450497E-001,-3.740342040893836E-001,8.339560862896173E-001,-3.679685892136325E-001,8.373511545654224E-001,-3.682725428276619E-001,
4.030000000000000E+009,8.339840012532188E-001,-3.748910544861058E-001,8.352131878641738E-001,-3.808554172754771E-001,8.306966682696113E-001,-3.745485283814219E-001,8.339964986951757E-001,-3.747410207440539E-001,
4.035000000000000E+009,8.307753840193257E-001,-3.820672661711431E-001,8.314838928927884E-001,-3.883596872791948E-001,8.274360052108709E-001,-3.818588904704948E-001,8.307847877506336E-001,-3.819637030980326E-001,
4.040000000000000E+009,8.279502351676494E-001,-3.895606167406891E-001,8.280809476614299E-001,-3.960347157278282E-001,8.245391988534716E-001,-3.894148045344962E-001,8.280161757490184E-001,-3.893839148971946E-001,
4.045000000000000E+009,8.247541377330714E-001,-3.966461708610271E-001,8.243272741846155E-001,-4.030766943336265E-001,8.212543376576171E-001,-3.965230156068244E-001,8.248501834006823E-001,-3.964005432180779E-001,
4.050000000000000E+009,8.208884245302071E-001,-4.037645536743945E-001,8.198917052020061E-001,-4.102418890546320E-001,8.172363572745113E-001,-4.036726249651060E-001,8.210063225011862E-001,-4.036505302495256E-001,
4.055000000000000E+009,8.177056898939866E-001,-4.110377067724762E-001,8.160366190077699E-001,-4.174881190432207E-001,8.139319105406504E-001,-4.109989426089630E-001,8.178247271247977E-001,-4.110193770401104E-001,
4.060000000000000E+009,8.143228332686783E-001,-4.184717582496472E-001,8.120227832141913E-001,-4.243963033395909E-001,8.103786646830454E-001,-4.183322041435574E-001,8.144004629156106E-001,-4.184218200334213E-001,
4.065000000000000E+009,8.102057591574731E-001,-4.259474575185671E-001,8.076184213585236E-001,-4.313178851122981E-001,8.062315645156258E-001,-4.257581341058014E-001,8.102341509550108E-001,-4.258693051628366E-001,
4.070000000000000E+009,8.059813374922124E-001,-4.334969051520998E-001,8.031313254591203E-001,-4.384144593333844E-001,8.019020317397148E-001,-4.332379623008002E-001,8.060105509707736E-001,-4.334485013619449E-001,
4.075000000000000E+009,8.021916313259039E-001,-4.406846896707591E-001,7.993796466902426E-001,-4.450334323954032E-001,7.980618845809770E-001,-4.402740922948183E-001,8.020855385688180E-001,-4.406328167661791E-001,
4.080000000000000E+009,7.980594803321142E-001,-4.481658259186925E-001,7.953527826496906E-001,-4.520633649925333E-001,7.939084692540315E-001,-4.476447980851748E-001,7.979554347487189E-001,-4.480745964468884E-001,
4.085000000000000E+009,7.936698837416455E-001,-4.548074133082807E-001,7.912187693256356E-001,-4.584675344243888E-001,7.895493337219052E-001,-4.541636767350897E-001,7.936234744117360E-001,-4.546860420511248E-001,
4.090000000000000E+009,7.891491298286120E-001,-4.637263572689578E-001,7.868261263245522E-001,-4.672411300889180E-001,7.850329273134195E-001,-4.630055554998942E-001,7.891062779273008E-001,-4.636346613976929E-001,
4.095000000000000E+009,7.839483409169261E-001,-4.701737717042396E-001,7.817543942688929E-001,-4.736289702333233E-001,7.799183653457729E-001,-4.694478964943529E-001,7.839188991063172E-001,-4.701239147369211E-001,
4.100000000000000E+009,7.785389566384483E-001,-4.766070421091905E-001,7.764981711142999E-001,-4.799408103149715E-001,7.745060230739613E-001,-4.758905298113026E-001,7.785224639807731E-001,-4.764549206635725E-001,
4.105000000000000E+009,7.736698629431853E-001,-4.841742832362369E-001,7.716683221890832E-001,-4.874114899524883E-001,7.694419570086648E-001,-4.834300363126862E-001,7.736148043038299E-001,-4.839783219174605E-001,
4.110000000000000E+009,7.686317166783449E-001,-4.908562770658946E-001,7.666968888268397E-001,-4.940886611053698E-001,7.643708532955285E-001,-4.899112941948937E-001,7.686238718280605E-001,-4.906725747812890E-001,
4.115000000000000E+009,7.632333751471874E-001,-4.974920451306431E-001,7.613936840985678E-001,-5.007133090617870E-001,7.590173111385379E-001,-4.964037167170978E-001,7.632660099901563E-001,-4.973159829657309E-001,
4.120000000000000E+009,7.586322362756252E-001,-5.038491106186920E-001,7.568714699188478E-001,-5.070448854861188E-001,7.545618165223911E-001,-5.027342735128297E-001,7.587040786058082E-001,-5.037183628453994E-001,
4.125000000000000E+009,7.522847959291235E-001,-5.104737249964975E-001,7.504929148892113E-001,-5.136753803539050E-001,7.483178819748981E-001,-5.092867159829710E-001,7.523386923537399E-001,-5.103530129079766E-001,
4.130000000000000E+009,7.469918771276075E-001,-5.172041231658715E-001,7.450839742022184E-001,-5.203312229865048E-001,7.429890548021719E-001,-5.160977445390972E-001,7.468739238645906E-001,-5.170953760171599E-001,
